"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78560490045942e-05,0.000239280245022971,0,0,0,0.000478560490045942,0.000191424196018377,0.00363705972434916,0,0,0,0.0258901225114855,0,0,0.00684341500765697,0.00497702909647779,0,0.0895865237366003,0.00311064318529862,0.0111504594180704,0,0,0.00133996937212864,0.000239280245022971,0,0,0,0,0,0.00713055130168453,0,0.0114854517611026,0,0.000143568147013783,0,0,4.78560490045942e-05,0,0,0,0.0174196018376723,0,0,0.000143568147013783,0,0.00507274119448698,0,9.57120980091884e-05,0,0,0,0,0,0,0,0.00507274119448698,0.00224923430321593,0,0,0.00148353751914242,0.000382848392036753,0,0,0,0,0.000478560490045942,0,0.000287136294027565,0,0,0.00157924961715161,0.000526416539050536,0.000382848392036753,0,0,0,0.0155532159264931,0.000191424196018377,0.00133996937212864,0,0.00344563552833078,0.0024406584992343,0.000287136294027565,0,0.00354134762633997,0,0,0.000957120980091884,0,0,0,0,0,0.0388112557427259,0,0,0,0.00526416539050536,0,0.000526416539050536,0,0,0,0,0.00535987748851455,0,0,0,0,0,0.00296707503828484,0,0,0,4.78560490045942e-05,0.00382848392036753,0.000239280245022971,0.00832695252679939,0.010145482388974,0,0,0,0.0024885145482389,4.78560490045942e-05,0,0,0.000765696784073507,0,0,0,0,0,0.000382848392036753,0,0,0.000143568147013783,0.003302067381317,0.00440275650842266,0,0,0.000191424196018377,0,0,0,0,0.0151225114854518,0,0,0,0.062260719754977,0,4.78560490045942e-05,0,0.000287136294027565,0,0,0.000622128637059724,9.57120980091884e-05,0.000191424196018377,0,0,0,0,0.00526416539050536,0.00588629402756508,0,0.0126339969372129,0,0,0.000287136294027565,0.00301493108728943,0,0,0,0.013447549770291,0,0,0.00229709035222052,0.000143568147013783,0,0,0,0,0,0,0,0,0,0,0.00512059724349158,0,0.000287136294027565,0.000191424196018377,0,9.57120980091884e-05,0,0,0,0.000526416539050536,0,0.000191424196018377,0,0.031010719754977,0.00349349157733538,0.0180895865237366,0,0.0136389739663093,0.000191424196018377,0,0,0,0.00215352220520674,0,0,0.00234494640122511,0,0.00473774885145482,0.000191424196018377,0,0.0750861408882083,0.00473774885145482,0,0.00057427258805513,0.003302067381317,0,0.00110068912710567,0,0,0,0.000430704441041348,0,0,0,0,0,0,0.00224923430321593,9.57120980091884e-05,0,0,0.000382848392036753,0.000478560490045942,9.57120980091884e-05,0,0.000287136294027565,0.0117725880551302,0.000239280245022971,0,0,0.000191424196018377,4.78560490045942e-05,0,0,0,0.000334992343032159,0.000334992343032159,0,0.00124425727411945,0.0895386676875957,4.78560490045942e-05,0,0,0,9.57120980091884e-05,0.000239280245022971,0.231527565084227,0,0,0.0100976263399694,0,0,0,0,4.78560490045942e-05,0.00378062787136294,0.000813552833078101,0,0,0,0,0.028187212863706,0,0.00315849923430322,0,0,0.00631699846860643,0.00258422664624809
0,0.00011525384659713,0,0,0,0,0,0,5.76269232985651e-05,0,0,0,0,0,0.0836742926295165,0,0,0,0,0,0.00011525384659713,0.0134847000518642,0,0,0,0.0951996772892295,0,0,0.0210338270039763,0.000691523079582781,0,0,0,0.00386100386100386,0,0,0.0011525384659713,0.00023050769319426,0,0,0,0,0,0.00144067308246413,0,0.00962369619086037,0,5.76269232985651e-05,5.76269232985651e-05,0,0.00011525384659713,0,0,0,5.76269232985651e-05,0.000518642309687086,0,0,0,0.00409151155419812,0,0,0,0,0,0,0.000576269232985651,0,0,0,0.000461015386388521,0,0,0.00011525384659713,0,0,0,0,0,0.00576269232985651,0,0,5.76269232985651e-05,0,0,0.0074338731055149,0.00011525384659713,0,0,0.022532127009739,0,0.00138304615916556,0,0,0,0,0.00011525384659713,0,0.00190168846885265,0,0,0,0,0,0.000806776926179911,5.76269232985651e-05,0.00023050769319426,0.0643692733244972,0,0,0,0,0,0.00276609231833112,0,0,0,0,0.00806776926179911,0,0,0,0,5.76269232985651e-05,0.0477150924912119,0,0,0,0,0,0.000518642309687086,0.00910505388117328,0,0,0,0,0.0440269694001037,0,0,0,0.000403388463089956,0,0,0,0,0,0.00161355385235982,0,0,0,0.000345761539791391,0.00138304615916556,0,5.76269232985651e-05,0,0,0,0,0,0.000461015386388521,0,0,0,5.76269232985651e-05,0,0,0,0,5.76269232985651e-05,0,0.000172880769895695,0,0.073935342592059,0,0,0,0.00011525384659713,0.000461015386388521,0,5.76269232985651e-05,0.000172880769895695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149830000576269,0,0.00121016538926987,0.00011525384659713,0,0.000288134616492825,0,0,0.000922030772777041,0,0,0.00023050769319426,0,0.0118711461995044,0.00023050769319426,0.00697285771912638,0,0,0.00011525384659713,0,0,0,0,0,0,0.000576269232985651,0,0.00455252694058664,0.00011525384659713,0,0.0637930040915115,0,0,0,0,0,0.00172880769895695,0,0,0,0,0,0,0,0,0,0,0,0.00023050769319426,0.00126779231256843,0,0.000461015386388521,0.000518642309687086,0.000922030772777041,0,0,5.76269232985651e-05,5.76269232985651e-05,0,0,0.00023050769319426,0.000979657696075607,0,0,0,0,0.235578862444534,0,0,0.0180372269924509,0,0,0,0,0,0.000345761539791391,0.0797556618452141,0,0,0.0140033423615513,0,0,0,0.00011525384659713,0,0,0.00570506540655794,0,0,5.76269232985651e-05,0,0.000461015386388521,0,0.00622370771624503,0,0,0.00772200772200772,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237299104735196,0,0,0,0,0,0.0179052960845648,0.0114335023190594,0,0,0,0.19350663358861,0,0,0.00841333189515694,0,0.0201704239024916,0,0.000431452917700356,0.00355948657102794,0,0,0.000215726458850178,0.00399093948872829,0,0,0,0,0,0.00841333189515694,0,0.0432531549994607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431452917700356,0,0,0,0,0,0.000647179376550534,0,0,0,0,0,0.000107863229425089,0.000431452917700356,0,0,0.0284758925682235,0,0.00625606730665516,0.000323589688275267,0,0,0,0,0,0.00442239240642865,0,0,0,0,0,0,0,0,0.0392622155107324,0,0,0,0,0,0.0088447848128573,0,0.000107863229425089,0,0,0.00151008521195125,0,0,0,0,0.000323589688275267,0.00593247761837989,0,0,0,0,0,0.000323589688275267,0.0543630676302449,0,0,0,0,0.000431452917700356,0,0,0,0.000431452917700356,0,0,0,0,0,0.000215726458850178,0,0,0,0.00258871750620214,0.00345162334160285,0.000215726458850178,0,0,0,0,0.000107863229425089,0,0.0106784597130838,0,0,0,0,0,0,0,0,0,0,0,0,0.000107863229425089,0,0,0,0,0,0.0142379462841117,0,0.000215726458850178,0,0,0,0.00107863229425089,0,0,0,0,0,0,0.0103548700248085,0,0,0,0,0,0,0.000107863229425089,0,0,0,0,0,0,0.000431452917700356,0,0,0.000107863229425089,0,0,0,0,0,0.000323589688275267,0,0.0146693992018121,0.00453025563585374,0.000107863229425089,0,0.0111099126307842,0,0,0,0,0,0,0,0.00431452917700356,0,0.00226512781792687,0,0,0.0299859777801747,0,0,0,0,0,0,0,0,0,0,0,0,0.000215726458850178,0,0,0,0,0,0.00280444396505231,0,0.000215726458850178,0.000107863229425089,0.000431452917700356,0,0.000862905835400712,0,0.000539316147125445,0,0,0.000107863229425089,0,0,0,0,0,0.000647179376550534,0,0,0.0188760651493906,0,0,0,0,0,0.000323589688275267,0.368352928486679,0,0,0.00819760543630676,0,0,0,0,0,0.00258871750620214,0.00582461438895481,0,0,0,0,0.00140222198252616,0,0,0,0,0.0110020494013591,0
0.000172043010752688,0,0,0,0,0,0,0,0,0,8.60215053763441e-05,0,0,0,0.00481720430107527,0,0.000344086021505376,0,0,8.60215053763441e-05,0,0.00516129032258065,0,0,0,0.30305376344086,0,0,0.00197849462365591,0.000688172043010753,8.60215053763441e-05,0,0,0.0117849462365591,0,0,0.000172043010752688,8.60215053763441e-05,0,0,0,0,0,0,0,0.0129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352688172043011,0,0,0,0,0,0,0.0156559139784946,0,0,0,0,0,0,0,0,0.000946236559139785,0,0,0,0.000860215053763441,0,0,0.00223655913978495,0,0,0.000258064516129032,0.0268387096774194,0,0,0.00120430107526882,0,0.000516129032258065,0.00567741935483871,0,0,0,0,0,0,0,0,0.00688172043010753,0,0,0,0,0,0.0963440860215054,0,0,0,0,0,0.00206451612903226,0,0.0029247311827957,0,0,0.0029247311827957,0,0,0,0,0.000172043010752688,0.000688172043010753,0,0,0,0,0,0.000258064516129032,0.00636559139784946,0,8.60215053763441e-05,0,0,0.00498924731182796,0,0,0,0.0462795698924731,0,0,0,0,0,0.000172043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60215053763441e-05,0,0,0,0,0,0,0.000344086021505376,0.000172043010752688,0,0,0,0,0,0,0,0,0,0,0,0,0.000344086021505376,0,0,0,0.00146236559139785,0,0,0,8.60215053763441e-05,0,0,0,0,0.0168602150537634,0,0,0,0,0,0,0,0,0,0,0,0.00103225806451613,0,0,0.0491182795698925,0,0,0,0,0,0.000172043010752688,0,0,0,0,0.000258064516129032,0,0,8.60215053763441e-05,0,0,0,0,0.000172043010752688,0,0,0.000344086021505376,0.0116989247311828,0,0,0,0.000172043010752688,0,0,0.00043010752688172,0,0,0,0,0,0.0043010752688172,0,0.000172043010752688,0.193978494623656,0,0,0,0,0,0,0.137376344086022,8.60215053763441e-05,0,0.0087741935483871,0,0,0,0,8.60215053763441e-05,0,0.000344086021505376,0,0,0,0,0,0,0.000344086021505376,0,0,0.00240860215053763,0
0.00020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309128630705394,0,0.00663900414937759,0,0,0,0,0.0029045643153527,0,0.00020746887966805,0,0.0004149377593361,0,0,0,0.00601659751037344,0.00020746887966805,0,0,0.0037344398340249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020746887966805,0,0,0,0,0.0004149377593361,0.000622406639004149,0,0,0,0,0,0.00020746887966805,0,0,0,0,0,0,0.0004149377593361,0,0,0,0.0004149377593361,0,0,0,0,0,0.0004149377593361,0,0,0.00020746887966805,0,0,0.00145228215767635,0,0,0.00663900414937759,0,0,0,0,0,0.00746887966804979,0.0020746887966805,0,0,0,0,0,0,0,0,0.00746887966804979,0,0,0,0,0,0.137759336099585,0,0,0,0,0.0020746887966805,0,0,0,0,0,0.00477178423236515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452282157676349,0,0,0,0.164315352697095,0,0,0,0,0,0,0,0,0,0.000622406639004149,0,0,0.00352697095435685,0,0,0,0,0,0,0,0,0,0,0,0,0.00622406639004149,0,0,0,0,0,0,0.00020746887966805,0,0,0,0,0.00020746887966805,0,0,0,0,0,0,0,0,0,0,0,0.00020746887966805,0.141078838174274,0,0,0,0,0,0,0,0,0,0,0,0.00352697095435685,0,0.0105809128630705,0,0,0,0.00560165975103734,0,0,0,0,0,0.00020746887966805,0.0004149377593361,0,0.0713692946058091,0,0.00663900414937759,0,0,0.00020746887966805,0,0,0,0,0.00103734439834025,0,0,0,0,0.0234439834024896,0,0,0.0004149377593361,0,0,0.000829875518672199,0,0,0,0,0.000829875518672199,0,0,0,0,0,0,0,0,0.00020746887966805,0,0.0192946058091286,0,0,0,0.0012448132780083,0,0,0,0,0,0,0,0,0,0.0491701244813278,0,0,0.136721991701245,0,0.00020746887966805,0,0,0,0,0.0533195020746888,0,0,0.00601659751037344,0,0,0.000622406639004149,0,0,0,0,0,0,0,0,0.00601659751037344,0,0.0136929460580913,0,0,0.0029045643153527,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128026070763501,0,0,0,0,0,0,0,0,0,0,0.0848463687150838,0,0,0.00116387337057728,0,0,0,0,0,0,0,0,0,0,0.000116387337057728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232774674115456,0,0,0,0.0144320297951583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000581936685288641,0,0,0,0,0,0.00186219739292365,0,0,0,0,0,0,0,0,0,0.000931098696461825,0,0,0,0,0,0.00907821229050279,0,0,0,0,0,0.00779795158286778,0,0,0,0,0.0247905027932961,0,0,0,0,0.000232774674115456,0.00337523277467412,0,0,0,0,0,0,0,0,0,0,0,0.00837988826815642,0,0,0,0,0,0,0,0,0,0,0,0,0.000581936685288641,0.00209497206703911,0,0,0,0.000116387337057728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570297951582868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116387337057728,0,0,0,0,0,0.00221135940409683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795972998137803,0,0,0.00756517690875233,0,0.000232774674115456,0,0,0,0,0,0,0,0.0173417132216015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675046554934823,0,0,0.00221135940409683,0
0,0.000421970602714678,0,0.00773612771643576,0,0,0.000140656867571559,0.00555594626907659,0,0,0,0,0,0,0.000140656867571559,0,0,0,0,0,0,0.0030944510865743,0,0,0,0.0547155214853365,0,0,0,0,0,0,0,0,0,0,0.00154722554328715,0.0221534566425206,7.03284337857796e-05,0,0,0,0,0.00710317181236374,0,0,0,0,0,7.03284337857796e-05,0,0,0,0,0,0,0,7.03284337857796e-05,0,0.00766579928264998,0,0.037977354244321,0,0,0,0,0,0,0.000140656867571559,0,0,0,0,0,0,0,0,0,0,0.0284830156832407,0,0,0,0,0,0,0,0,0,0,0,0,0.000210985301357339,0,0,0,0,0,0,0,0,0.000140656867571559,0,0,0,0.000210985301357339,0,0.0381883395456783,0,0.00295379421900274,0,0,0,0,0,0,0,0.000140656867571559,0.00499331879879035,0.000140656867571559,0,0,0,0.000140656867571559,0.00822842675293621,0,0.0338983050847458,0,0,0,0,0,0,0,0,0.000140656867571559,0.000140656867571559,0,0,0,7.03284337857796e-05,0,0,0,0,0,0,0,0,0.00182853927843027,0,0,0.000140656867571559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281313735143118,0,0.00182853927843027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034460932555032,0,0,0.000351642168928898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122371474787256,0,0,0,0,0,0.00323510795414586,0,0,0,0,0,0,0,0.097967508263591,0,0,0.0522540263028342,0,0,0,0,0,0,0,0,0,0,0,0,0.000140656867571559,0.00154722554328715,0,0,0,0,0,0,0,0,0,0,0,0,0.000703284337857796,0,0,0,0,0,0,0.00372740699064632,0,0.00105492650678669,0,0,0.00745481398129264,0,0,0,0.000140656867571559,0,0.000351642168928898,0.49025951192067,0,0,0.00443069132850411,0,0,0,0,0,0.0183557212180885,0.0100569660313665,0,0,0,7.03284337857796e-05,0.004149377593361,0,0.000281313735143118,0,0,0.0170194809761587,0
0.00175279540646721,0,0,0,0,0,0.000483529767301299,0.00979147778785132,0,0,0,0,0,0,0.0019341190692052,0,0,0,0,0,0.00918706557872469,0.00459353278936235,0,0.000725294650951949,0,0.117437292233303,0,0,0.0144454517981263,0.000846177092777274,6.04412209126624e-05,0,0,0.0120882441825325,0,0,0.000483529767301299,0,0,0,0.000181323662737987,0,0,0.0259292837715322,0,0,0,0,0,0,0,0,0,0,0.00271985494106981,0,0.00120882441825325,0,0,0.0107585373224539,0,0,0.000120882441825325,0,0,0,0,0,0.00664853430039287,0,0.0142641281353883,0,0,0,0,0,0,0,0,0,0,0,0.0223632517376851,0,0.0736174070716228,0.000362647325475975,0,0,0,0,0,0.00374735569658507,0.000543970988213962,0,0,6.04412209126624e-05,0,0,0,0,0,0.0029011786038078,0,0,0,0,0,0.0782109398609852,0,0,0,0,0,0,0,6.04412209126624e-05,0,6.04412209126624e-05,0.0262919310970082,6.04412209126624e-05,0,0,0,0,0.00326382592928377,0,0,0,0,0,0,0.179268661226957,0,0,0.000302206104563312,0,0.00181323662737987,0,0,0,0,0,0,0.000120882441825325,0,0,0.00640676941674222,0,0,0,0,0,0,0,0,0.000362647325475975,0.00278029616198247,0,0,0,0,0,0,0,0.00785735871864612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00356603203384708,0,0,0,0,0,0.00211544273194319,0,0,0,0,0,0,0.0418253248715624,0.000423088546388637,0.00163191296464189,0,0,0,0,0,0,0,0,0,0,0,0.00689029918404352,0,0.000362647325475975,0,0.00181323662737987,0,0,0,0,0.00211544273194319,0.000181323662737987,0.0107585373224539,0,0.0415231187669991,0,0.00139014808099124,0,0,0,0,0.00537926866122696,0,0,0,0,0,0,0,0.037775763070414,0,0,0,0,0,0.00586279842852826,0,0,0,0,0,0,0,0.000604412209126624,0,0,0,0,0,0,0,0.00695074040495618,0,0,0.000302206104563312,0.0155938349954669,0,0,0.000483529767301299,0.0019341190692052,0.000423088546388637,0,0,0,0,0.000120882441825325,0,0,0.0181928074947114,0.000483529767301299,0,0,0,0.00102750075551526,0.000302206104563312,0.113206406769417,0,0,0.0168631006346328,0,0,0,0,0,0,0.00211544273194319,0,0,0,0,0.00211544273194319,0,0.00181323662737987,0,0,0.00773647627682079,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286650286650287,0,0.0040950040950041,0,0,0,0,0.00327600327600328,0,0,0,0.0171990171990172,0,0,0.00696150696150696,0.00286650286650287,0.0393120393120393,0,0,0.00040950040950041,0,0,0.0114660114660115,0,0,0,0,0,0,0,0,0.00819000819000819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204750204750205,0,0,0,0,0,0,0,0,0,0.0298935298935299,0,0,0,0,0,0,0,0,0,0,0,0,0.0311220311220311,0,0,0.00040950040950041,0,0,0,0.000819000819000819,0,0.0114660114660115,0.00040950040950041,0,0,0,0,0,0,0,0,0.00163800163800164,0,0,0,0,0,0.198607698607699,0,0,0,0,0,0.0045045045045045,0,0,0,0,0.00286650286650287,0,0,0,0,0.00122850122850123,0.00491400491400491,0,0,0,0,0,0.00163800163800164,0,0,0,0,0,0.00819000819000819,0,0,0,0.00819000819000819,0,0,0.00040950040950041,0,0,0.00163800163800164,0,0,0,0.00040950040950041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622440622440622,0,0,0,0,0,0.00122850122850123,0.00040950040950041,0,0,0,0,0,0,0,0,0,0,0,0.0171990171990172,0.00040950040950041,0,0,0,0,0,0,0,0,0,0,0.00040950040950041,0,0.00163800163800164,0,0,0.00040950040950041,0,0,0,0,0,0,0,0,0,0.0253890253890254,0,0.0163800163800164,0,0,0,0,0,0,0,0.00286650286650287,0,0,0,0,0.0122850122850123,0,0,0,0,0,0,0,0,0,0,0.00737100737100737,0,0,0,0,0,0,0,0,0,0.000819000819000819,0.000819000819000819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040950040950041,0,0,0.0454545454545455,0,0,0,0,0,0,0.371007371007371,0,0,0.00163800163800164,0,0,0,0,0,0,0,0,0,0,0,0.0188370188370188,0,0.000819000819000819,0,0,0.00491400491400491,0
0,0,6.328112640405e-05,0,0,3.1640563202025e-05,6.328112640405e-05,0.00145546590729315,0.00781521911090017,3.1640563202025e-05,6.328112640405e-05,6.328112640405e-05,3.1640563202025e-05,0.00234140167694985,0.00196171491852555,0,0,0.000221483942414175,6.328112640405e-05,0.0001265622528081,0.002531245056162,6.328112640405e-05,0,0.00155038759689922,0,0.219269102990033,0,0,0.00120234140167695,0.00284765068818225,3.1640563202025e-05,0.00398671096345515,9.4921689606075e-05,0.0002531245056162,0.0005062490112324,0,0.00031640563202025,3.1640563202025e-05,9.4921689606075e-05,0,0,0.0002531245056162,0,0.00110741971207087,3.1640563202025e-05,0.000411327321626325,0.00980857459262775,3.1640563202025e-05,3.1640563202025e-05,0,3.1640563202025e-05,6.328112640405e-05,0,0,0.00044296788482835,6.328112640405e-05,0,0,0.00044296788482835,0.00310077519379845,3.1640563202025e-05,0.003796867584243,0,6.328112640405e-05,0,0.00031640563202025,0.0262616674576807,0,0.000411327321626325,0.015219110900174,0.00031640563202025,0,0,0.00211991773453567,0,0,0,0,0,3.1640563202025e-05,0,6.328112640405e-05,0.00322733744660655,3.1640563202025e-05,0.00018984337921215,0.0049359278595159,0.210789432051891,0,0,0.00069609239044455,0.000284765068818225,6.328112640405e-05,0,0.00348046195222275,0,0.00882771713336497,0,0,3.1640563202025e-05,6.328112640405e-05,0,0,0,0,6.328112640405e-05,0,0.00854295206454675,0.0156937193482044,0,0.000158202816010125,3.1640563202025e-05,0,0,0.00753045404208195,0,0,0.0002531245056162,3.1640563202025e-05,0.0103148236038601,0.000537889574434425,0.000158202816010125,0.0008859357696567,0,0.0011390602752729,0.00319569688340452,0.00325897800980857,0,0.00120234140167695,0.000158202816010125,0.0027843695617782,0.000284765068818225,0.0229077677582661,0,6.328112640405e-05,0,0,0.101629489004904,0,0.0056953013763645,0,0.00205663660813162,0,0,0.00018984337921215,0.0172124663819016,0,0.002531245056162,0.000791014080050625,0,6.328112640405e-05,0.0003796867584243,0.0001265622528081,0.00018984337921215,0.000284765068818225,3.1640563202025e-05,0,0,0,0.0224331593102357,0.00056953013763645,0.00237304224015187,0,0.000158202816010125,3.1640563202025e-05,0,0,6.328112640405e-05,0.00018984337921215,0,9.4921689606075e-05,0.0001265622528081,0,0,0,0,0.00287929125138427,0,3.1640563202025e-05,3.1640563202025e-05,3.1640563202025e-05,0.00411327321626325,0,0,0,3.1640563202025e-05,0,0,0.00933396614459737,0,0,0,0.0161999683594368,6.328112640405e-05,0.00044296788482835,0.0018984337921215,0,0,9.4921689606075e-05,0,0,0.00155038759689922,0.00018984337921215,6.328112640405e-05,0.000980857459262775,0,0.00420819490586932,0.0002531245056162,0,0.0001265622528081,0.0001265622528081,0.0029109318145863,0.00841638981173865,0.000980857459262775,0.000348046195222275,0.00018984337921215,3.1640563202025e-05,0.00499920898591995,6.328112640405e-05,3.1640563202025e-05,0.00031640563202025,0.0002531245056162,0.00107577914886885,0,0,0,0.00487264673311185,0.0022781205505458,0,0.00256288561936402,0.0002531245056162,0.00420819490586932,0,9.4921689606075e-05,0.0323999367188736,0,0.00018984337921215,0.0001265622528081,0,0,0,0.0005062490112324,0,6.328112640405e-05,0.00259452618256605,0,0,0,0,0,9.4921689606075e-05,0.000158202816010125,0.0001265622528081,3.1640563202025e-05,0,3.1640563202025e-05,0.01265622528081,0.00411327321626325,3.1640563202025e-05,3.1640563202025e-05,0.00363866476823287,3.1640563202025e-05,0.0007593735168486,0,0.00148710647049517,3.1640563202025e-05,0,0,0.00205663660813162,6.328112640405e-05,0.00382850814744502,3.1640563202025e-05,0.0054421768707483,0.0157886410378105,0.000158202816010125,0.000411327321626325,3.1640563202025e-05,0.0001265622528081,3.1640563202025e-05,3.1640563202025e-05,0.001265622528081,3.1640563202025e-05,0,0.00439803828508147,0.001265622528081,0,9.4921689606075e-05,0,9.4921689606075e-05,0.0010124980224648,0.000537889574434425,0,0.0220851131150134,0,0.000474608448030375,0.0005062490112324,0.00056953013763645,0.0222116753678215,0.00104413858566682,3.1640563202025e-05,3.1640563202025e-05,9.4921689606075e-05
