"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,2.25,0,0,48,0,0,158,0,0,0,0,0,1227,32,2.25,0,2,0,0,173.25,37.5,0,0,0,1152,0,0,13,0,483,48,0,138,0,0,3,50,1,0,0,0,884,223,0,13.5,183,5,0,0,9,0,0,8,247,0,0,0,0,710,0,96.75,0,3,0,0,51,0,0,55,119.25,0.75,0,17,0,0,0,0,8,74,9.75,0,6,0,138,0,0.75,0,0,67,0,6.75,0,0,14,0,0,0,3,0,0,17.25,0,0,1,0,0,1744,0,2,0,18,0,61,2,0.75,0,0,101,0,8.25,0,0,1,94,0,0,0,5,0,61.5,65.25,0,2,0,0,156,0,0,0,76.5,0,0,0,26,0,18.75,2,1,0,6.75,6.75,64,6,1,0,0,0,15,38,0,0,0,1,0,0,0.75,0,0,0,3.75,0,0,0,0,0,0,365,277,3,0,0,4,5,2,0,0,0,0,0,0,12.75,0,0,0,0,191.25,6,1,0,14.25,0,1,4,228,3.75,0.75,0,3,0,0,0,0,4,6,0,58.5,50,649,0,37.5,13.5,0,0,0,3,3,0,112,0,19.5,0,0,57,0,0,2.25,3,0,0,0.75,0,0,0,9,27.75,0,0,0,0,69,0.75,52,0,1,2.25,9.75,0,4,39,4.5,0,1,4,0,0,0,0,0,743,3.75,5.25,242,0,0,0,0,0,1,5022,1.5,39,324,0,0,0,0,0,23,57,0,0,0,0,66,6,13.5,0,0,95,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,488.25,0,0,2,3.75,0,0,52,17,322.5,0,0,120,0,0,2.25,0,0,0,0,0,0,0,0,618.75,0,0,0,0,63.75,0,0,0,0,0,0,1,0,647,0,17.25,0,0,0,0,159,0,0,0,0,0,0,15,0,0,0,0,0,1549,0,2.25,0,0,11,0,0,0,0,476,0,3.75,13,0,0,0,0,0,0,0,0,1.5,0,0,6,0,0,2029,0,0,0,0,0,0,0,21.75,0,71,177,3,0,0,0,3,212,3,0,0,0,0,0,0,0,2,0,0.75,1.5,0,0,0,15.75,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,171.75,7,0,26,0,0,0,0,0,0,0,0,53,0,88.5,0,0,0,9,0,0,43,0,49,0,964.5,0,186,0,0,0,0,12,0,0,0,0,105,5,131.25,0,0,395,0,0,0,0,0,0,0,0,132,0,0,0,156,0,0,0,293.25,0,0,0,244,84.75,0,0,0,0,0,0,0,0,0,0,0,0,39,19,0,0,32,0,0,0,0,0,10,3670,0,0,692,0,0,0,1.5,0,0,0,0,0,0,0,176,0,30.75,0,0,140,0
0,0.75,0,1,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,92.25,0,0,53,0,0,0,0,90,0,0,21.75,0,0,0,0,0,0,0,0,213.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.75,0,15,0,0,0,0,0,0,0,0,0,0,94,0,0.75,0,0,0,0,0,0,0,0,543,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2908,0,38,15,0,0,0,0,0,0,0,409,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,67.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,64,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,1.5,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,105,0,0,0,0,0,0,2415,0,0,180,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0.75,3,0,0,0,0,0,0,10,0,0,0,0,0,0,40.5,0,1,0,2107.5,1.5,0,1,0,0,0,0,154,0,6.75,0,112,0,0,0,0,0,202,0,9.75,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,36,1,0,5,0,42,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.75,1.5,0,0,0,0,0,0,97,0,0,10.5,0,0,0,0,3,1074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,5.25,7.5,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.75,0,0,3,0,0,0,0,0,0,0,0,16,0,9,0,0,0,490,2,0,0,0,0,0,0,0,0,50,0,0,39,1,0,0,1.5,0,0,0,0,0,0,0,0,469,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73.5,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,23,0,0,0,0,0,0,0,55,0,29,0,0,108,0,0,0,0,0,7,2960,0,0,517,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0.75,0,0,0,1265.25,0,0,43,6,9.75,0,0,47,0,0,19.5,96,0,0,0,0,0,0,0,21.75,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,2,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.25,0,0,0,0,0,0,30,0,0,0,2.25,0,2,0,0,0,0,0,0,0,0,159,0,18,0,0,0,0,0,0,0,0,29,5,0,0,0,1,56,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,47.25,0,0,0,0,0,36.75,1,0,0,0,0.75,0,0,7,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,110.25,0,0,1,0,0,0,0,0,0,0.75,0,2,0,0,0,7.5,0,0,0,0,0,0,20,0,0,0.75,0,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.25,0,0,0,2,96.75,0,0,0,0,0,0,0,0,0,0,0,0,7,397,0,0,20,0,0,0,0,0,0,118,0,0,69,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0
5.25,0,0,0,0,0,0.75,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,264.75,0,0,7,0,0,0,0,38,0,0,3.75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,3.75,0,0,0,67,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.75,1223,0,0,0,0,0,7,0,0,0,0,97,1,0,0,9,1,0,0,0,0,0,0,8.25,6.75,0,0,0,0,11.25,0,0,0,0,0,0,0,0,0,27.75,0,0,0,15.75,0,0,0,0,0,0,0,247,0,0,0,0,6,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,17,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,0,0,0,2,0,158.25,0,0,0,0,0,0,0,0,1.5,0,0,9,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2836,0,0,272,0,0,0,0,0,50,1,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.5,18,0,0,0,0,0,0,0,8,0,0,0,0,0,0,135,0,2,2,619.5,0,0,17,34,0,0,0,373,0,0,2.25,349,0,0,0,0,0,29,0,258,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,56,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,90.75,0,0,8,0,0,5.25,0,0,18,0,0,208,0,0,0.75,0,0,187,0,0,0,0,249,1,0,0,0,225,243,0,0,0,0,0,167.25,7.5,0,0,0,0.75,3,3,0,4,2.25,0,0,0,0,557.25,0,14,0,0,5.25,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,1,0,0,0,0,41,0,0,1,0,0,0,314.25,1,0,0,0,0,0,3,0,0,0,0,0,1,15.75,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,135.75,0.75,0,160,0,0,0,0,0,0,0,0,0,0,0,0,237.75,1,0,0,0,0,0,0,0,1.5,0,0,33,64,0,0,8,1,0,0,0,0,0,3378,0,84,267,0,0,0,0,0,2,3248,0,0,535,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,143,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,13.5,0,0,0,0,21,0,1,0,3792,0,9,26,64,0,0,0,69,0,0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,788.25,0,0,0,122,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,3.75,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,0,840,0,0,0,0,21,509,0,0,0,0,0,0,0,0,0,0,0,29.25,0,0,0,8.25,0,0,0,0,0,0,0,0,1,25.5,0,0,0,0,43.5,0,0,0,0,0,0,0,1,0,0,0,83,0,8,3,0.75,1890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,279,1,11,0,0,0,0,0,0,0,0,0,0,0,17.25,0.75,0,1,3,0,0,0,8,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,9,12.75,0,0,0,0.75,0,0,7,0,0,0,0,0,51,12,9,1116,0,0,0,0,0,0,1760,0,2.25,149,0,0,24.75,0,0,0,0,0,0,0,0,0,4.5,11.25,0,0,190,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,22,0,2.25,0,0,0,404.25,0,0,12,8,0,0,0,48,0,0,2.25,22,0,0,0,0,0,0,0,9,0,0,0,0,0.75,0,0,0,18,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,8.25,0,0,0,0,0,0,0,0,7,0,0,0,0,22,9.75,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,284,0,0,0,0,0,1,0,0,0,0,1,51,0,0,0,7,7,0,0,0,0,0,36,24,0,0,0,0,6,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0.75,26.25,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,0,3,3,0,50.25,0,0,0,0,0,0,0,0,0,15.75,0,14,0,0,0,0,536,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.75,11.25,0,4,9,0,0,0,1,0,0,0,0,0,0,0.75,0,64,0,0,0,0,0,0,86,0,0,88,0,0,0,0,0,0,11,0,0,0,0,0,0,0.75,0,0,5,0
0,14.25,0,12,0,0,0,0,0,0,0,0,2,315,34,0,0,0,0,0,0,222,0,0,3,5343.75,0,0,17,25,25.5,1.5,0,106,0,0,39.75,81,0,0,0,0,133,0,4,24,0,0,0,0,2.25,82.5,0,0,42,13.5,0,0,0,458,4.5,0,0,0,0,0,643.5,0,0,0,68.25,0,0,0,1779,0,0,0,0,24,0,0,277,0,23,19.5,0,0,0,40,216,129,0,0,0,0,3.75,0,0,0,0,35.25,2,0,0,0,0,507,0,24,0,0,7,386,0,0,0,0,261,0,0,0,0,0,172,0,0,0,0,0,14.25,14.25,0,0,0,0,34.5,0,0,0,1042.5,3,0,0,0,0,2.25,0,0,0,11.25,0,4,0,0,0,0,0,0,225,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,51,12.75,287,112,7,0,0,0,0,12,0,3.75,0,0,0,0,57,0,2,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,1,85.5,0,0,0,0,0.75,409.5,350,433,0,0,0,0,0,0,0,0,0,325,0,0,0,2,1915,0,0,0,0,0,125,0,0,303,0,10,57,0,15,0,0,0,9.75,0,0,100,142.5,7.5,0,0,23,5.25,0,0,3,142,0,0,0,3,23,73.5,0,1708,0,5,0,0,0,0,277,5.25,0,543,0,0,0,2.25,0,101,45,0,0,0,0,0,0,11.25,0,0,188,0
