"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,0,0,5.32042244154186e-05,0.000452235907531058,0.00148971828363172,0,0,0,2.66021122077093e-05,0,0,0.000106408448830837,0,0,0,0,0,0,0.00164933095687798,0,0.000478838019738767,0,0.318214466228619,0,0,0.00164933095687798,0.00367109148466388,0.0325077811178208,0,0,0.0233034502939533,0,0,0,0.00712936607166609,0,0,0.000266021122077093,0,0,0.00361788726024846,0,0.00877869702854407,0,0,0,0,0,0,0,0,0,0,0,5.32042244154186e-05,0,0.030379612141204,0,0.000186214785453965,0,0,0,0,0.00540022877816499,0.00122369716155463,0,0.00266021122077093,0.00468197174855684,0,0,0.000638450692985023,0,0,0,0,0,0.0149503870607326,0,0,0.0374025697640393,0,0.000478838019738767,0,0.00561304567582666,0,0,0.00383070415791014,0,0.00127690138597005,0,0,0,0,0,0,0.00367109148466388,0,0,0,0,0,0.000957676039477534,0.000159612673246256,0,0.0112260913516533,0,0,0.000691654917400442,0,0,0.00494799287063393,0,0.000106408448830837,0,0,0.0082998590088053,5.32042244154186e-05,0,0,0,0,0.00579926046128063,0,0,0,0,0,0,0.000159612673246256,0,0,0,0,0.00146311617142401,0,0,0.000212816897661674,0.00186214785453965,0,0,0,0,0,0.000478838019738767,0,0,0,0.00101088026389295,0,0,0,0,0,0,0,0,0.0132478518794392,0,0,0,0.0311776755074353,0,0,0.000133010561038546,0.00255380277194009,0,0,0.00037242957090793,0,0,0,0,0,0.000186214785453965,0.0154292250804714,0.0277194009204331,0.000106408448830837,0,0,0,0,0,0,0,0,0,0,0.00207496475220132,0.000665052805192732,0.000212816897661674,0.00159612673246256,0,0,0,0,0,0,0,0,0,0,0,0.00127690138597005,0,0,0.000425633795323349,0.00101088026389295,0,0,0,0,0.00159612673246256,0,0.00359128514804075,0,0.0136734856747626,0,0.00760820409140486,0,0,0,0,0,0,0,0.00808704211114362,0.00207496475220132,0.0139395067968397,0,0,0.0289963023064031,0,0,7.98063366231279e-05,0,0,0.000266021122077093,0,0,0,0,0.00377749993349472,0,0,0.00106408448830837,0,0,0.000638450692985023,0.000266021122077093,0,5.32042244154186e-05,0.000319225346492512,0.000478838019738767,0.000133010561038546,0,0.00074485914181586,0,0,0,0,0.000159612673246256,0.0120773589423,0,0,0,0,0.000106408448830837,0,0.00077146125402357,0.0438402809183049,0,0,0,0.00111728871272379,0,0,0.166316405522598,0,0,0.0255380277194009,0,0,0,0,0.000266021122077093,0.000851267590646697,0,0,0,0,0,0.00175573940570881,0,0.000957676039477534,0,0,0.00739538719374318,0
0,0,0,0,0,0,0.00267379679144385,0.00452972632903429,0,0,0,0,0,0,0.0388172381251966,0,0.00490720352312048,0,0,0,0.00150990877634476,0.00182447310474992,0,0.000692041522491349,0,0.000692041522491349,0.000251651462724127,0,0.00220195029883611,0.00232777603019818,0.0561182761874803,0,0,0.00817867253853413,0,0,0,0.00742371815036175,0,0,0,0,0,0,0,0.0013840830449827,0,0.000125825731362064,0,0,0,0,0,0,0.00364894620949984,0,0,0,0,0.0134004403900598,0.000377477194086191,0.00125825731362064,0,0,0,0,0.00493865995596099,0,0.000440390059767222,0.0167977351368355,0.00314564328405159,0,0,0.00402642340358603,0,0,0,0,0,0.000943692985215477,0,0,0.00346020761245675,0,0.000314564328405159,0,0,0,0,0.0069204152249135,0,0.00053475935828877,0.000566215791129286,0,0,0,0,0,0,0,0.00113243158225857,0,0,0,0,0,0,0.0597043095312991,0,0,0,0,0,0.013840830449827,6.29128656810318e-05,0,0,0,0.0149732620320856,0,0,0,0,0,0.00245360176156024,0,0,0,0,0,0,0.00160427807486631,0,0,0,0,0.00188738597043095,0,0,0,0.00987731991192199,0,0,0,0,0,0.00169864737338786,0.000125825731362064,0,0,0.000188738597043095,0,0,0,0,0,0,0,0,0.00861906259830135,0,0,0,0,0,0.000314564328405159,0,0,0,0,0.000566215791129286,0,0.00239068889587921,0,0,0,0,0.0271154451085247,0.0324001258257314,0,0,0,0,0,0.00106951871657754,0,0,0,0,0.000817867253853413,0,0.00298836111984901,0,0,0,0,0,0,0,0,0,0,0,0.000440390059767222,0,0.0103806228373702,0,0,0,0,0.00226486316451714,0,0,0,0.000251651462724127,0.000125825731362064,0.00701478452343504,0.000943692985215477,0.0354199433784209,0.00220195029883611,0.0163573450770683,0.00440390059767222,0,0,0,0,0,0,0.00106951871657754,0.00150990877634476,0.00314564328405159,0,0,0.045486001887386,0,0,0.000125825731362064,0,0,0.023843976093111,0,0,0,0,0.000754954388172381,0,0,0,0,0,0,6.29128656810318e-05,0.0162315193457062,0,0,0.00201321170179302,0.00368040264234036,0,0.00220195029883611,6.29128656810318e-05,0,0,0.000125825731362064,0.000692041522491349,0,0,0,0,0.0193142497640768,0.200251651462724,0,0.00053475935828877,0.043535703051274,0,0,0,0,0,0,0.13595470273671,0,0,0.0135262661214218,0,0,0,0,0,0.00364894620949984,0.000566215791129286,0,0,0,0,0.00792702107581,0,0,0,0,0.0156653035545769,0
0,0,0,0,0.00881542699724518,0,0.000489745944291399,0.00012243648607285,0,0,0,0,0,0.000489745944291399,0,0,0,0,0,0,0.00134680134680135,0.00281603917967554,0,0.00269360269360269,0,0,0,0,0.0182430364248546,0.000244872972145699,0.00012243648607285,0,0,0.0292623201714111,0,0,0.00012243648607285,0.0983164983164983,0,0.000367309458218549,0,0,0,0,0,0.104928068564432,0,0,0.000367309458218549,0,0,0,0,0,0,0,0,0.000367309458218549,0,0.00159167431894705,0,0,0,0,0.0658708295071931,0,0.00257116620752984,0,0.00440771349862259,0.00465258647076829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019589837771656,0.0195286195286195,0,0,0.00538720538720539,0.00306091215182124,0.00379553106825834,0,0,0,0.00930517294153658,0,0,0.00808080808080808,0,0,0,0,0,0,0,0.0369758187940006,0.065136210590756,0,0.00440771349862259,0,0,0,0,0,0,0,0,0,0.00110192837465565,0,0,0,0.000244872972145699,0.0144475053565963,0,0,0,0,0,0,0.000183654729109275,0,0.000367309458218549,0,0,0.00159167431894705,0,0,0,0.00244872972145699,0,0,0,0,0,0,0,0,0.00012243648607285,0.00453014998469544,0.000306091215182124,0,0,0,0,0,0,0,0.0107744107744108,0,0,0,0.00110192837465565,0,0,0,0,0,0,0.000612182430364249,0,0.0145699418426691,0,0,0,0,0,0.0186103458830732,0,0,0.000183654729109275,0,0.00159167431894705,0,0,0,0,0,0,0,0.00673400673400673,0.00795837159473523,0,0,0,0,0,0.00012243648607285,0,0,0,0,0,0.140801958983777,0,0,0,0.000612182430364249,0.00526476890113254,0,0,0,0,0.00134680134680135,0,0.000428527701254974,0,0,0,0,0,0,0,0,0.000612182430364249,0,0,0,0,0,0,0,0.0270584634220998,0,0,0,0,0,0,0,0,0,0,0,0.000244872972145699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734618916437098,0,0,0,0,0,0.0181205999387818,0,0,0.0226507499234772,0,0.00232629323538414,0,0,0,0.00012243648607285,0.000489745944291399,0,0,0.166880930517294,0,0,0,0,0,0,0,0,0,0,0,0.00220385674931129,0,0.000612182430364249,0,0,0.0160391796755433,0
0,0,0,0,0,0,4.68340202322967e-05,0,0,0,0.000655676283252154,0,0,0,0.000843012364181341,0.00262270513300862,0,0,0,0,0.00543274634694642,0.00121768452603972,0,0,0,0.310509554140127,0,0,0.00121768452603972,0.000374672161858374,9.36680404645935e-05,0.000421506182090671,9.36680404645935e-05,0.00206069689022106,0,0,0,0,0,0,0,0,0,0.00243536905207943,0,0.00028100412139378,0,0.000562008242787561,0,0,0,0,0,0,0.000468340202322967,0,0,9.36680404645935e-05,0,0.00224803297115024,0,0,0,0,0,0,0.00028100412139378,0,0,0,0,0,0,0.040558261521169,0.119614087673286,0,0,0,0,0,0,0,0,9.36680404645935e-05,0,0,0,0,0,0.00412139378044211,0,0,0.000187336080929187,0,0,0,0,0,0,0,0,0,0,0.00187336080929187,0,0,0,0.00252903709254402,0,0,9.36680404645935e-05,0.000562008242787561,0,0.0117085050580742,0,0,0,0,0.0130198576245785,0,0,0,0,0,0.0194829524166354,0,0,0,0.000655676283252154,0.000374672161858374,0,0.0376077182465343,0,0,0,0,0,0,0,0,9.36680404645935e-05,0,0,0,0,0,9.36680404645935e-05,0.00131135256650431,0,0,0,0.00117085050580742,0,0,0,0,0,0,0,0.000374672161858374,0,0,0,0,0,0,0,0,0,0,0,0,0.0389659048332709,0,0,0,0,0,9.36680404645935e-05,9.36680404645935e-05,0,0,0,0,0.00028100412139378,0,0,0,0.00421506182090671,0,0,0.00206069689022106,9.36680404645935e-05,0,0,0,0,0,0,0,0,0,0,9.36680404645935e-05,0,0,0,0,0,0,0.00028100412139378,0.00196702884975646,0.0156425627575871,0,0,0,0,0.00131135256650431,0.0150805545147995,0,9.36680404645935e-05,0,0,0,0,0,0,0,0.00262270513300862,0,0.0112401648557512,0,0,0.00468340202322967,0,0,9.36680404645935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187336080929187,0.0302547770700637,0,0,0,0,9.36680404645935e-05,0,0,0.028568752341701,0,0.00028100412139378,0,0,0,0,0.224990633195954,0,0,0.0043087298613713,0,0,0,0,0.00028100412139378,0,0.000562008242787561,0,0,0,0,0.0058074185088048,0,0,0,0,0.0182652678905957,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118133490844654,0,0,0,0,0,0,0,0,0,0,0.171529828706438,0,0,0.00756054341405789,0,0,0,0,0.00661547548730065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236266981689309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025989367985824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544595392793857,0,0,0,0,0,0,0,0,0,0,0.00283520378027171,0.000236266981689309,0,0,0,0.000236266981689309,0.00779681039574719,0,0,0,0,0,0,0,0,0,0,0,0.000118133490844654,0,0,0,0.00118133490844654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236266981689309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366213821618429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148848198464265,0,0,0,0,0,0,0,0,0,0.192085056113408,0,0.000118133490844654,0.0401653868871825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276359267047161,0,0,0,0,0,0,0.00210273355361971,0,0,0,0.252448182637429,0,0,0.00204265545208771,0.00660859116851908,0,0,0,0.00600781015319916,0,0,0,0.00108140582757585,0,0,0,0,0,0,0,0.0179032742565335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127365575247822,0,0,0,0,0,0,0,0,0.000240312406127966,0,0,0,0,0,0,0,0,0,0,0.00228296785821568,0,0,0.00192249924902373,0,0,0,0,0,0,0,0,0.00192249924902373,0.000720937218383899,0,0,0,0,0,0,0,0,0.00438570141183539,0,0,0,0,0,0.189606488434965,0,0,0,0,0,0,0,0,0,0,0.0199459297086212,0.000120156203063983,0,0,0,0,0.0295584259537399,0,0,0,0,0,0,0,0,0,0,0.000120156203063983,0.00108140582757585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120156203063983,0,0,0,0.000120156203063983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014418744367678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480624812255933,0,0,0,0.000240312406127966,0,0,0,0,0,0,0,0.00180234304595975,0,0,0,0,0,0,0,0,0,0,0.00420546710723941,0,0,0,0.0332832682487233,0,0,0,0,0,0,0,0.0200660859116852,0,0,0,0,0,0,0,0.00114148392910784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480624812255933,0,0,0.00108140582757585,0,0,0,0,0,0,0,0.000120156203063983,0,0,0,0,0,0.00036046860919195,0,0,0.0378492039651547,0,0,0,0,0,0,0.276599579453289,0,0,0.0486632622409132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720937218383899,0,0,0.014538900570742,0
0,0,0,0,0,7.70712909441233e-05,0,7.70712909441233e-05,0,0,0,0,0.000154142581888247,0,0.0149518304431599,0,0,0,0,7.70712909441233e-05,0,0.00069364161849711,0,0,0,0.112678227360308,0,0,0.00393063583815029,0.000616570327552987,0.0205009633911368,0,0,0.00246628131021195,0,0,7.70712909441233e-05,0.00192678227360308,0.000154142581888247,0,0,0.000115606936416185,0,0.000847784200385357,0,0.000154142581888247,0.00142581888246628,0,0,0,0.000308285163776493,0,0,0,0,0,0,0,0,0,7.70712909441233e-05,0,0,0,0,0,0.00104046242774566,0,0,0,0,3.85356454720617e-05,0,0,0,0.0246628131021195,0,0,0,0.000385356454720617,0,0.000154142581888247,0.000539499036608863,0,0.000154142581888247,0,3.85356454720617e-05,7.70712909441233e-05,0,0.00578034682080925,0,0.000886319845857418,0.0130250481695568,0,0,0,0,7.70712909441233e-05,0.000308285163776493,0,0,0,0,0,0,0,0,0.114065510597303,0,0,0,0,0,0.0010019267822736,7.70712909441233e-05,0,0,0,0.000616570327552987,0,0,0,0,7.70712909441233e-05,0.0119460500963391,0,0,0,0,0,0.00046242774566474,0.000269749518304432,0,0.000154142581888247,0,0,0.0388439306358382,0,0,0,0.00046242774566474,0,0,0,0.000616570327552987,0,0,7.70712909441233e-05,0,0,0.00023121387283237,0.000308285163776493,0,7.70712909441233e-05,0.000154142581888247,0,0,0,0.000616570327552987,0.000385356454720617,0,0,0,0,0,0,7.70712909441233e-05,0,0,0.000539499036608863,0,0,0.00631984585741811,0,0,0,0,0.00477842003853565,0.00146435452793834,7.70712909441233e-05,0,0,0,0,0,0,0,7.70712909441233e-05,0,7.70712909441233e-05,0.000385356454720617,0.0010019267822736,7.70712909441233e-05,0,0.00208092485549133,0,0,0,0,0,0,0,0,0,0,0.0010019267822736,3.85356454720617e-05,0,0.000154142581888247,0.0013102119460501,0,0,0,0.000154142581888247,7.70712909441233e-05,0,0,0,0.00238921001926782,0,0.00161849710982659,0,0,0,0,0,0.0013102119460501,0,0.00269749518304432,0.000308285163776493,7.70712909441233e-05,3.85356454720617e-05,0,0.0165703275529865,0,0,3.85356454720617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85356454720617e-05,0.0010019267822736,0,0,0,3.85356454720617e-05,0,0,7.70712909441233e-05,0,0,0.00023121387283237,0,0,0,0,0,0,0.441156069364162,0,3.85356454720617e-05,0.0140269749518304,0.00847784200385356,0,0,0,0,0,0.102504816955684,7.70712909441233e-05,0,0.00493256262042389,0,0,0,0,0,0,0.000385356454720617,0,3.85356454720617e-05,0,0,0,0.00123314065510597,0.000539499036608863,0,0,0.00154142581888247,0
0,0,0,0,0.000222775034344484,0,0.000816841792596443,0.0057178925481751,0,0,0.00178220027475588,3.71291723907474e-05,7.42583447814948e-05,0.0250250621913638,0.0014109085508484,0,0,7.42583447814948e-05,0,0,0.00386143392863773,0.000742583447814948,0,0.000742583447814948,0,0.00207923365388186,0,0,0.00504956744514165,0.00200497530910036,0.0149259273010805,0,0.000222775034344484,0.00653473434077154,0,0,0.000519808413470464,0.0117328184754762,0,0,0,0,0,0.00475253406601567,0,0.00371291723907474,0,0,0,0,0.000222775034344484,0,0,0,0.0343816136338321,0,0,0,0,0.0236884119852968,0,0.00412133813537296,0,0,0,0,0.00300746296365054,0,0,0,0.00252478372257082,0,0,0.0014109085508484,0,0,0,0,0,0.0157427690936769,0,0.00014851668956299,0.0244309954331118,0,0.00467827572123417,0,3.71291723907474e-05,0,0,0.00883674302899788,0,0.00623770096164556,0.00111387517172242,0,7.42583447814948e-05,0,0,0,0.00698028440946051,0,0,0.00274755875691531,0,0,0.000297033379125979,0,0,0.0298518546021609,0.0014851668956299,0.0314855381873538,0,0,0,0.0126981769576356,0.000445550068688969,0,0,0,0.00787138454683845,0,0,0,0.000445550068688969,7.42583447814948e-05,0.0439609401106449,0,0,0,0.000297033379125979,0,0.00564363420339361,0.0193814279879701,0.000297033379125979,0,0,0,0.000705454275424201,0,0,0,0.000742583447814948,7.42583447814948e-05,0,7.42583447814948e-05,0.00200497530910036,0,0.00107674599933167,0.000297033379125979,0,0,0.00014851668956299,0.000371291723907474,0,0,0,0,0,0,0,0.00178220027475588,0,0,0,0.00846545130509041,0,0,0,0.000297033379125979,0,0,0.000371291723907474,3.71291723907474e-05,0.0175249693684328,0,0,0,0.000371291723907474,0.00883674302899788,0.0777484869862251,0.0043069839973267,0,0,0,0,0.00126239186128541,0,0.000111387517172242,0,0,0,0,0.00378717558385624,0,0,0,0,0,0,0,0,0,0,0,0.0104704266141908,0,0.000594066758251959,0,0,7.42583447814948e-05,0.000742583447814948,0,0,0,0.000222775034344484,0.000445550068688969,7.42583447814948e-05,0.017636356885605,0.000519808413470464,0.0125496602680726,0,0.0143318605428285,0,0,0,0,0.00193071696431887,0.00144803772323915,0,0.00779712620205696,0.00103961682694093,0.0233171202613894,0,0,0.050569932796198,0,0,0,0,0,0.0202725281253481,0,0,0,0,0.000445550068688969,0.00014851668956299,0,0,0.00014851668956299,0,0.0293320461886905,0.000111387517172242,0.00111387517172242,0,0.00111387517172242,0.000742583447814948,3.71291723907474e-05,0,0.00207923365388186,0.00527234247948613,0.000445550068688969,0,0,0.000816841792596443,0.00913377640812386,0,0,0,0,0.0204210448149111,0.000445550068688969,0.00486392158318791,0.0248765455018008,0,0,0,0,0,0,0.183121078231166,0.000445550068688969,0,0.0161140608175844,0.000297033379125979,0,0,0,0,0.00274755875691531,0.000965358482159433,0,0,0,0,0.0101733932350648,0,0.00126239186128541,0,0,0.00222775034344484,0
0,0,0,0,0,0,0,0.0017215407789972,0,0,0,0,0,0,0,0,0,0,0,0,0.000860770389498601,0.000860770389498601,0,0,0,0.398536690337852,0,0,0.000860770389498601,0,0.000430385194749301,0,0,0.012911555842479,0,0,0,0.0030126963632451,0,0,0,0,0,0.0012911555842479,0,0.0611146976544007,0,0,0,0,0,0,0,0,0.000430385194749301,0,0,0,0,0.00774693350548741,0.000430385194749301,0.00021519259737465,0,0,0,0,0.0030126963632451,0,0,0,0,0,0,0,0,0,0,0,0,0.00473423714224231,0,0,0.0021519259737465,0,0.00602539272649021,0,0,0,0,0.000860770389498601,0,0.00021519259737465,0,0,0,0,0,0,0.0025823111684958,0,0,0.0021519259737465,0,0,0,0.000430385194749301,0,0.200989885947923,0,0,0,0,0,0.000860770389498601,0,0,0,0,0.0163546374004734,0.000430385194749301,0,0,0,0,0.00946847428448461,0,0,0,0,0,0.000430385194749301,0.00624058532386486,0,0,0,0,0.00107596298687325,0,0,0,0,0,0,0,0,0,0,0.000430385194749301,0,0,0.0025823111684958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344308155799441,0,0,0,0,0,0,0,0,0,0,0,0,0.00150634818162255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000860770389498601,0,0.00279750376587045,0,0.0167850225952227,0,0,0,0,0,0,0,0,0,0.000860770389498601,0,0.00387346675274371,0,0,0.00645577792123951,0,0,0,0,0,0,0,0,0,0,0,0,0.00021519259737465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430385194749301,0,0,0,0,0,0.000430385194749301,0,0.000645577792123951,0.012911555842479,0,0,0,0,0,0,0.143318269851517,0,0,0.0374435119431892,0,0,0,0,0,0,0.00602539272649021,0,0,0,0,0,0,0.000645577792123951,0,0,0.00989885947923391,0
0,0,0,0,0,0,6.34276290752252e-05,0,0.113704596388854,0,0,0,0,0,8.45701721003002e-05,0,0.000443993403526576,0,0,0,0,0,0,8.45701721003002e-05,0,0.102287623155313,0,0,0.00194511395830691,0.000761131548902702,0.0158569072688063,0,0,0.00279081567930991,0,0,0,0.00494735506786756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22850860501501e-05,0,0,0,0.0227070912089306,0,0,0,0.00211425430250751,0.0157300520106558,0,0.00247367753393378,0,0,0.0120512495242928,0,0,0,0,0,0.0010148420652036,0,0,0,0,0,0,0.0224110956065796,0,0,0.000338280688401201,0,0,0,0,0.0480358577529705,0.000570848661677027,0,0,0,0,4.22850860501501e-05,0,0,0.00147997801175525,0,0.00012685525815045,0,0.00266396042115946,0,0,0,0.0015222630978054,0,0,0,0,0,0,0,0,0,0,0.00892215315658167,0.000507421032601801,0,0,0,0,0.00786502600532792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211425430250751,0,0.0001691403442006,0,0,0.0314178189352615,0.00213539684553258,0,0,0,0.00397479808871411,0,0,0,0,0,0,0,0,0,8.45701721003002e-05,0,0,0.0714195103387035,0,0,0,0,0,0.000972556979153453,0.000634276290752252,0,0,0,0,0,0,0,0.0116706837498414,0.00012685525815045,0,0,0,0,0.000761131548902702,0,0,0,0,0,0,0.00281195822233498,4.22850860501501e-05,0,0,0,0,0,0,0,0,0,0,0.134466573639477,0.000253710516300901,0.0001691403442006,6.34276290752252e-05,0,0,4.22850860501501e-05,0,0,0.000887986807053152,0,0.00295995602351051,0,0.00270624550720961,0,0.00304452619561081,0.00156454818385555,0.00816102160767897,0.00247367753393378,0,0,0,0,0,0,0,0,0,0,0,0.0503192523996786,0,0,0.000295995602351051,0.00249482007695886,0,0.00372108757241321,0,0,0,0,0,0.00241024990485856,0,0,0,0,0,0.000232567973275826,0.000591991204702102,0,0,0,6.34276290752252e-05,0,0.0013531227536048,0,0,0,0,0,0,0,0,0,0.0154340564083048,0.0012685525815045,0,0,0.0481204279250708,4.22850860501501e-05,0,0,0,0,0.000465135946551651,0.157977081483361,0,0.000253710516300901,0.0102752759101865,0,0,0,0,0,0.00845701721003002,0.00232567973275826,0,0,0,0,0,0,0.00012685525815045,0,0,0.0169563195061102,0
