"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
11,16,7,0,54,0,0,38,1,0,2,2,0,0,1,0,0,3,2,0,45,94,0,7,0,4,4,0,4,21,546,108,0,6,0,0,4,1,2,0,0,38,0,187,0,3,0,1,0,0,1,0,1,11,11,0,0,0,0,638,0,20,0,0,0,4,218,0,0,37,8,0,0,997,3005,0,0,5,0,8,0,8,10,0,14,0,386,0,0,15,0,2,0,94,167,0,0,0,0,0,0,0,0,0,28,6,1164,137,0,70,0,0,0,0,0,0,0,0,11,0,0,154,0,345,11,0,0,0,4,204,12,114,0,0,0,0,62,0,0,0,5,0,0,0,0,0,30,0,0,16,17,10,0,15,0,0,0,0,16,323,0,16,0,875,0,1,0,0,5,2,10,0,0,0,0,0,40,17,50,6,17,0,0,1,6,0,0,0,11,31,0,794,0,0,46,3,0,2,0,6,0,0,0,1,0,12,12,0,1,4,14,132,9,16,1,0,80,29,1,5,28,122,21,9,0,0,0,0,58,0,105,10,0,987,0,0,4,0,0,3,0,0,352,3,0,602,0,0,7,2,22,4,8,0,3,20,10,7,2,79,4,0,0,3,1,0,98,568,27,15,1,26,2030,0,1,4,0,1,1,3405,0,0,64,0,0,0,0,0,8,51,120,0,0,0,86,3,118,169,49,3,0
0,0,0,0,0,0,2,0,0,0,0,0,1,300,165,0,0,0,0,0,7,14,0,0,0,5169,0,0,40,18,0,0,0,81,0,0,0,57,0,0,0,0,0,0,0,73,0,0,0,0,12,0,0,0,0,0,0,0,0,175,0,34,18,0,0,0,190,0,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20,0,144,3,0,0,1,0,0,0,0,0,36,0,0,0,0,0,3972,0,0,0,0,0,58,0,0,0,0,147,2,0,0,0,1,91,0,0,0,0,0,0,114,0,0,0,0,66,0,0,0,86,0,0,0,0,0,58,0,0,0,4,0,0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,787,0,0,0,0,0,2,0,0,0,0,0,0,210,0,2,0,1,0,0,0,138,0,0,0,0,0,194,0,0,0,3,0,0,0,0,0,0,182,0,0,4,0,0,0,0,1,0,0,0,0,0,86,0,0,534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,58,0,0,0,0,0,0,14,0,0,0,0,0,76,0,0,647,919,6,1,12,0,0,1654,0,110,141,0,0,0,0,0,0,12,0,0,0,0,0,0,222,0,0,26,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,0,0,0,1198,0,0,2,3,0,0,0,49,0,0,110,0,0,0,0,0,0,23,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,123,0,0,4,0,0,0,0,0,34,0,0,50,0,0,2,0,0,836,0,0,0,0,1,32,0,0,0,0,164,0,0,0,0,7,309,0,2,0,0,0,0,170,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,115,259,0,0,0,0,0,0,0,0,0,0,0,1,66,0,16,0,0,0,0,0,0,0,0,0,0,0,98,0,0,2,1,0,0,0,0,0,0,342,0,205,0,0,0,0,0,0,0,0,0,68,0,139,0,0,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,18,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,366,0,0,0,0,0,0,1106,0,0,59,0,0,0,0,0,70,0,0,0,0,0,79,0,4,0,0,405,0
0,0,0,0,0,0,10,31,0,0,0,2,0,316,5,0,0,0,0,0,117,18,0,0,0,23,0,0,6,19,0,0,0,2,0,0,2,67,0,0,0,6,0,15,0,5,0,2,0,0,11,0,0,0,0,1,0,0,0,705,2,74,0,0,0,0,608,0,0,0,12,0,0,0,0,0,0,0,0,70,0,0,161,0,2,0,0,0,0,1,0,84,19,0,0,0,0,0,2,0,0,162,0,0,25,0,30,1267,0,385,0,0,0,2,0,0,0,0,129,0,0,0,0,1,1,0,0,32,16,0,1,10,0,12,0,0,254,0,0,0,37,0,0,0,0,0,0,4,0,0,2,0,0,40,1,0,0,0,18,14,0,0,0,42,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1052,2,0,0,0,0,16,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,59,34,0,0,6,0,0,5,0,2,0,1326,30,262,0,0,178,0,0,0,0,0,0,0,0,1,0,0,492,0,0,4,0,0,0,0,0,0,0,0,0,0,51,0,0,235,2,4,0,10,5,0,0,2,8,20,0,0,0,0,0,0,0,292,1171,4,2,114,0,0,0,0,0,2,2070,0,0,1,0,0,0,0,0,60,2,0,0,0,0,0,0,60,55,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,38,0,0,0,1139,0,0,179,38,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,3,0,185,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,371,0,0,0,0,0,0,728,0,0,454,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,1,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,0,6,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,231,2,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68,0,0,387,0,1,0,0,0,0,3630,0,0,510,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,52,0
0,0,0,0,12,0,0,33,0,0,0,2,0,377,12,0,0,0,0,0,200,190,0,8,2,325,0,0,37,20,336,0,52,65,0,0,6,0,0,0,0,0,171,118,0,21,0,0,1,0,0,0,0,1,0,0,0,2,0,62,0,0,0,0,0,0,66,0,0,0,25,2,0,20,0,0,0,0,0,107,0,16,2,0,130,0,1636,0,0,76,0,134,21,0,0,0,0,0,32,0,0,0,0,2,1,0,784,959,0,50,0,0,0,17,0,0,0,12,0,15,0,34,0,1,20,0,0,0,0,0,0,376,0,7,99,0,88,0,0,0,10,0,0,0,104,0,30,0,0,0,21,0,0,7,0,0,0,0,18,70,0,0,0,0,0,1,0,0,0,0,0,26,2,0,0,0,0,0,85,2,0,0,0,53,33,0,0,9,0,0,0,90,4,0,0,0,26,0,0,0,0,0,0,0,810,0,0,0,0,4,0,382,0,0,13,0,536,40,0,0,0,0,0,0,0,19,0,0,74,0,234,0,0,1122,0,0,0,0,0,0,0,0,0,0,0,92,0,15,0,0,0,0,0,1,0,3,14,0,4,0,0,0,0,0,2,0,0,0,6,725,0,0,16,0,0,0,0,0,5,4126,2,0,5,0,0,0,0,10,55,0,0,0,0,0,2,46,0,60,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,290,0,0,0,4131,0,0,10,2,317,0,0,121,0,0,6,153,0,2,0,14,0,0,0,169,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,19,13,0,21,0,26,0,0,655,1,181,0,6,21,23,0,1,0,1,16,0,0,8,0,0,0,0,0,538,0,0,0,166,0,21,0,0,0,0,34,3,0,0,0,1,149,0,0,0,0,0,18,24,0,4,0,32,32,0,0,0,9,0,0,0,0,0,0,0,0,0,16,0,0,0,1,11,0,0,24,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,192,3,0,0,0,0,0,11,0,0,0,0,0,398,1,0,0,28,2,1,0,0,0,12,0,0,2462,21,0,0,0,5,0,0,0,0,5,0,228,0,258,0,1,0,0,0,0,0,0,0,0,0,115,0,0,88,8,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,59,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,83,0,44,73,0,0,0,0,0,39,2713,0,0,303,0,0,0,0,0,0,93,106,0,0,0,67,4,4,37,0,154,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,1263,0,0,83,22,0,0,0,22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,76,0,0,4,0,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,4,0,0,38,0,0,0,0,1,105,0,0,0,0,0,0,0,0,1,0,0,116,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,13,0,0,0,0,50,0,0,0,156,0,79,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
4,0,0,0,0,0,12,0,0,0,0,0,4,0,243,0,8,0,0,0,0,20,0,78,0,912,0,25,72,193,3077,0,0,359,0,0,1998,43,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1373,0,0,18,0,0,0,175,0,4,1097,0,0,604,0,0,312,0,0,140,0,0,0,0,0,4268,0,0,0,0,0,4,0,4,0,0,69,2,0,0,158,2,413,0,0,0,0,0,0,530,0,0,0,134,478,0,0,0,29,0,0,0,0,0,0,0,0,0,48,150,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,166,4,2,0,7,0,0,0,0,0,0,0,3,0,0,50,41,3,106,0,0,0,0,14,0,16,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,2,0,0,0,0,28,0,160,0,0,11,0,0,0,0,0,0,0,0,0,0,54,18,0,0,95,0,0,0,5,161,0,0,0,0,659,0,0,355,2,32,0,0,0,0,65,0,0,2159,0,0,653,0,0,0,0,0,0,0,0,318,0,2,0,0,184,0
