"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,0,0,0,2,78,0,0,0,0,3,910,38,0,0,0,0,0,70,12,0,6,0,2283.75,0,0,20,15,3.75,0,40,39,0,0,20,24,7,0,0,0,0,341,0,527.5,0,1,0,0,2.5,0,1,0,61,0,0,0,0,2,0,302,0,3,0,0,44,0,0,0,23.75,0,0,184,0,0,0,0,0,1,0,0,10,0,751,6.25,0,0,0,195,15,6,3,0,0,0,0,0,589,0,0,0,0,0,37,0,0,106,0,6,0,0,0,187,0,1.25,0,0,26,0,0,0,0,3,97,0,0,0,0,0,15,1134,129,2,0,0,114,1,0,2,10,0,0,1,0,0,4,0,0,8,31.25,68,2,0,1,0,0,0,263,179,0,0,0,0,0,1.25,0,0,0,0,0,0,128,0,0,25,0,209,8,0,12.5,0,0,2,7,0,0,0,0,1,0,212,2,0,0,0,378,0,0,0,0,0,0,40,0,31.25,0,0,4,10,0,0,17,0,3,0,130,95,149,0,63.75,0,0,0,0,0,0,0,76,0,222.5,4,2,658,22,0,0,0,0,92,0,2,84,0,1,0,0,0,0,0,465,8,24,0,5,2.5,8,0,2,14,0,0,0,4,8,0,0,0,0,5,0,6,4723,1,15,0,0,0,3,3703,1.25,0,168,1,0,0,0,4,12,44,0,0,0,0,119,16.25,46,0,0,111,0
0,0,1,0,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,78.75,194,0,0,0,4231.25,0,0,4,5,32.5,0,0,174,0,0,56,639,5,0,0,0,0,139,0,1266.25,0,6,0,0,5,0,0,0,33,1.25,0,0,0,527,6.25,0,0,0,0,0,0,0,0,2,157.5,0,0,0,0,0,0,0,0,725,0,64,0,0,0,0,0,0,0,27,17.5,12,3,0,0,0,0,0,879,0,0,2,0,0,0,2.5,424,688,0,62,0,0,0,80,0,0,2,1,106,1,0,0,0,1,152,141.25,4,8,0,0,62.5,0,0,0,3,0,12,0,0,0,28.75,0,0,0,0,0,102,1,0,0,12.5,166,20,8,3,0,0,0,112,0,0,0,0,435,0,0,0,0,1,0,5,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,340,0,0,0,226,2,0,149,0,0,2,0,0,0,0,0,0,340,0,0,0,0,0,0,0,5,8,71,0,160,41,346,6,0,54,0,0,0,0,916,0,517,0,0,0,1,110,0,0,10,0,0,0,0,0,1,0,0,2.5,2,0,0,0,12.5,0,17,0,0,25,30,0,100,0,0,0,0,9,0,0,0,155,175,9,0,332,9,0,0,3.75,1476,0,0,993,0,0,756,0,0,0,0,0,0,49,0,0,0,1,0,0,8,0,0,54,0
0,4,0,0,0,0,64,5,0,0,0,0,0,0,12,0,2,1,0,0,42.5,172,0,0,1,1643.75,0,0,9,0,1162.5,0,1,78,0,0,2,168,0,0,0,0,133,56,0,177.5,0,2,0,0,0,0,0,0,23,0,0,0,0,141,0,0,0,2,93,0,1794,0,0,65,31.25,0,0,6,0,0,0,0,0,115,0,0,106,0,0,2.5,116,0,0,36,0,0,24,0,0,50,0,0,19,0,0,2,0,1,0,0,0,111,0,0,0,2,0,19,1,1.25,0,0,257,0,0,0,0,0,121,0,0,0,1,0,0,64,0,0,0,0,34,0,0,0,125,0,0,1,0,0,50,0,0,0,23.75,14,0,0,0,0,0,0,0,9,0,0,0,76,0,0,0,0,0,0,3.75,0,0,0,0,0,0,87,74,2,0,0,0,0,12,0,0,0,0,0,0,218,1,0,13,0,0,1,1,0,0,0,0,505,90,91.25,0,0,0,2,0,0,0,9,0,1.25,124,63,83,0,40,38,0,0,0,0,122,0,15,0,72.5,0,0,143,0,0,14,1,0,0,0,0,0,0,56,0,0,1,0,0,0,2,8,0,5,132.5,6,0,4,31,1.25,0,2,3,0,0,0,0,6,9,0,100,55,0,0,0,0,0,1,930,1.25,0,218,0,0,0,0,1,5,37,0,0,0,0,10,0,28,0,0,258,0
0,0,0,0,0,0,2,92,0,0,3.75,2,0,177,3,0,0,0,0,0,205,108,0,0,0,1.25,0,0,14,0,422.5,0,0,67,0,0,0,184,0,0,0,0,0,92,0,145,0,14,0,0,0,0,0,0,52,0,0,0,0,0,0,210,0,0,0,6.25,134,0,0,0,51.25,0,0,99,0,0,0,0,0,373,0,0,162,0,554,0,0,0,0,144,0,52,0,0,0,0,0,0,45,0,0,0,0,7,11,0,176,269,0,0,0,34,0,56,0,0,0,0,97,0,0,0,0,1,384,66.25,0,0,14,19,76.25,200,0,0,0,0,832,0,0,0,0,0,0,0,0,0,12,0,0,0,16.25,0,0,0,1,0,0,0,202,98,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,166,628,0,42.5,0,0,0,15,0,0,0,3,0,0,114,0,0,191,0,0,0,0,0,0,0,0,488,0,8.75,0,0,0,0,0,0,37,2,27,0,376,120,0,59,0,22,0,0,0,0,74,0,39,0,195,0,0,458,0,0,4,0,0,2,0,0,10,0,0,0,0,0,0,0,962.5,4,0,0,11,1.25,0,0,6,13,0,0,0,0,0,0,0,0,114,107,66.25,104,1,0,0,0,0,1,18,1881,0,0,233,0,0,0,0,0,43,124,0,0,0,0,28,0,0,0,0,59,0
0,0,0,0,0,0,2,11,0,0,0,2,0,1,1,0,0,3,0,0,95,24,0,6,0,1456.25,2,0,2,0,0,0,0,10,0,0,2,9,0,0,0,0,95,31,0,1.25,0,1,0,0,1.25,0,1,0,2,1.25,0,0,0,100,0,46,0,2,2,10,100,0,0,0,5,0,0,3,0,0,0,1,0,11,0,2,7,0,22,0,346,0,0,18,1.25,4,0,0,0,0,0,0,5,0,0,0,0,0,1,1.25,70,177,19,0,0,0,0,37,0,0,0,0,49,0,0,0,0,0,13,22.5,0,0,1,36,0,32,7,0,0,0,160,0,0,0,1.25,0,0,0,0,0,10,0,0,0,8.75,0,0,1,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,1.25,0,1,0,0,0,0,38,154,1,0,0,0,0,7,0,0,0,0,0,2.5,8,0,0,0,0,0,0,0,0,0,0,0,173,0,3.75,0,0,0,1,0,0,0,1,8,0,58,7,3,1,0,32,0,0,0,0,0,0,36,1,87.5,0,0,100,0,0,2,0,0,0,1.25,0,0,0,0,0,0,0,1,0,3.75,4,3,0,2,1.25,2,1,1,15,1.25,0,0,3,0,0,0,0,1,6,0,6,5,0,0,0,2,2,1,865,1.25,0,1,0,0,0,0,1,50,14,0,0,0,0,24,0,6,0,0,51,35
0,0,0,0,0,0,2,3,0,0,0,0,0,0,6,0,2,1,0,0,10,10,0,0,0,3506.25,0,0,4,3,56.25,0,0,18,0,0,32,0,0,0,0,0,0,15,0,331.25,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,17.5,0,0,6,0,0,0,0,0,55,0,0,3,0,0,0,0,0,0,8,0,0,46,0,45,0,0,0,1,0,0,0,0,0,0,0,116,2178,0,0,0,0,0,24,0,0,0,0,110,0,0,0,0,0,526,0,0,0,0,7,6.25,142,0,0,0,0,2,0,0,0,63.75,0,0,0,0,0,14,0,0,0,20,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6.25,0,0,0,0,0,0,5,0,1,0,0,0,0,8,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,2,0,0,0,0,0,9,0,0,8,7,0,0,0,0,0,0,0,218,0,102,0,17.5,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.75,0,0,4,14,1.25,0,0,0,1,0,0,0,0,104,0,68,83,0,1,0,0,0,0,1052,0,0,94,0,0,0,0,6,0,33,66.25,0,0,0,9,0,0,0,0,10,0
0,18,0,0,0,0,6,15,0,0,0,0,1,849,8,0,0,0,0,0,65,28,0,33,0,2905,0,0,14,0,415,0,0,239,0,0,20,46,1,0,0,0,0,198,0,615,0,0,0,0,3.75,0,0,0,1,0,0,0,0,17,0,156,0,0,0,0,2,0,32,0,21.25,0,5,21,0,0,0,0,0,79,0,0,1,0,358,1.25,0,0,0,35,0,2,23,0,0,0,0,0,76,1,0,0,0,0,9,0,938,555,0,0,0,0,0,66,0,0,0,0,3,0,0,0,0,1,25,0,0,0,0,0,8.75,478,0,10,0,0,6,0,0,0,1.25,0,0,0,0,0,6,0,0,0,25,0,0,4,0,0,2,0,0,231,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,63,186,0,0,0,0,0,0,0,0,0,0,10,0,10,1,1,27,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1,1,0,0,0,0,1,0,262,24,1,0,1.25,0,0,0,0,0,0,0,366,0,258.75,2,0,304,0,0,0,0,0,4,0,0,0,0,0,0,28,1,0,0,190,4,45,0,2,1.25,0,3,0,0,0,0,0,1,3,0,0,0,6,18,0,0,52,0,0,0,0,0,16,4381,0,0,420,0,0,0,0,0,0,1,0,0,0,0,21,0,102,0,0,4,0
0,0,0,0,0,0,208,95,0,0,0,38,1,24,22,0,0,0,2,0,0,2,0,24,0,3.75,0,0,60,252,985,0,0,409,0,0,82,482,7,0,0,0,0,0,0,456.25,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,3.75,38,5,0,0,15,110,0,0,0,26.25,0,0,0,0,0,0,0,0,2,0,0,896,0,82,0,0,0,0,96,0,62,6,186,0,0,0,0,193,0,0,0,0,0,4,0,636,206,0,0,0,0,0,187,0,0,14,0,119,9,0,0,0,106,96,0,0,0,0,0,418.75,1288,0,0,0,48.75,16,0,0,0,3.75,0,0,0,0,0,0,0,0,0,17.5,0,0,20,18,0,0,0,14,259,0,0,0,1945,2,0,18,0,0,0,2.5,0,0,0,0,0,0,43,21,0,0,0,0,0,28,0,0,5,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,26,0,0,0,17,0,0,0,85,2,0,0,120,0,0,0,0,0,0,131,2,68.75,4,0,258,0,3.75,0,0,4,0,0,0,158,0,0,0,0,0,0,0,0,10,64,0,43,1.25,2,28,30,769,0,0,0,0,0,0,0,0,180,1222,0,454,605,0,17,0,0,0,13,821,5,10,374,0,0,0,0,0,11,0,0,24,0,0,20,0,6,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,906.25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7.5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,117,0,0,0,0,0,5,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,0,0,152,0,0,0,0,2,0,0,0,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,150,2,0,0,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
0,0,0,0,0,0,8,109,0,0,0,0,8,721,40,0,0,0,0,0,61.25,114,0,3,0,3898.75,0,0,187,0,1130,1174,0,274,0,0,0,302,0,0,0,0,0,23,15,60,0,5,0,0,0,0,0,0,0,2.5,0,0,0,81,0,316,3,0,0,11.25,12,0,8,252,45,2,0,30,0,0,0,0,0,51,0,0,0,0,105,8.75,62,2,0,405,0,750,9,0,0,0,0,0,14,0,0,386,0,0,4,0,854,42,0,0,0,0,19,143,0,0,0,0,25,23,0,0,0,4,309,0,0,0,0,0,55,1706,0,0,0,0,1550,0,0,0,31.25,0,0,0,0,0,108,0,0,0,5,16,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,18,0,0,0,108,3,0,0,0,0,0,0,0,0,0,0,0,1400,0,2,0,0,0,0,0,0,0,0,0,0,0,216.25,0,0,6,27,3.75,0,3,0,0,0,236,0,77,39,0,46,0,0,0,3.75,0,0,61,0,812.5,0,0,4272,0,0,0,0,0,12,0,0,217,0,0,0,4,0,0,0,622.5,0,121,1,0,331.25,26,0,10,0,0,0,0,29,0,0,0,0,0,98,0,0,268,0,16,0,146,6,26,4411,0,0,213,0,0,0,0,3,0,81,0,0,1,13,175,0,138,0,0,94,0
