"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,0,0,0,126.25,0,0,0,0,0,6,69,87,0,222.5,0,0,0,1.75,116.25,0,0,0,11089.75,0,0,156,0,0,0,0,99,0,0,2.5,14,0,0,7,0,0,0,0,593.25,486.25,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,1,0,0,10.5,150,0,11,41,7,0,0,0,0,0,0,0,0,48,0,0,0,0,1,322,0,0,0,13,75.25,123.75,159,0,0,0,0,0,0,0,0,46.25,0,0,1,0,15,484,0,0,0,0,0,0,0,0,302.5,0,72,0,28,0,0,0,0,0,681.25,0,0,0,0,3.75,0,0,0,0,1847.5,0,8,0,288.75,0,0,0,0,0,15,0,0,0,1.75,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.25,0,0,1,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,28,0,32.5,1,0,0,0,0,0,0,0,0,0,0,62,0,26.25,0,0,0,2,0,0,0,0,0,0,200,5,0,0,0,0,0,0,0,0,0,0,21,0,8.75,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1200.5,60,0,3,0,38.5,0,0,0,0,7,0,0,0,5491,29.75,0,433,0,1,0,0,5,3,5,0,0,72,0,0,0,0,1,8,0,0,0,0,0,29,0,62.5,0,0,4,0
0,0,0,0,0,0,1.25,55,0,0,0,0,0,33,0,0,50,0,0,0,1.75,3.75,0,0,0,4016.25,0,0,44,0,0,0,0,70,0,0,0,244,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,20,58,0,1.25,0,0,0,0,58.75,0,2,6,0,0,0,0,0,0,0,0,0,2,0,2.5,0,0,0,50.75,0,0,0,64,1498,0,9,0,0,0,0,0,50,0,0,12.5,0,0,0,0,0,3434,0,21,0,0,0,42,0,0,0,0,361,2,5.25,0,141,3,227,0,0,0,0,0,29.75,1.25,0,2,0,0,0,0,0,0,2117.5,0,2,0,0,0,0,0,0,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.25,1,0,0,0,0,0,198,0,0,0,0,0,52,0,0,0,0,0,0,125,2,2,0,0,0,0,0,0,0,0,0,0,3170,623,0,0,1,0,0,0,0,0,13,0,96.25,0,0,0,0,0,0,0,0,12.25,0,0,0,0,0,0,0,977,0,0,0,0,0,0,0,0,0,0,213,225.75,41.25,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12,0,0,0,0,0,334,0,0,502,0,0,0,7.5,0,0,1,0,0,593,4,0,0,0,0,0,30,0,0,0,0,0,0,2.5,0,2,131,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,108.75,0,0,0,281.75,0,0,0,10,168,0,0,153,0,0,51.25,1,0,0,0,0,0,0,0,229.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.75,0,17,0,0,0,0,0,0,0,0,0,0,143,0,0,136,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,54,0,0,0,0,0,11,0,0,462,0,0,0,0,77,138,0,0,0,0,104,0,0,0,0,10,265,0,128.75,0,0,0,0,437.5,0,0,0,0,18.75,0,0,0,19.25,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,24,38,0,0,0,0,0,0,0,0,0,0,0,1.75,203.75,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,4,2,0,0,0,8,0,0,0,0,29,0,0,30,0,0,0,0,0,0,64,0,0,0,0,1242,0,0,0,0,0,0,0,0,0,0,91,0,191.25,0,0,0,0,0,0,0,2,0,12.5,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,589,0,0,0,0,0,0,3139,0,0,70,0,0,0,1.25,2,0,0,0,0,0,1,105,0,65,0,0,73,0
0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12.5,0,0,5,0,52.5,0,112,1,6203.75,0,0,172,1,47.25,590,0,120,0,0,2.5,23,0,0,0,0,0,0,0,1485.75,0,3,0,0,0,0,0,0,4,10.5,0,0,0,56,5.25,0,0,1,0,10.5,436.25,0,0,93,3.5,0,0,1,0,0,1.25,0,0,69,0,11.25,27,1,0,85.75,0,0,0,0,1.75,18.75,0,0,0,0,0,0,23,0,0,0,0,0,0,1.75,0,174,0,32,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,213.5,0,261,3,0,0,15,0,0,0,0,127.5,2,0,4,910,0,0,0,0,0,47.5,3,0,2,17.5,0,0,8,2,0,0,0,205,16,0,0,0,265,0,0,1.25,0,0,0,5.25,0,0,2,0,0,0,1,162,0,0,0,0,0,16,0,0,0,0,0,57.75,62.5,0,0,0,0,0,0,0,0,0,0,0,2,0,743.75,0,0,0,0,0,0,6,3,6,5.25,35,1,126,0,0,116.25,0,5,0,0,2.5,0,49,44,0,0,0,997,0,0,2.5,0,0,88,0,12.5,0,2,5,47.25,0,0,2,0,0,5,0,0,1,162.75,63.75,0,1,6,8.75,0,0,2,0,0,1.25,0,0,253,29.75,25,116,0,0,0,0,0,0,2,0,0,126,0,0,0,0,0,34,0,0,0,0,0,1,3.5,177.5,0,0,172,0
0,0,0,1,0,0,1.25,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,876.75,0,0,0,3,0,190,0,75,0,0,1.25,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,21.25,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,1183,0,0,0,0,0,17,0,0,0,0,42,0,0,0,0,1,63,0,0,0,0,0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,1.75,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,25,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,127.75,1.25,0,0,1,0,0,5,0,1,0,0,0,0,0,0,1.25,0,0,0,19.25,0,0,0,0,0,0,0,199,0,0,0,1,0,0,0,0,0,0,0,1.75,0,0,0,0,0,1.25,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1087,0,1.25,82,0,0,0,0,0,0,421,0,0,62,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.75,0,0,0,4604.25,0,0,11,0,101.5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,507.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,3,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,238.75,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,147,0,0,0,1,7,0,0,0,8,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,474,0,677.25,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249,1,0,0,0,0,4,2412,0,0,0,0,0,0,0,15,0,0,89.25,0,0,0,154,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,2,0,0,0,0,0,80.5,33.75,1,1,0,70,0,0,24,0,0,0,59,24,0,0,37.5,3,0,0,0,0,0,29,0,213.5,0,0,3,0,8.75,0,0,0,0,1.75,8.75,0,0,726,0,317.5,0,0,0,0,235,0,0,0,40.25,0,0,296,0,0,0,0,0,40,0,0,9,0,1256,5.25,1.25,1,0,32,0,6.25,0,20,0,0,0,0,16,0,0,0,0,0,3,0,157.5,882,0,0,0,0,0,2,0,0,0,0,113,39,0,0,0,1,43,0,0,0,0,0,33.25,2113.75,0,3,0,0,25,4,0,0,2691.5,0,7,0,0,0,18.75,0,0,0,15.75,0,0,2,0,0,0,0,263,118,0,0,0,1095,0,0,0,1,0,0,0,0,2,0,0,0,0,88,30,0,0,0,0,0,22,0,0,0,0,0,0,182.5,2,4,0,0,0,0,0,0,0,0,0,3,0,71.75,0,0,1,1,0,303.75,0,0,11,1.75,222.5,42,1,212,1.75,20,0,0,0,0,0,0,3,0,89.25,0,0,251,0,0,0,4,0,0,0,0,0,0,16,0,2.5,0,0,0,175,3.75,6,0,9,106.75,7.5,28,21,8,3.5,0,0,8,2,1.75,0,0,0,800,0,20,703,0,0,0,0,0,18,309,0,0,28,0,0,0,0,0,527,58,0,0,0,0,123,101.5,7.5,0,0,20,0
0,0,0,0,0,0,17.5,0,0,0,0,0,1,0,2,0,0,1,0,0,49,17.5,1,3,0,5916.75,0,0,3,7,0,0,0,187,3,0,7.5,0,0,1,0,0,0,62,0,656.25,0,0,0,0,0,0,0,0,0,0,1.25,5,0,16,0,16.25,11,0,0,119,515,1,0,170,10.5,0,0,28,0,224,0,0,0,48,0,0,179,0,0,28,0,0,0,15,6452.25,1.25,3,0,44,1.75,0,0,46,0,0,1.25,0,0,2,0,25,1003,0,0,0,38.75,0,70,0,0,1.25,3,298,0,0,0,0,1,39,7,0,0,0,0,22.75,412.5,0,2,0,0,10,1,0,0,1387.75,0,0,0,0,0,0,0,0,1,47.25,15,0,0,1,0,0,0,0,42,0,0,0,1009,0,0,0,2,0,13,0,0,169,0,0,0,0,144,0,0,56,0,0,0,0,0,0,0,161,2,0,38.75,3,0,0,0,0,4,0,0,0,0,0,75,0,103.25,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,31.5,0,0,7,0,199.5,3.75,0,99,0,0,0,0,0,84,0,0,0,0,5,0,0,0,0,0,455,0,0,1,0,24.5,22.5,0,0,5,0,0,0,10,5,0,0,0,3,6,0,0,16,0,1,0,75,0,0,7,0,0,92,0,0,0,0,0,0,1,0,0,0,0,72,0,3.75,0,0,110,3.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,231,0,0,4,3,17.5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,5.25,0,0,0,0,1.75,0,0,0,130,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.5,0,1,0,15.75,0,0,0,0,0,2.5,0,0,0,5.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.5,1.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1.75,0,0,0,25,0,0,0,1,0,0,0,0,0,3,0,0,138,0,0,0,0,0,0,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
17.5,0,0,23,0,0,16.25,0,0,0,0,0,1,10,10,0,0,0,0,0,0,10,0,60,1,10094,0,0,71,4,446.25,0,0,57,13,0,385,1,3,2,3.5,0,0,0,0,7,0,0,1,0,10.5,0,4,0,0,0,11.25,9,0,0,0,30,0,0,0,0,166.25,0,259,0,15.75,0,0,0,0,607.25,0,0,0,1,33.25,20,119,0,74,3.5,208.75,35,5,0,0,10,312,0,0,38.5,0,1,0,0,0,72.5,0,3,1,0,0,8398,0,0,33.25,0,0,3,2,0,0,0,43,17,1.75,0,0,6,51,0,0,0,0,0,0,170,0,9,0,0,283.75,2,6,0,75.25,0,0,0,0,0,38.75,0,0,0,64.75,0,0,47,0,1.75,0,0,0,28,0,5,0,0,1,0,0,10,4,0,45.5,0,0,2,0,0,6.25,15,96,0,0,1.25,8,0,0,0,0,0,0,0,5.25,13.75,4,46,2,5.25,87.5,0,0,672,0,93.75,0,405,0,14,10,0,8,24,0,0,0,0,3,1.75,45,0,144,0,215.25,253.75,0,0,1,0,0,0,42,12,243.25,0,0,81,0,0,6.25,0,0,7,0,1.25,329,0,5,0,0,6,0,0,0,2.5,0,0,0,7,38.75,0,0,21,7,0,9,1,133,0,0,0,0,1430,0,0,314,0,2,0,0,14,8,1660,0,0,204,0,0,0,0,1,45,2,0,3.75,0,0,56,0,7.5,0,0,29,0
