"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,1,0,0.25,1.75,24,830,0,0,0,1,123,1,0,56,0,0,0,23.25,31.5,1,2,0,81.5,0,0,1,1,19.25,344.75,20,147,0,0,0,38,0,0,0,0,0,59,0,11.25,0,1,0,1,0.75,0,0,0,0,0,0,0,0,11,0,73.5,0,0,0,12.25,50.75,0,22,51,0,0,0,38,735,0,0,0,0,54,0,0,228,0,3,0.25,0,1,0,136,29.75,1.75,56,16,0,3,0,0,692,0,0,0,0,0,9,0,327.25,468,0,447,0,0,0,68,0,0,1.75,0,24,1,0,0,4,1,103,0,0,0,0,126,11.5,287,0,0,0,5.25,0,0,0,0,0.25,0,0,0,0,0,1.75,0,0,0,2,1.75,0,0,0,0,0,1,0,166,0,0,0,3196,1,0.25,1.75,0,0,0,1,0,27,0,0,0,0,80,265,1,0,0,0,1,3,0,0,0,0,1,0,45.5,1,0,0,4.75,0,1,0,60,0,0,0,0,964,1,0,0,0,1,0,0,0,0,18,0,138.25,0,0,5,3,0,0,0,0,1.5,0,241,0,0,40.75,0,0,3018,0,0,3.5,0,0,0,0,0,37,0,3,0,0,0,0,0,231.25,3.5,14,0,23,0.25,1.75,0,0,40,1.75,0,0,2,1,0,0,3,21,19,0.25,1.75,129,1,1,0,0,1,22,3078,0,0,67,0,1,0,0,1,92,27,0,0,0,0,290,0,0,0,0,71,0
0,0,1,0,0,0,0,12,1,1,1.25,0,0,34,38,0,12.25,5,1,0,16.25,70,0,21,1,324.25,1.75,0,50,108,93.25,0,0,314,0,0,28,64,1,0,0.25,0,0,11,0,16.5,0,4,0,0,1.75,0,1,0,4,2.5,0,1,3,16,0.25,45.5,0,24,47,0,374.5,0,0,157,2.5,0,1,0,0,0,0,0,0,26,0,0,574,1,54,3.75,259,0,0,46,0,70,4,6,3,0,0,0,24,0,1.25,0,0,0,8,0,1.75,3689,0,2,0,28,0,26,0,0,0,3,619,0,0,0,43,3,51,9.75,355.25,0,2,104,4.5,222.25,0,0,0,0,40.25,3,2,0,100,17.5,0,0,72,0,99.75,2,0,5,7,26.25,0,47,0,0,0,0,9,124,0,8.75,1,0,0,0,0,0,0,0,6.5,0,1,0,0,0,0,129,420,3,0.25,0,0,30,25,0,1.75,0,3,0,0,71.75,1,20,32,0,0,1,0,0,0,0,0,5,0,39.25,61.25,0,1,3,0,0,2,0,4,0.25,91,171,22,2,19.5,124.25,1,0,0,0,8.75,0,9,25,47,0,0,270,0,0.75,1.75,0,1,4,0,0,179,2,0,0,0,0,1,20,0.25,12.25,24,0,64,3.5,358.75,0,11,20,1.5,49,0,23,256,0.25,0,33,190,4,14,33.25,325,0,0,0,5.25,0,4,2998,0,0,184,0,0,0,0,0,49,4,0,0,0,0,21,0.5,8.75,14,1,149,1
0,0,0,0,0,0,0,5,0,0,0,0,0,84,9,0,0,0,0,0,4,168,0,0,1,91.5,0,0,8,2,0,0,0,89,0,0,0,2,0,0,0,0,30,25,0,8.75,0,0,0,0,0.25,0,0,0,1,0,0,1,0,0,0,36.75,0,0,104,0,213.5,0,0,46,0,0,0,9,0,0,0,0,0,20,0,0,0,0,32,0,0,295,0,0,0,1.75,2059,0,0,0,0,0,35,0,0,0,0,0,0,0,131.25,939,30,1,0,0,0,21,0,0,0,1,134,1,0,0,0,0,22,6.25,0,0,0,0,20.25,91,0,0,0,0,1.75,0,0,0,0.25,0,0,0,0,0,3.5,0,0,0,2.5,14,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,1,0,149,0,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,15,1,16,0,0,0,0,0,0,0,0,0,0,17,1.75,0,398,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,86.75,1.75,9,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,2,1725,0,98,46,0,0,0,1.75,1,0,445,0,5.25,384,0,0,0,0,2,8,8,0,0,0,0,7,0,1.75,0,0,39,0
0,0,0,4,0,0,201.25,0,0,0,0,0,0,0,39,0,0,0,0,0,0,36.75,0,7,0,104,0,0,0,0,302.75,0,0,57,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,535,0,0,0,5.25,2,0,44,0,80.5,0,0,0,0,0,0,0,0,0,22.75,0,0,0,0,0,2015,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,141,0,0,0,0,0,0,0,0,2,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,1,0,0,0,15,173,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,45.5,0,0,0,0,218.75,0,0,0,0,0,0,0,0,0,0,0,0,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,397,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,25,0
0,0,0,0,0,0,15.75,0,0,0,0.25,0,0,0,8,0,7,0,0,0,0,0,0,0,0,251.75,0,0,55,33,1.25,1.75,0,71,0,0,12.25,10,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.75,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,37,0,1,0,0,0,0,15,0,14,1413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,1,0,0,0,0,18,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,1.75,0,0,1,7.5,1.75,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,5,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,1.75,0,0,0,0,0,0,0,0,0,0,0,78,0,4.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,219,0,0,757,0,1,0,0,0,0,2,0,0,37,0,0,0,0,0,0,0,0,1.75,0,0,3,0,1.75,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,243,0,0,10,4,103.25,0,0,19,0,0,29.75,44,0,0,0,0,1,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,93,0,0,0,0,0,0,16,0,0,1,0,0,0.25,0,0,42,0,0,1.75,0,0,0,0,0,3724,0,6,0,0,0,277,0,0,0,0,21,0,0,0,0,0,139,0,0,0,0,0,4.25,63,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,9,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.75,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,69,0,0,0,1,0,0,0,0,0,48,1,0,0,34,0,0,0,0,0,0,1016,0,1.75,56,0,0,0.25,0,0,8,0,0,0,0,0,33,0,3.5,0,0,41,0
0,0,0,0,0,0,38.5,35,0,0,0,0,0,0,11,0,0,0,0,0,10,10.5,0,4,0,428,0,0,21,15,8.75,0,0,56,0,0,47.25,5,0,0,0,0,0,176,0,8.5,0,1,0,0,0,0,0,0,0,0.25,0,0,0,157,0.5,0,2,0,0,0,42,0,0,0,0,0,1,72,0,0,0,0,0,36,0,0,0,0,79,0,0,0,0,57,0,1.75,207,0,0,0.5,0,0,161,0,0,0,0,0,0,0,640.5,3591,0,0,0,0,0,4,0,0,0,689,1,1,0,49,0,3,68,0,0,0,0,0,2,423.5,0,0,5,0,31.5,0,0,0,2.5,0,0,0,0,0,15.75,10,0,0,1.5,157.5,0,0,1,0,0,0,24,138,0,0,0,0,0,0,0,0,0,289,0,0,0,0,7,0,0,0,39,4,0,0,0,0,8,0,3.5,197,0,0,0,7,1,0,40,0,0,0,0,0,0,14,0,36,0,1,0,0,0,26,0,0,0,12,1,0,87.5,46,175,0,34.75,84,0,0,0,0,0,0,53,0,9,0,0,256,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,8.75,29,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,0,0,1121,0,17,0,0,0,9,2125,0,0,289,0,0,0,0,0,0,0,0,0,0,0,92,0,5.25,0,0,14,0
0,0,0,0,0,0,1.75,4,0,0,0,0,5,0,5,0,1.75,0,0,0,5,36.75,0,0,0,1147.5,0,0,13,18,6.5,0,0,62,0,0,3.5,3,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15.75,0,0,0,0,204.75,0,0,136,1.75,0,0,0,0,0,0,0,0,1,0,70,1,0,27,0.25,0,0,0,24,227.25,5.25,0,0,0,0,21,0,78,0,0,0,0,0,1,0,404.25,374,0,67,0,0,0,275,0,0,0,0,92,0,0,0,5,158,48,0,0,0,0,0,0.5,36.75,0,0,0,0,477.75,0,0,0,0.75,0,0,0,0,0,1.75,3,4,12,3.25,0,0,2,4,0,24.5,0,0,1,0,0,0,2823,0,0,0,0,0,0,0.5,1.75,24,0,0,0,0,2,48,1,0,0,9,0,1,0,0,0,0,1,0,38.5,2,0,0,0,0,0,0,16,0,0,0,822,346,0.75,1.75,0,3,2,0,0,0,0,4,0,203,7,1,0,4.75,49,0,0,0,0,0,0,795,0,5.25,0,0,207,0,0,12.25,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3.5,0,0,2,1,43.75,0,1,8,1.5,0,7,1,0,0,0,0,5,156,0.25,10.5,196,0,0,0,0,0,1,536,0,0,46,0,0,0,0,0,3,12,0,0,0,0,8,0,5.25,0,0,53,0
0,0,0,0,0,0,1.75,2,0,0,0,0,0,32,1,0,0,0,0,0,5.75,42,0,1,0,38.25,0,0,18,0,0,0,0,19,0,0,54.25,104,0,0,0,0,0,21,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3.5,0,0,0,0,45.5,0,0,6,1.5,0,0,29,0,0,0,0,0,0,0,0,8,0,123,0,0,0,0,14,0,3.5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,84,111,0,0,0,0,0,18,0,0,0,0,53,2,0,0,0,0,17,0,0,0,0,0,0,70,0,0,0,0,15.75,0,0,0,0.5,0,0,0,0,0,29.75,0,0,0,0.75,0,0,3,0,0,0,0,0,35,0,0,0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,33,146,0,0,0,0,0,5,0,0,0,0,0,0,68.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1.75,0,0,1,0,0,0,0,0,0,162.75,29,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,3,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,2,543,0,0,51,0,0,0,0,0,8,0,0,0,0,0,20,0,92.75,0,0,27,0
0.75,0,0,0,0,0,17.5,0,0,0,2.25,0,2,0,38,0,0,0,0,0,0,201.25,0,19,34,1.25,0,0,25,0,434,0,1,228,0,0,31.5,299,0,0,0.5,0,0,76,19,2.25,0,12,0,0,0,0,0,5,0,0,0,4,0,384,0,196,0,0,0,4,922.25,0,4,41,44.75,0,0,0,0,0,0,0,0,613,0,10.5,0,0,26,2,1067.5,1,0,231,0,176.75,276,0,0,0,0,1,169,0,0,42,0,0,18,0,0,2516,0,76,1,0,0,249,30,6,0,21,173,5,0,0,10,4,119,0,0,0,0,0,0,456.75,0,11,0,0.75,446.25,0,0,4,17.5,0,0,0,153,0,31.5,0,0,0,7,131.25,0,22,3,0,0,0,111,171,0,0,0,0,0,0,3.5,0,2,0,4.5,3.5,0,5,0,0,0,0,323,0,0,0,0,0,1,0,3.5,0,0,0,15.5,136.5,4,4,0,0,0,0,0,0,7,0,0,104,201,25.5,0,0,12,6,0,0,9,0,56,0.25,1377.25,113,1228,3,0,19.25,0,49,0,0,0,0,175,45,66.75,1.75,0,2060,0,0,10.5,0,0,433,0,0,362,0,8,10.5,0,175,0,0,101.75,7,0,1,46,0.5,19.25,0,0,0,0.25,0,0,29,6,0,0,0,168,449,0,542.5,200,0,276,0,17.5,5,8,3417,0,0,360,43,0,0.25,0,8,194,20,0,0,0,0,554,25.5,56,0,0,117,0
