"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,2,0,0,0,0,105,8,0,0,0,0,66,289,0,0,0,0,0,0,79.5,0,0,0,1585,0,0,15,24,567,0,0,340,0,0,60,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,408,0,36,0,0,0,0,192,0,0,137,188,0,0,0,0,0,0,0,0,86,0,0,0,0,75,215,0,0,0,162,0,18,0,0,0,0,21,0,66,0,0,42,0,0,0,0,0,841,0,0,0,0,0,3262,0,3,0,0,344,0,0,0,0,0,0,0,0,0,0,0,33,402,0,0,0,0,0,0,0,0,96,0,0,0,0,0,24,0,0,0,12,93,1,0,0,0,0,0,0,183,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,15,180,0,0,0,0,0,0,0,0,0,0,0,0,343.5,0,2,0,0,0,0,0,0,0,0,0,267,0,39,0,12,2,0,0,0,0,0,3,0,433.5,412,0,14,0,0,0,138,0,0,0,0,156,0,110,0,0,925,0,0,0,0,0,371,0,0,0,0,0,50,0,0,0,6,0,0,0,0,31,0,60,0,3,46,0,0,0,4,145,0,0,0,0,1344,0,0,1445,0,25,0,12,5,0,1953,0,0,659,0,0,0,0,0,52,0,0,0,0,0,241,0,127.5,0,0,128,0
0,0,0,0,0,1,0,0,4,0,0,0,0,0,124,0,0,0,0,0,95,1.5,0,443,0,959,0,0,209,24,552,0,0,2,0,0,396,7,2,0,0,0,0,63,0,2,0,1,4,0,0,0,0,0,1,1,0,0,0,1,2,0,16,0,0,0,91.5,0,0,0,0,0,0,15,0,0,0,2,0,3,24,1.5,2,0,0,1,84,2,0,111,0,4.5,303,0,0,24,0,0,23,0,0,307.5,0,1,5,1,249,1265,0,0,0,0,0,22,0,16,0,13,14,0,0,0,0,0,71,0,0,0,1,0,3,1926,0,4,0,0,1995,0,0,0,20,0,0,0,0,0,7.5,2,0,0,8,18,0,0,2,0,0,0,0,11,0,0,0,595,0,1,0,0,0,0,5,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,189,0,0,0,96,9,0,0,0,0,0,0,0,0,0,0,0,0,56,1.5,5,1,424,0,0,0,4,3,0,97.5,0,145,7,2,9,0,0,0,3,0,0,4,0,133,1.5,0,1403,0,0,1.5,40,1,0,0,1.5,0,0,0,0,0,0,0,2,244,4.5,3,0,5,5,16.5,0,1,0,0,0,0,6,0,0,0,428,2,553,0,88.5,246,2347,0,0,1.5,2,7,1471,0,0,4,0,0,0,0,0,0,30,0,0,0,0,19,1,12,0,0,28,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,997,0,12,0,0,0,34,97.5,0,14,0,1649,0,0,60,0,0,0,0,42,0,0,13.5,53,0,0,0,0,0,33,0,135,0,0,0,0,0,0,0,0,41,0,1.5,0,0,113,0,72,1,0,0,0,46.5,0,3,0,8,0,0,1,0,0,0,0,0,13,0,0,0,0,5,1,739.5,0,0,22,1,88.5,5,0,6,5,0,0,0,0,0,82.5,0,0,0,0,0,2196,0,0,0,0,0,18,0,1,0,0,46,0,0,0,0,0,264,0,0,0,1,0,0,99,0,1,0,0,7.5,1,0,0,170,0,0,1,0,0,12,0,0,2,14,45,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,122,0,0,0,0,0,1,5,0,0,0,0,0,0,13.5,16,0,0,1,1.5,1,1,0,0,0,0,1,0,36,0,0,4,0,1,0,0,0,3,0,76.5,95,91,0,39,0,0,0,0,1,0,0,27,0,141,0,0,301,0,0,0,2,0,0,0,81,0,0,2,0,0,0,0,0,61,0,0,0,15,2,3,0,0,132,1,0,0,2,0,0,0,0,0,20,0,0,75,0,0,0,0,0,0,11,0,0,279,0,0,2,0,0,3,0,0,0,0,0,138,0,3,0,0,168,0
0,0,0,0,0,0,219,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,175,0,4536,0,0,86,243,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,54,35,0,548,0,0,0,0,0,0,0,0,39,0,0,0,0,0,2826,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,154.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,182,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,43.5,0,0,0,13,0,0,2,1,163,0,0,65,0,0,31.5,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,1,0,0,18,1,0,0,12,0,0,0,0,0,1.5,0,0,82,0,0,12,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,7,0,0,0,504,0,1,0,0,51,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,3,1,0,0,0,0,0,37.5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,11,352.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,110,0,1,0,0,0,0,1774,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,105,0,3,0,0,99,30,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,22,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,273,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,105,0,0,0,0,57,58,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3123,0,0,0,0,0,0,0,0,0,0,174,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1006.5,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,1109,0,2,0,0,0,0,1084,0,0,90,0,0,23,0,0,0,0,0,0,0,0,0,0,4.5,0,0,83,0
0,0,0,0,0,0,0,0,1,1,2,0,0,0,181,0,0,0,0,11,34,18,0,8,0,306,0,0,63,11,148,0,2,57,0,0,66,34,0,0,0,0,0,85,0,221,0,2,0,0,4,0,0,0,54,2,0,0,0,3,1,9,0,2,0,0,64.5,0,1,4,6,0,0,371,0,0,0,0,0,13,0,1.5,20,0,75,5,118.5,0,0,32,575,196.5,0,0,0,0,0,0,1,0,26,0,0,0,2,0,310.5,863,0,67,0,52.5,0,59,0,0,0,0,140,0,0,0,0,2,517,705,6,0,12,0,63,1.5,0,3,0,0,2656.5,1,0,0,0,0,0,0,0,0,6,11,0,0,2,9,0,1,1,0,0,2,245,3,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,4,0,6,114,0,9,0,0,0,0,0,0,0,0,10,0,445.5,1,0,0,0,0,0,0,0,0,0,2045,84,0,6,24,0,0,15,0,49.5,28,0,3,2,28.5,1,89,0,0,48,0,0,0,0,0,0,119,0,251,1.5,0,174,0,0,6,0,0,2,0,0,17,0,0,0,30,0,0,0,31,1.5,1,1,9,42,3,0,3,95,0,27,0,7,1,0,1.5,0,32,166,24,10.5,123,0,0,0,0,0,0,1695,0,3,143,0,0,0,0,1,1,85,0,0,0,0,7,58,0,178,0,25,0
0,0,0,0,0,1,1.5,28,0,0,0,1.5,1,224,6,0,0,0,0,0,29,348,0,1,0,1898,0,0,12,0,336,0,0,182,0,0,9,112,1,0,0,0,1,34,0,607,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,96,0,0,0,0,198,0,1,83,57,0,0,11,0,0,0,0,0,217,0,0,4,0,31,0,16.5,0,0,74,93,10.5,1,0,0,1,0,0,47,0,0,0,0,0,3,0,384,45,0,29,0,0,0,1057,1,1,0,0,411,1,0,0,0,2,205,0,0,0,0,0,40,18,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,12,32,0,0,0,189,0,1,0,0,0,1,0,0,0,0,0,0,0,9,674,0,0,0,0,0,0,0,0,0,0,2,0,640.5,1,0,0,0,9,0,0,0,0,0,0,25,473,0,0,0,3,1,0,0,0,17,132,0,310.5,136,1,7,0,27,0,0,1,0,61.5,0,279,2,208,0,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1.5,13,0,46,15,0,0,4,0,0,0,0,0,0,0,0,0,0,58,0,0,66,0,5,0,0,0,9,2436,0,1.5,585,0,0,0,0,0,13,0,0,1.5,0,0,12,0,12,0,0,495,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,813,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,24,0,0,0,0,1.5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,9,0,0,0,0,0,0,0,1.5,0,0,0,0,7.5,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2,0,0,0,0,0,109,0,0,27,0,1,0,0,0,0,291,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,25.5,0,0,2,0
0,0,0,0,0,6,7.5,127,0,0,2,0,4,32,71,0,0,10,0,0,308,163.5,0,8,0,4,7.5,0,54,26,9,0,0,32,0,0,22.5,416,0,0,0,10.5,0,202,0,721,0,2,0,0,6,0,0,0,146,3,0,0,0,26,9,85.5,0,13,0,0,280.5,0,0,0,358,10.5,92,29,0,0,0,0,0,120,0,12,30,0,104,3,16.5,0,0,128,26,12,47,0,0,5,9,0,238,0,0,0,0,80,4,0,0,3926,0,113,0,0,0,105,46,0,0,0,23,0,0,0,0,2,150,37,0,0,70,18,544,355.5,0,3,0,0,3,0,0,0,65,0,0,0,10,0,25.5,0,0,21,56,7.5,4,9,5,0,0,0,0,493,12,0,0,0,0,2,3,0,0,3,10,0,2,0,0,0,3,180,52,4,0,0,0,0,19,0,0,0,0,0,0,166.5,3,0,47,0,0,2,22,0,0,0,0,3108,0,19,10.5,0,0,51,12,0,4,12,20,1,207,29,441,11,0,0,0,0,0,0,0,0,258,0,454,7.5,0,641,0,0,4.5,0,0,2,0,93,0,0,0,0,0,0,14,0,0,39,69,0,188,8,100.5,2,23,37,0,0,0,6,5,0,142.5,0,8,4829,0,247.5,207,0,47,0,0,0,16,17,0,0,996,0,0,0,0,0,129,111,0,0,0,25,1192,10,18,0,0,60,0
