"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,0,0,0,0,0,9,0,0,0,0,0,0,1079,61,0,0,0,0,0,59.5,0,0,0,0,7476,0,0,174,7,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,48,0,0,11,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,335,0,0,99.75,0,0,0,174,0,64,369,0,0,0,27,0,0,0,0,41,0,0,0,0,0,60,0,42,0,0,0,60,0,17.5,0,17,204,0,0,0,1,4,1212,0,0,0,0,0,0,0,0,14,4,0,97,0,0,0,0,0,0,0,0,0,0,0,0,52,33.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,245,0,0,0,0,0,3,0,0,0,0,0,35,17.5,6,0,0,64,0,489,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,111,0,0,0,75.25,0,0,0,0,0,0,0,0,0,4338.25,0,0,1898,0,0,0,0,0,12,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,10,4,0,0,0,43,367,476,0,1099,0,0,0,0,0,0,2023,0,5,803,0,0,0,0,0,0,137,0,0,0,0,0,0,3,0,0,127,0
0,0,0,0,0,0,4,0,0,0,3.5,0,2,1,145,8.75,1,0,0,0,36.75,6,0,54,0,7908.25,0,0,2298,113,304.5,0,0,134,0,0,79,16,0,0,0,0,0,0,0,99.75,0,1,0,0,0,0,0,0,17,0,0,0,0,35,0,0,0,5,0,0,1,0,1,0,14,1,0,8,0,0,0,0,0,18,0,0,72,0,8,7,8,0,0,70,0,51,776,0,0,542.5,6,0,32,0,0,0,0,0,1,10.5,0,246,0,0,0,0,0,16,0,0,0,0,84,0,0,0,0,0,219,0,0,0,0,0,57.75,39,0,0,0,0,3181,0,0,0,52.5,0,0,0,0,0,3,6,0,0,1.75,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,4,131,1,0,8.75,0,0,2,0,0,4,2,72,1,0,0,53,0,3,38.5,0,0,0,0,14,29,6,16,0,0,0,0,0,361,0,0,169,2,0,24.5,0,0,0,481,0,0,0,0,0,0,58,10,31,0,14,12,3,0,0,0,0,0,60,7,71.75,0,0,89,0,0,12,0,3,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,1,12.25,4,0,2,21,5.25,0,0,12,2,0,0,0,2,51,0,0,553,2,0,0,0,0,1,833,0,0,96,0,0,80.5,0,0,0,32,0,0,0,0,69,59.5,44,0,0,27,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,31,0,0,0,6828.5,0,0,19,50,0,0,0,13,0,0,10,1,1,0,1.75,0,0,0,0,22.75,0,3,0,0,0,0,0,0,7,0,0,0,0,407,0,62,0,0,0,0,24,0,0,0,70,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1.75,0,0,0,11,0,5,7,0,0,0,0,0,29,0,0,26,0,26,0,0,0,480,0,0,0,0,0,10,0,0,0,1,25,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17.5,0,0,0,0,0,12,0,0,0,52.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,14,0,0,0,0,50,11,0,0,0,0,0,0,0,0,0,0,0,0,48,1,3,0,0,0,1,0,0,0,0,0,265,0,28,0,0,1,10,0,0,0,0,23,0,102,29,2,0,0,25,0,12,0,0,0,0,96,0,208.25,0,0,421,0,0,4,0,0,3,0,0,0,0,0,19.25,0,0,0,0,0,2,0,0,2,0,2,0,1,2,1.75,0,0,1,1,0,0,0,0,225,0,0,1204,0,0,0,0,0,5,287,0,0,231,0,0,0,0,0,25,40,0,0,0,0,0,0,1,0,0,57,0
0,0,0,20,0,0,0,0,0,0,1.75,0,0,3,8,0,0,0,0,0,252,33,0,0,0,241.5,0,0,15,95,0,0,0,415,0,0,50,804,0,0,5.25,0,0,0,0,325.5,0,3,0,0,3.5,0,0,0,0,0,0,0,0,0,7,2,0,0,0,12.25,2,8,50,0,0,0,0,13,51,0,0,0,0,38,0,1,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,1387,0,0,0,0,0,83,0,0,0,0,265,1,0,0,0,0,250,0,0,0,0,0,260.75,24,0,0,0,29.75,106,0,0,0,115.5,0,0,0,0,0,0,25,0,0,112,43,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3.5,53,4,0,52,0,0,0,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,42,9,127,0,0,0,0,0,0,0,0,0,102,12,273,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3662.75,0,33,0,0,28,2,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,485,0,0,0,0,1,0,1961,0,0,787,0,0,0,0,0,118,7,0,0,0,0,0,10.5,0,73,0,64,0
0,0,0,0,0,0,9,31,0,0,7,0,0,39,1,0,0,0,0,0,63,33,0,0,0,796.25,0,0,5,0,274.75,0,0,125,0,0,1,69,0,0,0,0,0,22,0,92.75,0,0,4,0,0,0,0,0,0,0,0,1,0,190,0,38,4,0,35,0,11,0,0,28,176.75,0,0,1,0,0,0,4,0,44,0,11,202,0,21,0,26,0,0,6,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,84,102,0,0,0,16,0,1,0,0,0,0,34,0,0,0,0,1,10,0,0,0,0,0,57.75,2,0,1,0,0,4,0,0,0,3.5,1,0,0,0,0,7,0,0,0,10.5,15,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,52,52,6,0,0,0,0,18,0,0,0,0,0,0,37,1,0,0,0,0,0,0,6,0,0,0,420,0,57.75,0,0,0,1,0,0,0,7,15,0,48,159,5,2,64.75,0,0,0,0,1.75,0,0,18,0,71.75,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,29,0,0,0,2,0,23,0,5.25,0,0,0,0,0,0,0,0,1,0,35,0,0,6,0,32,0,2,425,0,0,265,0,0,0,0,0,66,39,0,0,0,0,0,3.5,2,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,20,0,4285.75,0,16,30,0,0,0,0,0,0,0,0,0,24,0,8.75,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,381,0,0,222,0,0,0,0,0,610.75,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,108,29,0,0,0,0,0,0,0,0,125,0,0,0,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,63,0,0,0,0,0,0,0,0,320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,31,0,0,0,0,0,36,0,0,22,0,11,0,0,0,0,2350,0,82,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,3,0,0
10.5,0,2,1,0,0,0,0,0,0,0,3,0,0,19,0,4,7,0,0,1.75,14,0,1,0,4131.75,0,1,6,101,822.5,44,0,210,0,0,9,0,2,0,0,1,351,1,0,551.25,0,0,0,0,5.25,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,24.5,16,0,0,19,0,6,248,52,0,425.25,0,0,0,0,0,21,0,0,0,0,0,805,0,0,0,0,0,4,0,0,0,0,50,1,0,0,0,1,263,0,0,0,2,0,12.25,0,0,0,0,0,11,0,0,0,108.5,0,0,0,0,1090.25,1,0,0,1,12.25,0,0,4,1,0,0,0,49,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,13,182,0,0,0,0,0,4,0,1,409,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12,39,2,21,1.75,42,0,0,8,0,0,1,1,0,63,0,0,0,0,0,0,0,0,0,66.5,0,0,1656,0,0,2,0,0,0,0,0,0,0,0,33.25,0,5,0,0,0,2,0,1,2,0,0,0,3,3,0,0,4,1,414,0,0,0,0,1867,0,12,80,609,0,0,0,0,0,1508,0,8,29,0,3,0,0,0,0,10,0,0,0,0,0,0,4,0,0,22,0
0,5,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,56,52,0,3,0,5444.25,0,0,7,0,0,0,0,81,0,0,10,136,0,0,0,0,1,21,0,798,0,0,0,0,10.5,0,0,0,0,8.75,0,1,0,582,0,13,0,171,0,0,253,6,0,0,71.75,0,0,9,0,0,0,0,0,279,0,0,317,0,74,0,9,0,0,46,0,34,2,0,0,3.5,0,0,0,21,0,0,0,0,2,3.5,0,360,0,0,0,0,2,24,0,0,0,0,151,1,0,0,0,2,168,0,0,0,0,0,0,8,0,4,0,0,7,0,0,0,12.25,0,0,0,0,0,47,0,0,0,78.75,0,0,0,0,0,10,0,0,90,1.75,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,6,461,1,0,0,0,0,11,0,2,0,0,0,0,97,1,30,37,0,0,3,0,0,0,0,0,0,0,204.75,0,0,0,0,28,0,0,0,0,0,0,0,1,2,0,20,0,0,0,0,0,0,60,0,376.25,0,0,2505,0,0,0,0,1,0,0,0,0,0,18,0,0,1,0,0,0,1,2,0,19,148.75,7,0,11,160,10.5,0,0,10,0,0,0,0,0,114,423.5,32,37,0,0,0,2,0,0,2601,0,1,527,0,0,0,0,0,0,108,0,0,0,0,0,0,23,0,0,92,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1673,0,0,91,2,0,0,0,13,0,0,1,10,0,0,0,0,0,0,0,26.25,0,0,0,0,0,0,0,0,0,1.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,2,28,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,36.75,0,0,1,0,1.75,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,147,0,0,249,0,0,0,0,0,0,98,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,0
0,0,0,0,0,0,2,22,0,0,21,2,0,0,0,1.75,107,0,1,0,0,61,0,0,24,5881.75,1,9,29,19,5066.25,35,0,253,0,0,15,229,14,2,0,0,0,32,0,208.25,0,0,0,0,0,0,0,0,21,0,0,1,0,187,0,1,1,1,45,0,6,0,0,47,12.25,0,0,1,0,0,0,0,0,211,0,3,123,1,2,1.75,0,0,0,170,1468.25,3,0,41,0,0,0,0,141,0,0,1,16,0,0,0,0,346,44,0,0,2,0,85,0,0,0,0,29,0,0,0,0,1,157,78.75,0,0,24,0,101.5,327,0,0,0,1.75,0,5,0,0,5.25,1,0,0,0,0,34,0,0,5,1.75,118,0,7,0,0,0,0,58,9,0,4,0,2605,0,0,1,0,0,0,45.5,1,2,0,0,0,0,8,229,0,0,0,44,0,19,0,0,0,210,0,0,88,2,0,0,3.5,0,0,0,0,0,0,2697,41,572,28,1,5,4,8,0,0,9,8,5,0,107,25,2,13,203,87,0,25,0,1.75,80,0,118,0,120.75,0,0,245,1,0,79,0,1,0,0,0,0,34,1,150.5,18,0,2,0,0,0,0,0,11,1.75,0,0,6,6,0,0,17,9,28,5.25,0,43,408,743,96.25,5,162,0,2,0,0,0,6,2622,0,0,307,0,774,26.25,0,0,3,75,535.5,21,0,0,9,0,0,77,1,71,47.25
