"Unc00re8","Unc018j2","Unc58370","GV2Pseu5","Unc003tx","Unc56563","F1NS1036","Unc05ssb","Unc04zvf","Unc59236","UncCl489","Unc010jp","Unc36521","UncO7791","Unc00a9i","Unc01w4h","Unc00mrp","UncO6496","Unc40572","Unc02lzj","UncO6120","Unc02f9r","G9KS1076","GF3Sang7","Unc03dvp","Unc05bd1","Unc03f5u","Unc04ri8","UncB2490","Unc055ix","Unc69508","Unc39912","Unc01p12","Unc015db","UncO7042","UncO6861","GWMAdo11","Unc052sp","Unc0137f","Unc01n5f","Unc00ldp","Unc03u8h","GG7Cop16","Unc94574","Unc04y3m","Unc00z5u","Unc021us","Unc03exo","Unc02o1s","GHQBrach","UncTer61","HQ1Spe60","Unc013ok","Unc71265","Unc01iri","H9MBac20","Unc019hw","Unc05quh","H0LCorp2","Unc053aw","Unc057li","Unc05768","Unc05quo","Unc01bfz","Gt8Me241","Unc21180","Unc002el","Unc00cq3","GV2Spe54","Unc054am","Unc02ruj","Gt8Me197","Unc57731","Unc01nqn","Unc99918","Unc89581","Unc0317w","UncAna95","Mx8Bact3","Unc94755","Unc02j5b","Unc57758","Unc056wq","Unc21606","Unc01t8m","FNWNL294","Unc056qn","F1NAe698","FU3Spe44","Unc91094","Unc00kv7","S53Therm","Unc01ie9","Unc04hvv","Unc44355","H0BCorr7","UncO2214","Unc03rga","Unc052lg","RbuSp395","Unc024ne","FNWNL411","Unc05eti","Unc02m8q","Unc04shn","HJZIndis","Unc022vh","Unc054vi","Gt8Me128","Unc052dz","VeeSpec9","HFOSpec6","Unc02mlm","Unc02q6j","Unc006la","Unc0100q","GFQLact9","Unc94497","Unc01c0q","Unc19563","IreBac57","Unc99751","Unc002vf","UncSta97","UncC1868","Unc05m2s","UncO2247","Unc03iyy","Unc05m8w","Unc01220","UncO6479","Unc053gf","Unc55486","Unid1952","Unc75688","G9ZRupe2","Unc050mf","UncO4779","LcbSak39","Unc02j2d","UncO6361","Unc056wt","Unc025rd","Unc038bu","CsrSp463","Unc91193","UncO6106","Unc38154","Unc031wu","Unc029p5","Unc02hhf","Unc02p9p","Unid2117","Unc00v7p","Unc0402j","Unc02v3h","Unc03xpn","Unc054uj","Unc91427","Unc01c0o","ISXSp105","GHQLimo9","Unc81011","Unc01pk4","Unc00mga","GFUMa342","Unc55881","Unc00bms","UncE6774","Rm0Bac17","Unc05oic","FNWNL448","GX7Fr128","GHQSulci","GHQSpe52","Unc036lf","Unc05i7p","Unc65343","Unc04zq9","Unc027v0","Unc01i5a","Unc39082","Unc62424","Unc00ak4","Unc71175","Unc01w9w","Unc04zlo","Unc01hjq","Unc03u2r","SlmBulb2","Unc05m27","Unc48286","Unc02jcp","Unc92642","Unc02j5n","F8IConc2","I88Mits3","Unc05irm","Unc64978","UncO1674","Unc03b0p","Unc04hf4","Gt8Met60","Unc05mrd","Unc04f12","Unc054m4","Unc03j0p","Unc025cz","I97Lenta","UncGranu","Unc02zd0","Unc02irl","Unc02lj0","Unc010xg","Unc03y4v","H9MBac19","Unide146","Unc05o9h","Unc91512","UncO9844","Unc84292","Unc91440","Unc01ll8","UncM5880","I1FDiver","Unc00t43","Unc81236","Unc00f0g","Unc36622","Unc05d9k","Unc01w0v","Rm0Bac15","I52Minu3","Unc91005","CsrNeon2","Unc93973","Unc03uw6","A6BStoq4","Unc0120x","Unc01277","Unc05mei","Unc04443","Unc00m3k","Unc05olb","Unc0163x","Unc02mpn","Unc86145","Unc02ysz","Unc81447","Unc05mdx","UncO8782","G7WHuG28","Unc38399","HfnAlv51","Unc01e6u","Unc019wl","Unc85953","Unc57013","Unc04x9p","Unc02ee9","Unc97262","Unc03evh","Unc01f0v","H4SFili3","UncCl291","GJFBac89","Unc60150","Unc0571u","Unc058de","UncG3786","Gt8Met45","Unc01qt1","UncO8895","Unc01nzf","Unc0195f","Unc00xi0","GW6Spe33","HQVSpec3","Unc01w4o","Unc64172","Unc022fm","Unc04zd2","Unc00y95","UncO5332","Unc0033e","H6ZCacca","HQDYunn7","GH8Micro","Od8Spla3","Unc057b2","Unc055sp","UncOr772","Unc0183e","Unc0546e","Unc05nru","Unc00rvu","Unc03433","Unc009tj","Unc02eb1","Unc01505","UncRumi6"
0,19.5,0,0,0,0,0.75,0,0,1,0,0,1,0,7,0,0,1,1,24,420,180,0,3,0,3.5,0,0,7,12,974.75,0,0,124,0,0,2.25,677,1,0,1.75,1.5,0,82,0,1359.75,0,10,0,8,106.75,0,3,0,269,15.75,0,1,0,506,0,77.25,0,0,0,0,40.5,0,0,0,1123.5,2.25,0,138,0,3.5,0,0,0,709,0,0,300,0,249,1.75,0,0,0,165,0,15.75,2,0,0,1.75,0,0,0,0,0,0,0,33,0,0,193.5,1834,0,0,0,0,0,874,0,78.75,0,390,111,0,0,0,0,1,255,0,0,0,20,0,218.75,47.25,0,5,0,0,0.75,0,0,0,1.75,0,0,0,0,0,11.25,6,0,0,61.25,60,0,3,0,0,0,0,0,183,0,2.25,0,0,0,0,3,4,0,0,0,0,87,0,0,0,3,624,155,34,0,0,0,0,18,0,0,0,0,0,0,351.75,1,0,0,0,0,0,0,10,0,0,0,99,0,10.5,23.25,1,0,11,0,0,0,19,50,0,0,176,174,20,0,58.5,0,1,0,0,0,0,162,0,463.75,6.75,1,102,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5.25,26,1,116,8.75,10.5,0,40,19,0,0,0,5,330,0,0,0,0,2,173.25,119.25,14,2,3,0,40.5,9,1,4413,0,0,643,0,0,1.75,0,4,112,79,0,0,0,0,0,0,14.25,0,0,80,0
0,0,0,3,0,0,0.75,0,0,0,0,0,0,0,2,1.75,0,0,0,0,0,0,0,5,0,11296.25,0,0,11,27,803.25,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,2,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,45,0,54,83,0,0,0,0,0,0,0,0,57.75,0,0,0,0,0,762,0,0,0,0,0,0,0,5.25,0,2,417,0,0,0,0,1,384,0,0,0,0,0,0,15,0,2,0,0,34.5,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,55.5,2,0,0,0,0,0,0,0,0,0,0,0,542,15.75,0.75,0,0,1,0,0,0,0,0,0,282,0,217,0,35,0,0,0,0,0,0,0,0,0,749,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,85,0,0,0,0,0,7,4013,0,0,0,0,0,0,0,0,58,0,0,0,0,0,22,0,3.75,0,0,899,0
0,0,0,0,0,0,0,0,0,3,0,0,0,209,22,0,0,0,0,0,96.25,24,1,0,3,115.5,0,0,1,0,110.25,0,0,67,0,0,9,74,0,0,0,0,0,0,0,376.25,280.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,5.25,146.25,11,0,0,0,0,0,0,606,0,0,0,0,416,17.5,0,162,0,364,0,672,0,2,26,0,0.75,1,0,0,5.25,0,0,0,0,5.25,0,0,0,1,0,52.5,1735,0,0,0,0,0,59,0,0,0,0,187,0,0,0,0,0,13,0,0,0,0,11,0,453.75,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,141,0,0,0,0,0,0,1.75,0,0,0,0,0,44.25,1,0,1,0,0,27,0,0,0,0,0,0,0,50.75,0,0,0,1,0,0,0,6,0,0,3.75,36,130,2,0,19.5,0,0,4,0,0,0,22,0,276.5,0,1,1,0,1.75,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1.75,0,35,1,36,0,123.75,0,11,0,3.5,0,0,0,0,0,0,0,0,2,0,40.5,7,1,0,0,1.5,1,6,677,0,10.5,312,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,3,3.5,24,0,20,0,5629.75,0,0,5,0,0,0,0,159,0,0,0.75,4,0,0,1.75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0.75,2,0,54,0,162,0,0,68,0,0,0,9,0,0,0,0,0,21,1.75,0,0,0,22,0,91.5,0,0,19,0,13.5,0,0,0,0,0,0,0,0,3.5,9,0,0,0,0,19.5,977,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,39,0,0,0,0,0,1.75,6,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3.75,0,0,0,8.75,0,0,0,0,21,0,0,0,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249,4,0,0,0,0,1,17.5,0,0,0,0,0,16.5,1,0,0,1.75,0,0,0,0,0,0,0,113,0,99.75,0,0,0,2,0,0,32,0,2,0,0,33,0,3,5.25,0,0,0,0,0,0,0,26,0,38.5,0,0,3531,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,0,0,3,0,4,0,0,0,0,13,0,3.5,0,0,0,3,0,9.75,447,0,0,0,0,0,5,1144,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,5.25,0,0,0,3.5
0,0,0,0,0,0,0.75,1,0,0,0,0,2,0,10,0,8.25,1,0,0,3.5,0.75,0,0,0,2369.5,0,0,12,6,211.75,88.5,1,13,0,0,3,1,0,0,0,0,0,1,0,15.75,21.75,0,0,0,1.75,0,0,0,10,0,0,0,0,10,0,2.25,0,0,0,0,33.75,0,0,34,5.25,0,0,1,0,0,0,0,0,10,0,0,0,0,2,3.5,65.25,0,0,1,0,3,4,0,12,0,0,0,1,0,0,0,0,0,1,0,0.75,193,0,0,0,0.75,0,2,0,0,0,0,10,0,0,0,0,1,7,0,0,0,1,0,28,44.25,0,0,0,0,0.75,0,0,0,42,0,0,0,0,0,9,0,0,0,1.75,6,0,0,0,0,0,0,1,1,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,17,0,0,2,0,0,0,5.25,0,0,0,0,2.25,0,0,0,0,0,0,3,0,24.5,0,0,0,0,0,0,0,5,1,0,19.5,0,0,4,3.5,0,0,0,0,1.75,0,0,2,0,45.5,0,0,33,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,35,0.75,0,0,1,1.75,0,0,1,1,1.75,0,0,1,0,0,0,0,0,1447,31.5,13.5,31,0,0,0,0,0,1,100,0,0,8,0,0,0,0,0,8,6,0,0,0,0,3,0,0.75,6,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6228.25,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,187,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.25,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,347,0,0,0,0,0,0,3356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0
0,0,2,0,0,0,28.5,0,0,0,7,0,0,0,1211,0,1.5,1,2,0,0,9.75,0,0,0,4732,1.5,3,107,53,1.75,0,0,119,2,0,6.75,0,1,7,0,0,1,53,0,43.75,0,1,0,0,5.25,0,1,0,9,1.75,0,0,0,1,0,39.75,0,2,0,0,17.25,0,0,0,8.75,0,0,2,0,1.75,1.5,0,0,1,19.25,1.5,145,0,1,57.75,1.5,0,0,77,0,8.25,408,1,0,0,0,0,0,67,0,19.5,0,11,0,0,0,669,1,0,0,22.5,0,1,0,26.25,0,0,5,0,0,0,0,12,117,5.25,985.5,0,2,23,0,39.75,1,1,0,0,322.5,0,0,0,45.5,1.5,0,0,120,0,13.5,0,1,12,5.25,0.75,0,1,1,0,0,0,4,32,0,3,0,1,2,0,0,5,1,117,3.5,0,2201,0,0,0,0.75,88,91,0,89.25,0.75,3,23,10,0,0,0,0,0,5.25,6.75,0,0,0,0,0,1,1,7,0,0,0,66,0,31.5,1.5,0,4,7,7,0,17,0,2,0,13.5,2,38,0,106.75,13.5,0,3,1,10.5,0,0,2,3,12.25,0,0,698,20,0,0.75,0,0,50,0,0,0,1,3,24.5,0,0,2,0,0,1.5,18,0,11,29.75,3,0,5,13,0,0,1,1,20,0,0,0,11,524,0,3.75,401,5,0,1.75,0,9,2,219,0,0.75,69,0,16,19.25,0,0,23,2,105,0,1,0,67,1.75,5.25,0,0,210,0
0,0,0,0,0,0,0,0,0,0,0,0,10,438,20,0,0,0,0,0,0,0,1,1,0,12621,0,0,3,2,64.75,0,0,11,0,0,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0.75,1,0,0,0,33.75,0,0,0,0,0,0,5,0,0,0,0,0,33,1305.5,0,0,0,0,0,0,21,0,0,14,0,0,0,0,68.25,2.25,4,0,0,45.5,0,0,0,0,0,63,0,0,0,0,90,534,0,0,0,0,0,38,0,0,0,0,106,1,0,0,0,2,99,0,9.75,0,0,0,0,186.75,0,0,0,24.5,117,0,0,0,38.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1.5,0,0,0,0,0,2,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,49,0,0,0,0,0,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,23,0,0,0,2,0,0,0,67,0,0,0,0.75,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,2,68,0,0,871,0,0,0,0,0,3,1554,0,7.5,1,0,777,344.75,0,0,0,0,0,0,0,0,31,0,0.75,0,0,0,0
0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11.25,0,0,0,705.25,0,0,0,0,43.75,0,0,60,0,0,3.75,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.5,0,0,0,5.25,0,0,0,0,0,0,0,0,2,0,0.75,57,0,0,1.75,0,0,0,22,10.5,0.75,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0,0,0,0,0,0.75,0,0,0,8.75,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,1.75,0,0,0,0,0,0,22,6,0,0,0,0,0,1,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0,1.75,0,0,1,0,0,0,1,0,1,0,12,3,0,0,0,3,0,1,0,0,0,0,24,0,0,0,0,56,0,0,0.75,0,0,10,0,0,0,0,1,5.25,0,0,0,0,0,0.75,0,0,6,1.75,2.25,0,0,0,1.75,0,0,1,0,0,0,0,0,1,0,0,344,0,0,0,0.75,0,0,656,0,0,102,0,0,0,0,0,4,1,0,0,0,0,39,8.75,0.75,0,0,14,0
3.5,3,0,0,0,0,2.25,171,169,0,0,0,0,189,0,0,0,0,1,1,498.75,39.75,1,8,0,2409.75,0,0,295,13,609,282.75,3,36,0,0,0,341,6,0,0,0,0,150,0,668.5,0,2,0,0,15.75,0,1,0,42,0,0,0,0,45,1.75,98.25,0,0,31,0,138.75,0,0,0,182,0,0,0,0,0,0.75,5,0,126,0,0,632,0,1155,0,0,1,0,1211,0,15,0,53,0,0,0,0,70,0,0,0.75,0,0,0,0,371.25,230,0,0,0,24,0,773,13,7,72.75,0,110,1,0,0,0,1,268,0,24.75,0,1,0,127.75,1202.25,0,11,0,0,12.75,0,1,0,15.75,0,0,0,0,0,15.75,0,0,0,110.25,36.75,0,31,1,0,0,0,5,190,63,0,0,211,0,0,11.25,0,3,0,0,0,0,0,0,29.75,0,307,66,4,0,0,5,0,8,0,0,0,0,2,0,168,4,0,0,0,30.75,4,0,412,0,0,2084,125,0,22.75,1.5,0,0,29,0,0.75,0,0,9,0,79.5,218,0,11,969.5,0,0,2,0,0,42.75,0,204,0,1744.75,0,0,611,0,0,0,0,0,1,7,0,116,0,0,0,0,0,0,22,560,5.25,28,0,8,1.75,0.75,0,0,0,0,0,0,1,90,0,0,319,3,1,24.5,102.75,169,15,57,3.5,0,0,13,2774,0,4.5,916,0,0,5.25,0.75,7,22,102,117.25,0,6,0,102,7,1.5,12,0,96,0
