,shannon,Dataset
Glcikman_MDR6,8.085697760964006,New
FEB016W1.01,7.9770236230270335,Old
DEB01624.01,7.88437102461857,Old
Glcikman_MDR11,7.949735599888545,New
AEB016X3.01,7.946013427764087,Old
Glcikman_MDR5,8.073923610305684,New
JEB014L3.01,7.905170484632772,Old
Glcikman_MDR7,8.081160093283072,New
Glcikman_MDR8,8.027332963869561,New
Glcikman_MDR4,8.0261803641703,New
Glcikman_MDR15,8.064693315319765,New
FEB017BF.01,7.950034767125214,Old
Glcikman_MDR48,8.014777653936928,New
CEB017CZ.01,7.89567194763384,Old
Glcikman_MDR47,8.09051767960365,New
AEB01513.01,7.929769752285031,Old
Glcikman_MDR30,8.043991967871902,New
X0096CK00,8.086939060156391,Old
EEB016WS.01,7.957852585865111,Old
Glcikman_MDR46,8.086220354514808,New
GEB0179R.01,7.916704648148045,Old
Glcikman_MDR22,8.089757608253855,New
Glcikman_MDR73,8.099267798158142,New
FEB016P3.01,7.872478296902334,Old
Glcikman_MDR29,8.085735317732302,New
X0094QH00,8.031294977259789,Old
Glcikman_MDR38,7.951387912451053,New
Glcikman_MDR70,7.8980954237556436,New
Glcikman_MDR72,7.936024545962518,New
Glcikman_MDR85,8.104772029018715,New
Glcikman_MDR33,8.033282311945046,New
CEB015DP.01,7.9814072603015855,Old
CEB01751.01,7.880304129943255,Old
EEB010Y7.01,7.874279326886384,Old
JEB0150S.01,7.940525816034393,Old
X009DDC00,8.01733124431338,Old
CEB0106R.01,7.986079249710025,Old
Glcikman_MDR45,8.038254001061707,New
Glcikman_MDR35,8.06767886141591,New
Glcikman_MDR19,8.073161490880688,New
Glcikman_MDR110,7.941002972778989,New
Glcikman_MDR79,8.057085385638894,New
Glcikman_MDR111,7.886315692429594,New
DEB015RL.01,7.906771569716828,Old
Glcikman_MDR107,8.084494174288539,New
Glcikman_MDR74,8.081804640863739,New
X009CZF00,8.050448600203998,Old
CEB017KB.01,7.841617441381282,Old
Glcikman_MDR36,8.073491157225774,New
X0096YA00,8.08752180501657,Old
Glcikman_MDR13,8.037651626546676,New
Glcikman_MDR105,7.958324192493424,New
Glcikman_MDR67,7.984442663549786,New
KEB016MJ.01,7.834242006878726,Old
Glcikman_MDR101,7.986153713257776,New
Glcikman_MDR76,7.895606377536272,New
Glcikman_MDR68,7.933102128599325,New
BEB0155H.01,7.883987930776796,Old
BEB017YQ.01,7.955636818211064,Old
GEB011FN.01,7.8430411693508875,Old
Glcikman_MDR86,8.068500691923397,New
FEB016J7.01,7.946097523620667,Old
Glcikman_MDR106,8.07524411744269,New
Glcikman_MDR63,8.072530258707369,New
Glcikman_MDR9,8.093206000498425,New
HEB014KS.01,7.8781164873774046,Old
X0096QK00,8.030976426169547,Old
X0098FC00,8.042755068666779,Old
X009DCG00,8.050970720311946,Old
Glcikman_MDR3,8.074522722301325,New
X0094NK00,8.071259579547485,Old
HEB0102P.01,7.950478172959804,Old
Glcikman_MDR10,8.002412263111239,New
GEB0183R.01,7.804437179604357,Old
Glcikman_MDR31,8.06895571928797,New
Glcikman_MDR59,8.048091003978392,New
EEB017FR.01,7.82142938755316,Old
Glcikman_MDR24,7.937562026459008,New
Glcikman_MDR78,8.02349518620551,New
KEB016WG.01,7.908756665515523,Old
GEB015VW.01,7.845944975564385,Old
Glcikman_MDR18,8.068239400147068,New
Glcikman_MDR28,8.079266732519613,New
Glcikman_MDR77,8.104295949340399,New
AEB010TH.01,7.881536033718964,Old
X0098SG00,8.048637404218798,Old
BEB010DX.01,7.961575533769982,Old
Glcikman_MDR89,8.074879906846789,New
X00924J00,8.024180158599423,Old
Glcikman_MDR71,8.03633418097915,New
DEB014GJ.01,8.087491298540392,Old
Glcikman_MDR83,8.054293724297388,New
DEB0169N.01,7.874496189995406,Old
DEB0114X.01,7.906851404627734,Old
FEB015S1.01,7.86376512264757,Old
HEB014G6.01,8.007488219242846,Old
AEB016HN.01,7.90576922527638,Old
DEB0184Z.01,7.873497792099905,Old
Glcikman_MDR66,7.99741589068905,New
Glcikman_MDR99,8.036204603033456,New
Glcikman_MDR23,8.050361082516488,New
Glcikman_MDR37,8.065685744622085,New
Glcikman_MDR88,8.101998889144747,New
Glcikman_MDR41,8.052919936987765,New
X008YSA00,7.815734210950586,Old
Glcikman_MDR80,7.934295198411889,New
Glcikman_MDR61,8.095982124713792,New
Glcikman_MDR52,7.889727266481337,New
Glcikman_MDR25,8.056202905015322,New
Glcikman_MDR44,8.037428372300969,New
