"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301"
0,0,0,0,0,0,0,0,0,1,0,1,6,28,384,0,0,0,0,0,9,0,1,7,0,2251,0,0,158,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,2,0,14,0,9,0,0,0,57,0,5,0,0,0,0,0,119,0,1,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1099,0,0,0,4,249,1,0,0,0,1,0,0,0,0,0,0,0,139,0,0,0,1,489,0,1,0,80,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,153,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,41,13,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,956,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,1,0,0,0,9,23,0,0,0,0,0,0,0,3,0,0,0,2,20,0,0,585,2,2,0,1,2,0,2478,0,0,0,0,0,0,1,1,0,0,0,0,0,0,235,0,0,0,0,0,0
0,0,0,13,0,0,0,163,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,35,64,0,1,1,0,0,113,44,0,0,0,0,23,214,0,0,0,0,0,11,20,0,0,0,0,0,0,0,0,0,0,0,1,282,88,0,2,0,0,7,0,256,0,85,16,0,0,0,5,13,0,0,0,0,2,0,0,0,0,27,0,0,0,0,0,276,0,0,0,11,0,4,0,3,0,678,0,0,0,0,0,0,93,0,16,0,0,0,1917,0,0,0,0,108,0,0,0,0,23,3,14,0,0,3,165,6,1,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,3,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,608,9,0,0,0,0,10,0,3,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,695,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,2,0,0,0,0,0,586,0,0,13,0,0,0,0,0,0,2356,0,0,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,100,14,2,0,0,0,0,0,0,0,0,156,2,0,0,65,0,0,0,0,0,0,0,489,0,0,26,0,0,0,0,0,59,0,0,0,105,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,531,0,14,0,0,34,84,0,0,1,6,0,9,5,0,0,5,1,1,3,0,9,30,0,0,0,0,39,3,0,154,1,0,14,0,0,961,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,1,0,0,0,0,0,0,0,229,0,1,0,0,22,131,0,15,0,0,5,0,0,0,0,0,14,19,0,0,0,884,2,0,0,0,35,0,0,4,0,0,0,0,255,230,0,0,0,1147,0,0,0,0,1,0,2,0,6,0,0,1,0,0,35,0,0,0,0,4,4,0,0,0,0,2,0,47,0,0,0,0,0,0,1,0,0,0,0,3,0,5,2,8,0,0,0,1,8,0,30,0,32,6,0,9,16,2,0,0,0,3,0,0,55,0,174,0,0,952,0,0,1,0,0,17,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,91,2,0,0,0,0,0,0,12,0,0,31,0,0,22,0,6,323,0,3,0,0,1,0,4,0,469,311,0,0,0,1,21,0,11,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,24,0,0,0,0,2,0,5,0,0,91,12,13,0,0,0,306,25,2096,0,0,43,0,0,0,43,0,0,0,114,88,113,2,0,0,0,0,0,2,0,0,1,3,1,0,0,0,0,0,3,4,0,0,0,1,62,0,124,0,60,0,160,0,13,0,0,0,0,0,0,0,0,0,25,0,0,0,14,0,514,0,1,68,0,40,424,0,2,171,0,18,0,35,980,0,0,0,18,0,0,0,0,0,0,0,0,176,0,16,0,0,0,0,0,0,0,21,4,0,0,0,8,0,0,0,0,8,0,0,95,14,0,0,122,33,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,363,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,7,0,0,0,0,34,0,1,0,159,0,21,0,0,0,0,0,0,0,9,2,44,0,0,636,0,0,0,0,0,0,0,21,0,0,11,0,0,0,0,0,0,0,0,0,8,8,0,0,0,12,0,0,0,0,0,0,0,0,0,89,0,0,157,0,2,0,0,0,0,1100,0,0,879,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,86,0
0,0,0,0,0,0,7,0,0,0,0,0,3,0,4,0,55,1,0,0,9,41,0,0,0,0,0,0,49,24,50,0,0,78,0,0,26,30,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,100,0,0,0,64,0,0,5,0,0,2,0,0,18,0,0,92,0,0,0,0,0,0,0,12,0,0,0,25,0,0,0,0,9,1,0,0,21,1,483,0,0,0,0,0,0,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2254,0,0,0,0,0,5,0,0,0,0,0,11,1,2,0,0,0,0,81,1,2,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,51,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,20,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,9,0,0,0,4,0,0,0,2,0,0,0,0,1,7,0,0,3142,0,0,0,0,0,1,1758,0,0,145,2,0,0,0,0,0,8,0,1,0,0,5,0,101,0,0,85,0
0,0,0,0,0,0,0,0,0,0,3,1,0,0,15,0,0,0,1,0,0,43,0,0,0,946,0,0,79,11,96,0,0,63,0,0,2,152,0,0,0,0,0,41,0,20,0,6,0,0,0,0,0,0,16,0,0,0,0,119,3,0,0,0,0,0,0,0,0,0,24,0,0,15,0,0,0,0,0,62,0,0,0,0,0,4,145,0,0,36,0,17,0,0,0,0,0,0,22,0,0,1,0,0,27,0,0,1050,0,0,0,3,0,142,0,0,0,0,126,2,0,0,0,52,21,0,0,0,8,0,91,208,0,0,0,0,28,0,0,0,572,0,1,0,0,0,89,0,0,0,8,0,0,59,1,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,38,0,17,0,0,0,0,29,0,0,0,0,0,0,134,2,0,0,0,0,0,0,0,0,0,0,0,0,376,2,0,1,6,15,0,0,0,5,3,0,0,12,0,0,30,0,0,0,0,0,0,20,5,183,0,0,976,0,0,6,0,0,45,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,24,0,19,2,17,0,0,0,26,0,0,0,0,0,28,0,59,217,0,0,0,0,0,4,2681,6,0,118,0,0,0,0,0,0,82,0,0,0,0,116,7,21,0,0,35,0
0,0,65,0,0,2,0,17,0,0,0,0,2,203,1,0,0,33,43,0,0,0,4,0,0,338,0,0,0,0,0,0,316,0,110,0,379,0,88,0,0,0,0,0,0,79,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,82,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,30,26,0,0,215,0,0,1,0,17,2,19,0,32,0,921,0,0,0,0,0,0,756,0,0,0,0,0,1093,0,0,0,0,245,0,0,0,0,21,12,38,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,94,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,118,0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,16,0,0,0,0,0,0,11,0,0,0,0,0,0,17,0,10,1,0,919,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,19,0,0,9,0,0,9,4,1,0,0,0,0,166,0,0,174,0,0,0,0,0,0,2627,0,0,241,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,112,0
0,0,0,0,0,2,0,73,0,0,0,5,0,84,0,0,0,0,0,0,430,0,0,27,10,671,0,0,28,0,0,0,0,59,0,0,0,397,43,0,0,0,17,49,50,1076,0,0,0,0,0,0,0,0,23,0,0,0,159,96,0,22,0,0,375,0,42,0,186,0,0,0,0,125,0,1,0,9,0,74,3,0,0,0,16,0,11,0,0,0,402,0,1,0,103,1,0,48,0,0,676,0,0,0,0,0,147,21,11,53,0,1,0,665,0,0,0,0,0,0,0,0,0,26,1,139,0,0,0,339,165,78,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,35,0,0,3,0,0,0,0,0,0,0,22,0,17,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,3,0,161,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,35,0,70,0,1,0,0,0,0,0,0,0,0,4,60,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,47,0,0,4,1,1,21,0,0,52,0,4,0,0,0,0,0,10,0,0,10,0,0,0,0,0,12,1289,0,2,219,0,0,0,0,0,152,118,0,0,9,0,1,24,1,59,1,192,0
0,0,0,0,0,0,0,44,0,0,0,0,2,0,884,0,0,0,0,0,33,0,0,14,1,3531,0,0,30,10,288,67,0,129,0,0,0,36,0,3,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,31,0,0,0,0,13,0,28,0,0,0,0,0,283,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,79,0,0,0,0,0,4,0,25,0,0,5,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,124,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,6,0,0,0,0,321,0,0,0,0,0,0,0,0,99,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,269,0,0,0,0,0,0,0,0,0,56,4,0,0,0,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,9,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,599,0,0,0,2,0,0,1863,1,0,198,0,0,34,0,6,26,0,0,0,0,0,69,0,0,0,0,148,0
0,0,0,180,0,0,2,71,0,0,9,0,0,0,0,0,0,0,12,0,0,19,0,69,18,277,0,0,1,0,1,0,0,0,376,0,0,0,84,0,0,0,0,0,12,79,0,0,0,0,0,0,0,0,1,0,0,0,114,1,0,0,41,0,76,0,50,0,117,25,0,0,0,0,0,0,6,0,0,1,0,6,1,0,0,0,1,0,0,0,445,0,132,19,0,0,0,11,0,0,921,25,0,0,0,0,0,209,0,0,0,0,0,456,0,0,0,0,0,0,6,0,0,15,11,10,0,0,8,112,0,0,0,0,0,0,0,0,0,0,6,94,2,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,1,0,0,0,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1294,0,0,0,0,0,0,0,0,0,3,0,0,0,137,0,1,19,0,0,0,0,0,0,12,0,0,0,0,81,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,2456,0,0,65,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,6,0,0,92,0
