"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301"
0,0,9.97506234413965e-05,0,0,0,9.97506234413965e-05,0,0,0,0,0,0,0,0,0,0.00169576059850374,0,0,0,0,0.000897755610972569,0,9.97506234413965e-05,0,0.232319201995012,9.97506234413965e-05,0,9.97506234413965e-05,0,0.000399002493765586,0,0,0.00428927680798005,0,0,9.97506234413965e-05,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,0,0,9.97506234413965e-05,0,9.97506234413965e-05,0,0,9.97506234413965e-05,0,0,0,0,0,0,0,0,0,0,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0.00029925187032419,0,0,0.00259351620947631,9.97506234413965e-05,0,0,0,0,0,0,0,0,9.97506234413965e-05,0,0,9.97506234413965e-05,0,0,0.000199501246882793,0.0056857855361596,0,0,0.00209476309226933,9.97506234413965e-05,9.97506234413965e-05,0.00199501246882793,0,0,0,0,0,0.00149625935162095,0,0,0.0246384039900249,0,0,0,9.97506234413965e-05,0,0.0256359102244389,0,0,0,0,9.97506234413965e-05,0,0,9.97506234413965e-05,0,0,0.00149625935162095,0,0,0,0,9.97506234413965e-05,0.0263341645885287,0,0.00728179551122194,0,0,0,0.000598503740648379,0.00608478802992519,0,0,0,0,0.000897755610972569,0,0,0,0.00159600997506234,0,0,0,0,0,9.97506234413965e-05,0,0,0,0.00029925187032419,0.00029925187032419,0,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,9.97506234413965e-05,0,0,0,0,0,0,0,0,0,0,9.97506234413965e-05,0,0,0,0,0,0,9.97506234413965e-05,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,9.97506234413965e-05,0,0,0,0,0,9.97506234413965e-05,0.000897755610972569,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,0,0,0,9.97506234413965e-05,0.00029925187032419,9.97506234413965e-05,0,0.00229426433915212,0,0,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,9.97506234413965e-05,0,9.97506234413965e-05,9.97506234413965e-05,0.005785536159601,0,9.97506234413965e-05,0.000498753117206983,9.97506234413965e-05,0,0,9.97506234413965e-05,0,0,0,0,0.00029925187032419,0,0,0.0384039900249377,0,0,9.97506234413965e-05,0,0,0,0,0,0,0,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,0,9.97506234413965e-05,0.000498753117206983,0,9.97506234413965e-05,9.97506234413965e-05,0.00159600997506234,0,9.97506234413965e-05,0,9.97506234413965e-05,0,0,9.97506234413965e-05,0,0,0,0,0,0.476907730673317,0,9.97506234413965e-05,0.0328179551122195,0,9.97506234413965e-05,0,0,0,0.000199501246882793,0.0761097256857855,0,0,0.00209476309226933,0,0,0,0,0,9.97506234413965e-05,9.97506234413965e-05,0,0,0,0,0.00029925187032419,0,9.97506234413965e-05,0,0,0.00518703241895262,0.000897755610972569
0,0.000799360511590727,0,0,0,0,0,0,0,9.99200639488409e-05,9.99200639488409e-05,0,0,0.0224820143884892,0.000599520383693046,0,0,0,0,0,0.00309752198241407,0.00569544364508393,0,0,0,0.35431654676259,0.000199840127897682,0,0.00319744204636291,0,0.0240807354116707,0,0,0.00339728217426059,0.000999200639488409,0.000199840127897682,0.000699440447641887,0,0,0,0,0,0,0,0,0.00109912070343725,0.00509592326139089,9.99200639488409e-05,0,0,0,0,0,0,0.00129896083133493,9.99200639488409e-05,0,0,0,0,0,0.000799360511590727,0,0.000599520383693046,0,9.99200639488409e-05,0,0,9.99200639488409e-05,0.0176858513189448,0.00129896083133493,0,0.000199840127897682,0,0,0.000199840127897682,9.99200639488409e-05,0,0,0.0101918465227818,0.000799360511590727,0,0,0,0.00209832134292566,0.000299760191846523,0,0,0,0.00399680255795364,0,0,0,0,0,0,0,0,0,0,0,0.00119904076738609,0,0.000899280575539568,0.000199840127897682,0,0,0.0256794564348521,0,0,0,0,0.00149880095923261,0.000999200639488409,0,0,0,0,0.00719424460431655,9.99200639488409e-05,0,0,0,0,0,0.00199840127897682,0,0,0,0,0,0,0,0,0,0,0.0358713029576339,0,0,0,0,0,9.99200639488409e-05,0,0.0372701838529177,0,0.0016986410871303,0.000199840127897682,0,0,0.00269784172661871,0,0,0,0,0,0,0,0,0,0,0.000399680255795364,0,0.0304756195043965,0,0,0,0,0,0,0.00229816147082334,0,0,0,0,0,0.000299760191846523,0.00739408473221423,0,0,0,0.000599520383693046,0,0.000899280575539568,0,0,0,0,0,9.99200639488409e-05,0,0,0,0,0.00109912070343725,0,0,9.99200639488409e-05,9.99200639488409e-05,0,0,0,0,0.0790367705835332,0,0,0,0,0,0,0,0,0,0.000699440447641887,0,9.99200639488409e-05,0,0.0038968824940048,0,0,0,0.00509592326139089,9.99200639488409e-05,9.99200639488409e-05,9.99200639488409e-05,0,0.00539568345323741,0,0.00619504396482814,0.000199840127897682,0.0214828137490008,0,9.99200639488409e-05,0.0111910471622702,0,0.000299760191846523,9.99200639488409e-05,0,0,0,0,0,0,0,0.000699440447641887,0.0242805755395683,0,0,0.000199840127897682,0,0,0.000499600319744205,0,0,0.000199840127897682,0,0,0.000299760191846523,0,0.00209832134292566,0,0,0,0.000299760191846523,9.99200639488409e-05,0,0,0,0.000199840127897682,0.000599520383693046,0,0.00179856115107914,0.0197841726618705,0,0,0,0,0,0,0.132294164668265,0,0,0.0324740207833733,0,0,0,9.99200639488409e-05,0,0,0.000599520383693046,0,0,0,9.99200639488409e-05,0.0168864908073541,0,0.00369704236610711,0,0,0.00119904076738609,0
0,0,0,0,0,0,0,0.0307030703070307,0,0,0,0.0004000400040004,0,0,0.0058005800580058,0,0,0,0,0,0,0,0,0.0063006300630063,0,0,0,0,0.0207020702070207,0.0026002600260026,0.0841084108410841,0,0.0001000100010001,0.0042004200420042,0,0,0.002000200020002,0.0438043804380438,0,0,0,0.0019001900190019,0,0,0,0.0643064306430643,0,0,0,0,0,0,0,0,0.0292029202920292,0,0,0,0,0,0,0,0,0,0,0,0.0215021502150215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003000300030003,0.0151015101510151,0,0,0,0,0,0.0001000100010001,0.0057005700570057,0,0,0,0,0.0079007900790079,0,0,0,0,0,0,0,0,0.117211721172117,0,0,0,0,0,0.0503050305030503,0,0,0,0,0,0.0001000100010001,0,0,0,0,0.0034003400340034,0,0,0,0,0,0.0283028302830283,0.0504050405040504,0,0,0,0.0002000200020002,0,0,0,0,0.0078007800780078,0,0,0,0,0,0,0.0033003300330033,0,0,0.006000600060006,0,0,0.0083008300830083,0,0,0,0,0,0.0205020502050205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001000100010001,0,0,0,0,0,0,0,0,0,0,0,0,0.0254025402540254,0,0,0,0.033003300330033,0.0002000200020002,0.0041004100410041,0,0,0,0,0,0,0,0,0,0,0.0512051205120512,0.0161016101610161,0,0,0.0003000300030003,0,0,0,0,0,0.0007000700070007,0,0,0,0,0,0.0098009800980098,0,0,0,0,0,0,0,0,0,0,0,0,0.0883088308830883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001000100010001,0,0,0,0,0,0.0317031703170317,0,0,0.0003000300030003,0,0,0,0,0,0,0,0,0,0.0118011801180118,0,0,0,0,0,0,0,0,0,0.0371037103710371,0,0,0,0,0,0,0,0,0,0,0,0.0337033703370337,0,0,0,0,0.0135013501350135,0
0,0,0,0,0,0,0.0012,0.006,0,0,0,0,0,0,0.0092,0,0,0,4e-04,0,0,0.0087,0,5e-04,0,0.0489,0,0,0.0081,0.0134,0.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136,0,0,0,0,0,0,0,0,0,1e-04,0,1e-04,0,0,0,0,0,0,0,0,0.0054,0,6e-04,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0.001,0,0,8e-04,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,2e-04,0,0.038,0.0153,0,0,0,0,0,0,0,0,0,0,0,2e-04,1e-04,0,0,0,0.0147,0,0,0,0,0,0,4e-04,0,0,0,1e-04,0.0099,0,0,0,0,0,0,0,0,0,0.004,7e-04,0,0,0.0024,0,0,0.0013,0.0167,0,3e-04,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,1e-04,5e-04,0,0,0.001,0,0.0666,0,0,0,0,0,0,0.0019,0,0,0,0,1e-04,0.0149,0,1e-04,0,0,0,0,0,0,0,0.0039,0,0.0031,0,0.0058,0,0,0,0.008,7e-04,0,0,0,0,4e-04,0,0.009,0,0,0,0.0075,0,0,0,0,0,0,0,0,0.0207,0,0,0.099,0,0,0,0,0,0,6e-04,0,0,0,2e-04,0.0076,0,0,0,0,0,0,0,0.0051,0.0048,0,0,0,0,0.0019,0,0,0,0,0.0066,0,0,0,0,0.0276,0,0,0.0224,0,0.0011,0,0,6e-04,0,0.1949,0,0,0.0944,0,0,0,0,0,0,0,0,0,0,0.0047,0.0056,0,0.0038,0,0,0.0217,0
0.000598862161892404,0.0194630202615031,0.00239544864756962,0,0,9.98103603154007e-05,0,9.98103603154007e-05,0.0228565725122268,0,0,0.0113783810759557,0,0,9.98103603154007e-05,0,0,9.98103603154007e-05,0,0,0.00299431080946202,0,0.00538975945703164,0,0.000399241441261603,0.0178660544964567,0.000998103603154007,0.00279469008883122,9.98103603154007e-05,9.98103603154007e-05,9.98103603154007e-05,0,0.00189639684599261,0.00249525900788502,0,0,0,0,0.00499051801577004,0,0,0.00189639684599261,0,0.00788501846491666,0.000698672522207805,9.98103603154007e-05,0.00129753468410021,0,0,0.000199620720630801,0.000299431080946202,0,0,0.0863359616728216,0.000499051801577004,0,0,0,0.00449146621419303,9.98103603154007e-05,0.00339355225072363,0,0,0.0151711747679409,0,0.0137738297235253,0.00379279369198523,0,0,0,0,0,0.00538975945703164,0.000299431080946202,0.0134743986425791,0,0,0.0189639684599261,0,0,0,0,0.000199620720630801,0.000399241441261603,0,0.000199620720630801,0,0,0,0.00319393153009282,0,0,9.98103603154007e-05,9.98103603154007e-05,0.00109791396346941,9.98103603154007e-05,0,0.00419203513324683,0.000798482882523206,0,0,0,0,0,0.00189639684599261,0,0.000199620720630801,0.000898293242838607,0,0,0,9.98103603154007e-05,0,0.00189639684599261,0.000798482882523206,9.98103603154007e-05,0,9.98103603154007e-05,0,0,0.00339355225072363,0.00269487972851582,0,0.00469108693482383,0.00159696576504641,0,0,0,0.00109791396346941,0,0.000199620720630801,0.0114781914362711,0,0,0.000399241441261603,0,9.98103603154007e-05,0,9.98103603154007e-05,0,9.98103603154007e-05,0.00768539774428586,0,0,9.98103603154007e-05,0,0,0.00469108693482383,0,0,0.000798482882523206,0.000698672522207805,0,0.000399241441261603,9.98103603154007e-05,0,0,0,0,0.00728615630302425,0,0,9.98103603154007e-05,0,0,0,9.98103603154007e-05,0,0,0,0,0,0.00119772432378481,0,0,0.00109791396346941,9.98103603154007e-05,0.00209601756662342,9.98103603154007e-05,9.98103603154007e-05,0,0,0,9.98103603154007e-05,9.98103603154007e-05,0,0,0.000998103603154007,0,9.98103603154007e-05,0,0.00109791396346941,0,0,0,0,0.0109791396346941,0,0,0,0,0,0,0,0,9.98103603154007e-05,9.98103603154007e-05,0.000299431080946202,9.98103603154007e-05,0,0,0,0,0.000998103603154007,0.000698672522207805,9.98103603154007e-05,0.00658748378081645,0,9.98103603154007e-05,0,0.00289450044914662,0,0.000399241441261603,0,0,0.000499051801577004,0.00229563828725422,9.98103603154007e-05,0.0139734504441561,0,0.0146721229663639,0,0,0.223675017466813,0,0,0,0,0,9.98103603154007e-05,0.000199620720630801,0,0,0,0,0,0,0,0,0.00149715540473101,0.0103802774728017,9.98103603154007e-05,0,0,0.00379279369198523,9.98103603154007e-05,9.98103603154007e-05,0.000698672522207805,9.98103603154007e-05,0.00259506936820042,0,0.00109791396346941,0,0.000299431080946202,0.00269487972851582,0,9.98103603154007e-05,0,9.98103603154007e-05,0.00159696576504641,0.000199620720630801,0.000199620720630801,0.148118574708055,0,0,0,0,0,9.98103603154007e-05,0.18684499451043,0,0,0.00479089729513924,9.98103603154007e-05,0,0,0,0,0,0.000598862161892404,0,0,0,0,0.00538975945703164,0,0.00219582792693882,0,9.98103603154007e-05,0.000698672522207805,0
0,0,0,0,0,0,0,0,9.99600159936026e-05,0,0,0.0184926029588165,0,0,0.000199920031987205,0,0,0,0,0,0.0180927628948421,0,0.00859656137544982,0,0.00079968012794882,0.00519792083166733,0,0.00509796081567373,0.000199920031987205,0.00209916033586565,0,0.00359856057576969,0,0.000299880047980808,0,0,0,0.000199920031987205,0,0,0,0.00859656137544982,0,0.0112954818072771,0,0,0,0,0.00339864054378249,0,0,0,0.000299880047980808,0.0831667333066773,0,0.00109956017592963,0,0.0615753698520592,0.0193922431027589,9.99600159936026e-05,0.00549780087964814,9.99600159936026e-05,0,0.00329868052778888,0,0.00149940023990404,0,0.0191923230707717,0,0,0,0.000199920031987205,0.00669732107157137,0.00179928028788485,0.0860655737704918,0,0.00829668132746901,0.0174930027988804,0,0,0,9.99600159936026e-05,0.0142942822870852,0,9.99600159936026e-05,0.00129948020791683,0,0,0.000299880047980808,0,0,9.99600159936026e-05,0,0.00209916033586565,0,0,0.014094362255098,0.00699720111955218,0,0,0,0,0.0039984006397441,0,0.00179928028788485,0.000599760095961615,0.000899640143942423,0.000199920031987205,0,0,0,0,0,0,0,0,0,0,0.00119952019192323,0,0.00209916033586565,0,0.000999600159936026,0.0143942423030788,0.0700719712115154,0,0,0,0.00339864054378249,0,0,0.0076969212315074,0,0,0.00279888044782087,0,9.99600159936026e-05,0,9.99600159936026e-05,0,9.99600159936026e-05,0.0187924830067973,0,0,0,0.00569772091163535,9.99600159936026e-05,0.00999600159936026,0,0,0.00689724110355858,0,0,0.000499800079968013,9.99600159936026e-05,0,9.99600159936026e-05,0.0426829268292683,0,0,0.000199920031987205,0,9.99600159936026e-05,0.123550579768093,0,0,0,0.000599760095961615,9.99600159936026e-05,0,9.99600159936026e-05,0.000899640143942423,0.000199920031987205,0,0,0,0,0.000199920031987205,0.00709716113554578,0.00039984006397441,0,0,0,9.99600159936026e-05,0.00039984006397441,0,0,0,0,0,0,0.00139944022391044,0.000299880047980808,0.000199920031987205,0,0,0,0,0,0,0,0,0,0,0,0.000999600159936026,0,0.000499800079968013,0,0,0,0.00739704118352659,0.00039984006397441,0,0.000199920031987205,0,0.0229908036785286,0.000299880047980808,0.00039984006397441,0.000499800079968013,0.00879648140743703,0,0,0,0,0,0,0,0,0,0.00649740103958417,0,0,0.0356857257097161,0,0,0,0,0,0.00639744102359056,0,0,0,0,0,0,0,0,0,0.00169932027189124,0.000299880047980808,0,0.000699720111955218,9.99600159936026e-05,9.99600159936026e-05,0.00509796081567373,0.000199920031987205,0,0.00129948020791683,0,9.99600159936026e-05,0,0,0.000499800079968013,0,0,0,0,9.99600159936026e-05,9.99600159936026e-05,0,0,0.0723710515793683,0,0,0,9.99600159936026e-05,9.99600159936026e-05,9.99600159936026e-05,0.0349860055977609,0,0.000199920031987205,0.0103958416633347,0,0,0,0,0,0.00169932027189124,0.000899640143942423,0,0,0,0,0.00259896041583367,0.00039984006397441,0.00119952019192323,0,0,0.000999600159936026,0
0,0,0,0,0,0,9.99000999000999e-05,0.0016983016983017,0,0,0,9.99000999000999e-05,9.99000999000999e-05,0,0.0004995004995005,0,0,0,0,9.99000999000999e-05,0.0026973026973027,0.0048951048951049,0,0,9.99000999000999e-05,0.246953046953047,0,0,0.0003996003996004,0.0003996003996004,0,0,0,0.0192807192807193,0,0,0.0013986013986014,0,0,0,0,0,0,0,0,0.00779220779220779,0,0,0,0,9.99000999000999e-05,0,0,0,0.0003996003996004,0,0,9.99000999000999e-05,0,0.0350649350649351,0.0001998001998002,0.0010989010989011,0,0,0,0,0.004995004995005,0,0,0,0.0002997002997003,0.0001998001998002,0.0001998001998002,0,0,9.99000999000999e-05,0,0,0,0.018981018981019,0,0,0,0,0.0017982017982018,0,0,0,0,0.00659340659340659,0,0,0.0031968031968032,0,0.0020979020979021,0,0,0,0,0,0,0.0003996003996004,0,0,0.000599400599400599,0,0,0,0.0002997002997003,0,0,9.99000999000999e-05,0,0.0190809190809191,0,0,0,0,0,0.000599400599400599,9.99000999000999e-05,0,0,0,0.0268731268731269,0.0220779220779221,0,0,0.0001998001998002,0,0.000999000999000999,0.0161838161838162,0,0,0,0,0.0001998001998002,0,0,0,0,9.99000999000999e-05,9.99000999000999e-05,0,0.0123876123876124,0,0.00769230769230769,0,0,0,0.0042957042957043,0,0,0,0,0,0,0,0.000999000999000999,0,0,0,0,0,0,0,9.99000999000999e-05,0.0038961038961039,0,0,0,9.99000999000999e-05,9.99000999000999e-05,0,0,0,0,0.001998001998002,0,0.0002997002997003,0,0,0,9.99000999000999e-05,0,0,0,0,0,0,0,0.00629370629370629,0,0,0.000799200799200799,0,0,0,0,0,0.00759240759240759,0,0,0.0031968031968032,0,0.0014985014985015,0,0,0,0,0,0,0,0.0001998001998002,0,0,0.0023976023976024,0.0014985014985015,0,0.0001998001998002,0,0,0,0,0,0,0.0038961038961039,0,0.0032967032967033,0,0.0171828171828172,0,9.99000999000999e-05,0,0,0,0,0,0,0.0002997002997003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99000999000999e-05,0.000999000999000999,0.0004995004995005,0,0,0.0001998001998002,0,9.99000999000999e-05,0,0,0.0001998001998002,0.0001998001998002,9.99000999000999e-05,0.000599400599400599,0.00819180819180819,0,0,0,0,0,0,0.380519480519481,0,0.0022977022977023,0.0456543456543457,0,0,0,0,0,0,0.0014985014985015,0,0,0,0,0,0,0.0231768231768232,0.00539460539460539,0,0,0
0,0,0,9.99700089973008e-05,0,0,0,0,0,0.000699790062981106,0,0,0,0,9.99700089973008e-05,0,0,0,0,0,0,0.000599820053983805,0,9.99700089973008e-05,0,0.319004298710387,0,0,0.000199940017994602,0,0.0349895031490553,0,0,0.0106967909627112,0,0,0,0.0164950514845546,0.000599820053983805,0,0,0,0,0,0,0.00759772068379486,0,0,0,0,9.99700089973008e-05,0,0,0,0,0,0,0,0.000299910026991902,0,0,0,0,0,0,0,0.00969709087273818,0,0,0.00859742077376787,0,0,0,0,0,0,0,0,0,0.000899730080975707,0,0,0,0,0,0,0,0,0,0.00479856043187044,0,9.99700089973008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122663201039688,0,0,0,0,0,0.00809757072878137,0,0,0,0,0.0146955913226032,0,0,0,0,0.000199940017994602,0,0.0149955013495951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899730080975707,0,0,0,0,0,0.00209937018894332,0,0,0.00249925022493252,0,0.00129961011696491,0,0,0,0.00249925022493252,0,0,0,0,0,0,0,0,0,0,0.000399880035989203,0,0,0,0,0,0,0.0337898630410877,0.000399880035989203,0,0,0,0,0,0,0,0,0,0,0,0,0.0372888133559932,0,0,0,0,0,0,0,0,0,0,0,0.0129961011696491,9.99700089973008e-05,0,0,0,9.99700089973008e-05,0,0,0,0,0.000999700089973008,0.00219934019794062,0,0.00319904028791363,0,0,0,0.00789763071078676,0.00149955013495951,0,0,0,0,0,0,0.0149955013495951,0,0.0156952914125762,0,0,0.00519844046785964,0,0,9.99700089973008e-05,0,0,0,0,0,0,0,0,0.000199940017994602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899730080975707,0,0,0,0,0,0,0,0,0,0.00469859042287314,0.000799760071978406,0.00449865040487854,0.0130960711786464,0,0,0,0,0,0,0.219734079776067,0,0,0,0,0,0,0,0,0,0.00559832050384884,0,0,0,0,0,0,0.000199940017994602,0,0,0.0196940917724683,0
0,0,0.00149790293588975,0,0,0,0,0,9.98601957259836e-05,0,0,0,0,0,0,0.00209706411024566,0,0,0,9.98601957259836e-05,0.00599161174355902,0,0.01218294387857,0,0,9.98601957259836e-05,0,0.00249650489314959,0.000199720391451967,9.98601957259836e-05,0.000199720391451967,0,0,0.000499300978629918,0,0.00329538645895746,0,9.98601957259836e-05,0,0.000898741761533853,0,0.00159776313161574,0,0,0.000599161174355902,9.98601957259836e-05,0,0,0,0,0,9.98601957259836e-05,0,0.0653085680047933,0,0,0,0,0.00649091272218894,0.000798881565807869,0.00459356900339525,0,0.0127821050529259,0.0072897942879968,0,0.00159776313161574,0.000599161174355902,0.00259636508887557,0,0,0,0,0,0,0.21010585180747,0,0.00928699820251648,0.0101857399640503,0,0,0,0,0.000998601957259836,0,0,0.000299580587177951,0,0,0,0.0042939884162173,0,9.98601957259836e-05,0.00898741761533853,0,0,0,0,0,0,9.98601957259836e-05,0,0.000599161174355902,0,0,0,0,0,0.000199720391451967,0,9.98601957259836e-05,0,9.98601957259836e-05,0,0,0,0.000199720391451967,0,9.98601957259836e-05,0.00109846215298582,0,0.00279608548032754,0.00229678450169762,0,0.0112842021170361,0.00519273017775115,0,0,0,0.00279608548032754,0,0,9.98601957259836e-05,0,0,0,0,9.98601957259836e-05,0,0,0,9.98601957259836e-05,0.0054923107649291,0,0,0,0,9.98601957259836e-05,0.0171759536648692,0.000499300978629918,9.98601957259836e-05,0.000199720391451967,0.00279608548032754,9.98601957259836e-05,9.98601957259836e-05,0,0,9.98601957259836e-05,9.98601957259836e-05,0,0,0,0,0,0,0,0,0,0.00329538645895746,0,0.000898741761533853,0.000199720391451967,0,0,0,0.000299580587177951,0,0,0,9.98601957259836e-05,0,0,0,0,0,9.98601957259836e-05,9.98601957259836e-05,0,0,0,0,0.000399440782903934,0,9.98601957259836e-05,0.0011983223487118,0,9.98601957259836e-05,0.000299580587177951,0,0,0.0228679848212502,0,0.000299580587177951,0.121030557219892,0.0527261833433194,9.98601957259836e-05,0.000798881565807869,0,0,9.98601957259836e-05,0.00149790293588975,0.000499300978629918,0,0,9.98601957259836e-05,0,0,0.00239664469742361,0,0,0,0,0.00689035350509287,0,0,0,0,0,0,0,0,0.00938685839824246,0,0,0.0876772518474136,0.00249650489314959,0,0,0,0,0,0,0,0,0,0.00689035350509287,0.00529259037347713,0,0,0,0,0,9.98601957259836e-05,0.000199720391451967,0,0,0.00139804274016377,9.98601957259836e-05,0,9.98601957259836e-05,0.000399440782903934,9.98601957259836e-05,0,0,0.000299580587177951,0,0,0,0,0,0.0072897942879968,0.000399440782903934,0,0.129918114639505,9.98601957259836e-05,0,0,0,0,0.000299580587177951,0.0770920711004594,0,0,0.011983223487118,0,0,0,0,0,0.000199720391451967,0.000399440782903934,0,0,0,0,0,0,0.00659077291791492,0,0,0.00239664469742361,0
0,0,0,0,0,0,0,0,0,0,0,0.0439868039588124,0,0,0,0,0,0,0,0,0,0,0.0146955913226032,0,0,0.000299910026991902,0,0.00669799060281915,0,0,0,0,0,0,0,0.010296910926722,0,0,0,0,0,0,0,0,0.0111966410076977,9.99700089973008e-05,0,0,0,0,0,0,0,0.11816455063481,0,0,0.0292912126362091,0,0.027591722483255,0,0,0,0,0.107267819654104,0,0.00829751074677597,0.0157952614215735,0.028591422573228,0,0,0,0,0,0,0.0935719284214736,0,0,0,9.99700089973008e-05,0,0,0,0,0,0,0.00229931020693792,0.00239928021593522,0,0,0,0,9.99700089973008e-05,0,0,0,0,0.00939718084574628,0.0111966410076977,0,0,0,9.99700089973008e-05,0,0,0,0,0,0.000699790062981106,0,0,0,0,0,0,0,0.000599820053983805,0,0,0,0,0,0.00409877036888933,0,0.011296611016695,9.99700089973008e-05,0,0,0,0,0,0,0,0,9.99700089973008e-05,0.000599820053983805,0,0,0,0,0,0.0304908527441767,0.0588823352994102,0,0,0,0,0,0.0160951714485654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99700089973008e-05,0,0.00139958012596221,0,0,0,0.000699790062981106,0,0,0,0.00579826052184345,0,0,0,0,0,0,0,0,0.000199940017994602,0.000199940017994602,0.00419874037788663,0,0,0,0,0,0,0,0.000499850044986504,0,0,0,0.00679796061181645,0,0,0.000499850044986504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102769169249225,0,0,0,0,0,0.00979706088173548,0,0,0,0,0.000899730080975707,0,0,0,0,0,0.000499850044986504,0,0,0,0,0,0.00289913026092172,0,0,0,0,0,0,0,0,0,0,0,0,0.0117964610616815,0,0,0.0158952314305708,0,0,0,0,0,0,0.164650604818554,0,0,0.000899730080975707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259922023392982,0,0,0.00249925022493252,0
