"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301"
0,9.9940035978413e-05,0.0022986208275035,0,0,0.012092744353388,0,0,0,0.00109934039576254,0,0,0.000499700179892065,0.017189686188287,0,0,0,0,0.00239856086348191,0,0,0,0.004597241655007,0,0,0.0284829102538477,0,0,0.0496701978812712,0.00479712172696382,0,0,0,9.9940035978413e-05,0,0,0.0195882470517689,0,0,0,0,0,0,0,0.00139916050369778,9.9940035978413e-05,0,0,0,0,0,0,0.000899460323805717,0.0253847691385169,0,0.00129922046771937,0,0,0.00359784129522287,0.0214871077353588,0,0,0,0.000599640215870478,0,0,0.00629622226664002,0,0,0,0.00469718169098541,0,0.00199880071956826,0,0,0.00189886068358985,0.000499700179892065,0,0.0916450129922047,0.000199880071956826,0,0,9.9940035978413e-05,0.000999400359784129,0,0,9.9940035978413e-05,0,0,0.000999400359784129,0,0,0,0,0,0.110333799720168,0.00179892064761143,0,0,0,0.0150909454327404,0.000299820107935239,0.00149910053967619,0.000399760143913652,0,0,0,0.00659604237457526,0.00249850089946032,0.000399760143913652,0,0,0.00399760143913652,0.0341794923046172,0.00549670197881271,0,0,0,0.00179892064761143,0,0.000299820107935239,0,0,0,9.9940035978413e-05,0.000199880071956826,9.9940035978413e-05,0,0.00209874075554667,0,0.00109934039576254,0.00159904057565461,0,0,0,0,9.9940035978413e-05,0,0,0.00189886068358985,0,0,0,0.0118928642814311,0,0,0.020087947231661,0.00169898061163302,0,0,0.00139916050369778,0,0,0.00219868079152508,0.0462722366580052,0.00419748151109334,0,0,0,0,0,0,0,0,0,0,0,0.00259844093543874,0,0,0,0,9.9940035978413e-05,0,0,0.000599640215870478,0,0,0.023485908454927,0.000399760143913652,0,0,0,0,0.00189886068358985,0,0,0,0,0,0,0.0174895062962223,0,0,0,0,0,0,0,0,0,0,0,0.00499700179892065,0,0.000799520287827304,0.00219868079152508,0,0,0,0,0,0,0,0,0,0,0.0123925644613232,0.0284829102538477,0,0,0.0123925644613232,0,0,0,0,0,0,0.00119928043174096,0,0.00679592244653208,0,0,0.0148910653607835,0,0.00409754147511493,0,0,0,0.00529682190685589,0.00359784129522287,0,0,0,0,0,0,0,0,0,0,0,0.00259844093543874,0,0.00279832100739556,0.0358784729162503,0.000399760143913652,0,0,0,0,0,0,0.000499700179892065,0.00559664201479113,0.000199880071956826,0,0,0,0.0235858484909055,0,0.00789526284229462,0.0140915450729562,0,0,0,0,0,0,0.147511493104138,9.9940035978413e-05,0,0.0160903457925245,0,0,0,0,0,0,0.00209874075554667,0,0,0,0,0,0,0.00489706176294223,0,0,0.00529682190685589,0
0,0,0,0,0,0.0125025005001,0.002000400080016,0,0,0,0,0,0.0003000600120024,0,0,0,0,0.00360072014402881,0.00540108021604321,0,0,0.00630126025205041,0.0106021204240848,0.0001000200040008,0.00800160032006401,0,0,0.00590118023604721,0.0226045209041808,0.0001000200040008,0,0,0,0,0,0,0.00630126025205041,0,0,0.0002000400080016,0,0,0.0001000200040008,0,0.0129025805161032,0,0,0,0,0,0,0,0,0.0181036207241448,0,0.000800160032006401,0,0.0558111622324465,0.0136027205441088,0,0,0,0,0.0001000200040008,0,0,0.0003000600120024,0,0,0,0.0019003800760152,0.0003000600120024,0.0028005601120224,0,0,0.0002000400080016,0,0,0.191938387677536,0.0118023604720944,0,0,0,0,0,0,0,0.000500100020004001,0.0173034606921384,0,0,0,0,0,0,0.0712142428485697,0,0.0194038807761552,0,0.0018003600720144,0,0.0001000200040008,0.002000400080016,0,0,0,0,0,0.0352070414082817,0,0.00560112022404481,0,0,0,0.0027005401080216,0,0,0,0,0,0,0,0.0252050410082016,0,0,0,0,0.000600120024004801,0.0011002200440088,0,0,0,0,0,0,0,0.0001000200040008,0,0,0,0.000500100020004001,0,0,0.00870174034806961,0,0.0001000200040008,0.0187037407481496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001000200040008,0,0,0,0,0,0.000500100020004001,0,0,0,0.0001000200040008,0,0,0,0,0,0,0.00710142028405681,0,0,0,0,0,0,0,0,0.0266053210642128,0,0,0,0,0.000700140028005601,0,0,0,0,0,0,0,0.001000200040008,0,0,0,0.0777155431086217,0.0026005201040208,0.0017003400680136,0,0,0.0003000600120024,0.00830166033206641,0,0,0,0.0019003800760152,0,0,0,0.0001000200040008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002000400080016,0.0201040208041608,0.0001000200040008,0,0,0.0011002200440088,0,0,0,0,0,0,0.000600120024004801,0,0,0,0,0,0,0,0,0.0001000200040008,0,0.001000200040008,0.000500100020004001,0,0,0,0,0,0,0.000900180036007201,0,0.000400080016003201,0,0,0,0.0003000600120024,0,0,0.0325065013002601,0,0.000400080016003201,0,0,0,0,0,0,0.000600120024004801,0.0814162832566513,0,0.124724944988998,0.0001000200040008,0,0.000500100020004001,0,0,0,0.0003000600120024,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.00309876049580168,0,0,0,0,0,0,0,0.0236905237904838,0,0,0,0,0,0,0.00549780087964814,0,0.0116953218712515,0,0.399340263894442,0,0,0.0342862854858057,0,0,0,0,0.00649740103958417,0,0,0.00139944022391044,0.000999600159936026,9.99600159936026e-05,0,0,0,0,0.00189924030387845,0,0.0437824870051979,0,0,0.000199920031987205,0,0,0,0,0,0,0,0,9.99600159936026e-05,0,0,0,9.99600159936026e-05,0,0,0,0,0,0.00109956017592963,0.000499800079968013,0.00469812075169932,0.00199920031987205,0,0,0,0,0,0,0,0,0.000699720111955218,0,0,0,0,0,0,0,0,0,0.00289884046381447,0.00109956017592963,0,0.0120951619352259,0,0,0.000199920031987205,0,0,0.00249900039984006,0,0,0,0,0,9.99600159936026e-05,0,0,0.0682726909236305,0,0,0,0,0,0.00109956017592963,0,0,0,0,0.0181927229108357,0,0,0,0,0.000199920031987205,0.0213914434226309,0,0.000499800079968013,0,0,0,0,0.00199920031987205,0,0,0,0,0.0606757297081168,0,0,0,0.0307876849260296,0,0,0,0,0,0,0,0,9.99600159936026e-05,0.00109956017592963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349860055977609,0.0149940023990404,0,0,0,0,0,0,0,0,0,0,0,0,0.00209916033586565,9.99600159936026e-05,0.00269892043182727,0,0,0,0,0,0,0,0,0,0,0,0.00359856057576969,0,0,0.000199920031987205,0,0,0,0,0,0.000499800079968013,0,0.0125949620151939,0,0.0332866853258697,0.000199920031987205,0,0,0,0,0,0,0,0,0.000699720111955218,0,0,0,0,0.00639744102359056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699720111955218,0,0,0,0,0,0,0,0,0,0.000199920031987205,0.00169932027189124,0,0,0,0,0,0,0,0,0,0,0.0919632147141144,0,0.00339864054378249,0,9.99600159936026e-05,0,0,0.00039984006397441,0,0,0.0373850459816074,0.00219912035185926,0,0,0,9.99600159936026e-05,0,0,0,0,0,0,0,0,0.00179928028788485,0,0,0.0142942822870852,0
0.00509439616421936,0,0,0,0,0,0.000499450604335231,9.98901208670463e-05,0,0.000199780241734093,0,0,0,9.98901208670463e-05,0,0,0,0,0,0,0.00139846169213865,9.98901208670463e-05,0.00289681350514434,0,0.00369593447208071,9.98901208670463e-05,0,0,0.0176805513934672,0.00339626410947957,0.00859055039456598,0,0,0,0,0.000299670362601139,0.0322645090400559,0.0100889022075717,0,0,0,0,0.00419538507641594,9.98901208670463e-05,0.000699230846069324,9.98901208670463e-05,9.98901208670463e-05,0,0,0,0,0,0,0.00899011087803416,0,0,0,0,0.00159824193387274,0,0,0,0,0,0,0,0.000399560483468185,0,0.00169813205473979,9.98901208670463e-05,0.00169813205473979,0,0.000699230846069324,0,9.98901208670463e-05,0,0,0,0.0903006692638098,0,0,0,0.00379582459294776,0,9.98901208670463e-05,0,0,9.98901208670463e-05,0.0119868145040456,0,0.0879033063630007,0,0.010788133053641,0,0,0.0651283588053142,0,0,9.98901208670463e-05,0,0.00889022075716712,0,0,0,0,0,9.98901208670463e-05,0.161921885925482,0.00349615423034662,0.000399560483468185,0.0103885725701728,0,0,0.000399560483468185,0.000599340725202278,0,0,0,0,0.000199780241734093,0,0,0.00988912196583758,0,0.000599340725202278,0,9.98901208670463e-05,0,0,0,0.000399560483468185,9.98901208670463e-05,0,0,0,0.000199780241734093,9.98901208670463e-05,0,0,0.00139846169213865,9.98901208670463e-05,0,0,0.00549395664768754,0,0,0,9.98901208670463e-05,0,0,0,0,0,0,0,0,0,0,9.98901208670463e-05,0.00269703326341025,0,0,0,0.0270702227549695,0,0,0,0,0,0,0,0,9.98901208670463e-05,0,0,0,0,0.000699230846069324,0.0101887923284387,9.98901208670463e-05,0,0,0,0,0,0,0,0,0,0,0,0.0025971431425432,0,0,0,9.98901208670463e-05,0.000699230846069324,9.98901208670463e-05,0,0,0,0,0,0.113674957546699,0.112076715612826,0,0,0,0,0.000399560483468185,0,0,0,0.000299670362601139,0,0,0.0127859354709819,0,0.000499450604335231,0,0.000899011087803416,9.98901208670463e-05,0,0,0,0,0.00479472580161822,0,0.000399560483468185,0,9.98901208670463e-05,9.98901208670463e-05,0,0.00839077015283188,0,0.000499450604335231,0,0,0,0,0,0.00559384676855459,0,0,0,0,0,0,0,0,9.98901208670463e-05,0,9.98901208670463e-05,0,0.00339626410947957,0.00149835181300569,0,0,0.000399560483468185,0,0,0,0,0,0,0,0,0.00209769253820797,0,0.0746179202876835,0,0.000599340725202278,0.00229747277994206,0,0,0,0,0,0,0.00978923184497053,0,0.000199780241734093,0.00689241833982619,0,0,0,0.000399560483468185,0,0,0,0,0.000299670362601139,0,0,0.00978923184497053,0,0.000299670362601139,0,0,9.98901208670463e-05,0
0,0,0,0,0,0,0.0012,0,0,0,0,0,0,0,5e-04,0,0,0,0,0,0,0,0.0147,1e-04,0.0052,0.0186,0,9e-04,0,0,1e-04,0,0,0.0028,0,0,0.0013,0.0038,0,0,0,0,0,0,0.01,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0.002,0,0,0,0,0.0088,0,0,0,0,0,0,0,0.097,0,0,0.0806,1e-04,0,0,0,0,9e-04,0,0,0,0.0126,0,0,0,0,0,0.0015,0.0445,3e-04,0,0,0.0046,0.0062,9e-04,0,0,0,0,0,1e-04,0.0121,0,0,0,0,0.0126,0,0,0,0,4e-04,0,0,0,0,0,0,0.0037,0,0,0.001,0,0.0166,0.0038,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.2549,0,0,0,4e-04,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269,0,0,0,0,0,0,0,0,0,0,0,0,0.0335,0.0018,0,0,1e-04,0.0028,0,0,0,0,5e-04,0,0,0,0,4e-04,0,1e-04,0,0,0,0,0,0,0.0061,0,0.0107,0,0,0.0067,0,0,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,6e-04,0,0,0,0,0,0,0,0,0,0.0027,0,0.0032,0.0705,0,0,0,0,0,0,0.1297,0,0,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0,0.0012,0
0,0,0,0,0,0.00808625336927224,0,0.000199660577019068,0,0.00079864230807627,0.00389338125187182,9.98302885095338e-05,0,0.00179694519317161,9.98302885095338e-05,0,0,9.98302885095338e-05,0.00239592692422881,0,0.00169711490466207,0.000499151442547669,0.010482180293501,0,0.00369372067485275,0.13057801737047,0,0,0.00149745432764301,9.98302885095338e-05,0.00219626634720974,9.98302885095338e-05,0,0.0139762403913347,0,0.000399321154038135,0.00149745432764301,0.00269541778975741,0,0,0,0.000399321154038135,0,0,0.000898472596585804,0.00159728461615254,0,0,0,0.0121792951981631,0,0,0,0.00718778077268643,0,0.000499151442547669,0.000199660577019068,0,0,0.000698812019566737,0,0,0.0070879504841769,0,0,0,9.98302885095338e-05,0,0,0,0.0115803134671059,0,0.00149745432764301,0.00638913846461016,0,9.98302885095338e-05,9.98302885095338e-05,0,0.0888489567734851,0.000499151442547669,0.000698812019566737,0,0.000199660577019068,0.00079864230807627,0,0,9.98302885095338e-05,0,0.00569032644504343,0.00349406009783368,0,9.98302885095338e-05,0.00179694519317161,0,9.98302885095338e-05,0.0287511230907457,0,0,0.00199660577019068,0.000998302885095338,0.0133772586602775,0.000399321154038135,0,0,0.00369372067485275,0,0.00978336827393431,9.98302885095338e-05,0.00139762403913347,0.000299490865528601,0,0.00079864230807627,0,9.98302885095338e-05,0.00429270240590995,9.98302885095338e-05,0,0.000199660577019068,9.98302885095338e-05,0,0,0,0,0.000399321154038135,0.00329439952081462,0,0,0,0.00079864230807627,0.000199660577019068,0.00309473894379555,0.000199660577019068,0,9.98302885095338e-05,9.98302885095338e-05,0,9.98302885095338e-05,0,0,0.000598981731057203,9.98302885095338e-05,0,0,0,0,0,0.00718778077268643,0,0.000598981731057203,9.98302885095338e-05,0.00379355096336228,0.00159728461615254,0,0,0.010482180293501,0.000199660577019068,0,0,0.00419287211740042,0.0171708096236398,0,0,0,0.00179694519317161,0,0.000998302885095338,0,0.00439253269441949,0,0,0.00179694519317161,9.98302885095338e-05,9.98302885095338e-05,0,0,0,0,0.0133772586602775,0.00369372067485275,9.98302885095338e-05,0.00079864230807627,0,0.00309473894379555,0,0.00309473894379555,0,0,0.00509134471398622,0,0,0,0.00129779375062394,9.98302885095338e-05,0,0,0,9.98302885095338e-05,0,9.98302885095338e-05,0,0.019067585105321,0.00149745432764301,9.98302885095338e-05,0,0,0.000499151442547669,0.000199660577019068,0,9.98302885095338e-05,9.98302885095338e-05,0,0,0.00219626634720974,0.000499151442547669,0.00209643605870021,0,9.98302885095338e-05,0.00169711490466207,0.00559049615653389,0,0,0.00139762403913347,0,0,0,0.00119796346211441,0,0,0.00549066586802436,9.98302885095338e-05,0.0144753918338824,0,0,0.0744733952281122,0,0.00598981731057203,0,0.000199660577019068,0,0,0.00489168413696716,0.00139762403913347,0,0.00109813317360487,0,0,0,0.000299490865528601,0.000399321154038135,0,0.0197663971248877,9.98302885095338e-05,0.00479185384845762,0,0.000299490865528601,0.000598981731057203,0.000399321154038135,0,0.000399321154038135,0,0.00139762403913347,0,0,9.98302885095338e-05,0,0,0,0,0,0.0133772586602775,0,0.000199660577019068,0.00968353798542478,0,0.000199660577019068,0,0,0,0.00129779375062394,0.244284715982829,0,0,0.0317460317460317,0,0,0,0,0,0.00239592692422881,0.00369372067485275,0,0,0,0,0.00549066586802436,0,0.00119796346211441,0.00319456923230508,0,0.00978336827393431,0
0,0,0,0,0,0,0.000399920015996801,0,0,0,0,0,0,0,0,9.99800039992002e-05,0,0,0,0,0,0.0010997800439912,0,0.0140971805638872,0,0.190161967606479,0,0.000899820035992801,0.0162967406518696,0.0163967206558688,0.110677864427115,0,0,0.00599880023995201,0,0,0.00679864027194561,0.00459908018396321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99800039992002e-05,0,0,0.0001999600079984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101979604079184,0,0,0,0,0,0.000499900019996001,0.000799840031993601,0,0,0,0.0020995800839832,0,0,0,0,0.0028994201159768,0,0,0,0,0,0.130173965206959,0,0,0,0,0,0,0,0,0,0,0.00839832033593281,0,0.0002999400119976,0,0,0,0.0253949210157968,0,0,0,0,0,0,0,0,0,0.000499900019996001,0,0.0027994401119776,0,0,0,0.0010997800439912,0,0.0002999400119976,0.000699860027994401,0,0,0.001499700059988,0,0.000999800039992002,0,0,0,0,0.000799840031993601,0,0.0017996400719856,0,0,0,0,0,0,0,0,0,0.0015996800639872,0,0.012997400519896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499900019996001,0,0,0,0,0,0.001499700059988,0.00639872025594881,0.00519896020795841,0,0,0.0021995600879824,0,0,0.0001999600079984,0,0,0.0028994201159768,0,0.00939812037592481,0,0.0031993601279744,0,0,0,0,0,0,0,0,0,0,0.0020995800839832,0,0.0578884223155369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845830833833233,0,0.00359928014397121,0,0,0,0,0,0,0,0,0.000699860027994401,0,0,0,0,0,0,0,0.0117976404719056,0,0.00579884023195361,0,0.0001999600079984,0,0,0,0.0001999600079984,0,0,0.0001999600079984,0,0,0,0,0,0.000799840031993601,0,0,0.119676064787043,0,0,0,9.99800039992002e-05,0,0.0012997400519896,0.0242951409718056,0,0,0.015996800639872,0,0,0.0030993801239752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579884023195361,0
0.0003999600039996,0,0,0,0,0,0.0002999700029997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026997300269973,9.99900009999e-05,0,9.99900009999e-05,0,0,0.0052994700529947,0,0,0,0,0.0005999400059994,0,0,0,0.0003999600039996,0,0,0,0,0,9.99900009999e-05,0.0010998900109989,0,0,0,0,0,0,0,0,0.0082991700829917,0,0,0,0,0.0061993800619938,0,0,0,9.99900009999e-05,0,0.0005999400059994,0,0.0002999700029997,0,0,0,0,0,0.0126987301269873,0,0,0.0117988201179882,0,0,0.053994600539946,0,0,0,0,0,0,0,0,0,0.0060993900609939,0.000999900009999,0,9.99900009999e-05,0.0017998200179982,0,0,0.032996700329967,0,0,0.0006999300069993,0.002999700029997,0,0.0030996900309969,0,0,0.0018998100189981,0,0,0.0054994500549945,0.0145985401459854,0,0,0,0.0004999500049995,9.99900009999e-05,0,0,0,0,0,0.0005999400059994,0.0011998800119988,0,0.026997300269973,0,0.0005999400059994,0,0.126487351264874,0,0,0,0.0011998800119988,0.0013998600139986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005999400059994,0,0,0,0.0008999100089991,0,0.007999200079992,0,0,0,0,0,0,0.0027997200279972,0,0,0,0,0,0,0,0.0546945305469453,0,0,0,0,0,0,0.0015998400159984,0,0,0,0.0002999700029997,0,0,0,0,0,0,0,0,0,0,0,0,0.0040995900409959,0,0.0005999400059994,0,0,0,0,0,0,0,0.000999900009999,0,0,0,0,0,9.99900009999e-05,0,0.0004999500049995,0,0,0,0,0,0,0,0,0.0025997400259974,0,0,0,0,0,0,0.000999900009999,0,0.000999900009999,0,0,0,0,0,0.0395960403959604,0,0.0050994900509949,0,0,0,0,0,0,0,0,0,0,0,9.99900009999e-05,0,0,0,0,0,0,0,0.0005999400059994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458354164583542,0,0,0.0362963703629637,0,0,0,0,0,0.0002999700029997,0.0205979402059794,0,0,0.0081991800819918,0,0,0,0,0,0.0016998300169983,0,0,0,0,0,0.0010998900109989,0,0.0034996500349965,0,0,0.0043995600439956,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299910026991902,0,9.99700089973008e-05,0,0.00219934019794062,0,0.00789763071078676,0.000699790062981106,0.00449865040487854,0,0,0.000899730080975707,0,0,0,0,0.0319904028791363,0,0.0150954713585924,0.0128961311606518,0,0,0,9.99700089973008e-05,0,0,0,0,0,0.00569829051284615,0.000999700089973008,0.000399880035989203,0,0,0,0,0,0,0,0.018594421673498,0,0,0,0.00949715085474358,0.00879736079176247,0,0,0,0,0,0,0,0,0.00809757072878137,0,0,0.0135959212236329,0,0,0,0,0,0,0,0.0736778966310107,0.000399880035989203,0,0,0,0,0,0,0.0104968509447166,0.000199940017994602,0.0212936119164251,0.000299910026991902,0,0,0,0.0458862341297611,0.00529841047685694,0.0290912726182145,0,0,0.00479856043187044,0,0.00569829051284615,0,0.00319904028791363,0,0.00749775067479756,0,0.0211936419074278,0.000499850044986504,0,0,0,0,0,0.00389883035089473,0,0,0,0,0.00469859042287314,0,0,0,0.0149955013495951,0,0.000499850044986504,0,0.000199940017994602,0,0,0,0.000999700089973008,9.99700089973008e-05,0,0,0,0,0,0,0,0.00149955013495951,9.99700089973008e-05,0,0,0.00479856043187044,0,0,0.00689793062081376,0,0,0,9.99700089973008e-05,0,0,0,0,0,0,0,0.041887433769869,0.00719784064780566,0,0,0,0.0294911526542037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120063980805758,0,0,0,0,0,0.00299910026991902,0,0,0.0169949015295411,0,0,0,0.00529841047685694,0,0.000899730080975707,0,0,0,0,0,0,0,0,0,0,0,0.000899730080975707,0,0,0,0,9.99700089973008e-05,0.000899730080975707,0,0,0,0,0.0183944816555034,0,0,0,0,0,0,0,0,0,0,0,0.0192942117364791,0,0.00199940017994602,0,0,0.00529841047685694,0,0,0,0,0,0,0,0,0,0,0,0.000499850044986504,0,0,0,0,0,0,0,0,0,0.0209937018894332,0.000199940017994602,0,0,0.00339898030590823,0.000799760071978406,0,0,0.000599820053983805,0,0,0,0,0.023592922123363,0.0174947515745276,0,0.00779766070178946,0.0269919024292712,0,0,0,0,0,0.00679796061181645,0.134359692092372,0,0,0.0181945416375087,0,0,0,0,9.99700089973008e-05,0.00239928021593522,0.00119964010796761,0,0,0,0,0.050184944516645,0,0.000299910026991902,0,0,0.00169949015295411,0
0,0,0,0,0,0,0,0,0,0.000499450604335231,0,0,0.000499450604335231,0.00499450604335231,0.000199780241734093,0,0,0,0.00419538507641594,0,0,0,0.0027969233842773,0,0,9.98901208670463e-05,0,0.0025971431425432,0.00249725302167616,0,0,0,0,9.98901208670463e-05,0,0,0.0351613225452003,0,0,9.98901208670463e-05,0,0,9.98901208670463e-05,0.00149835181300569,0.0066926380980921,9.98901208670463e-05,0,0,0,0.0110878034162421,0,0,0,0.00359604435121366,0,0,0,0.0123863749875137,0.00559384676855459,0,0,0,0,0,0,0,9.98901208670463e-05,0,0,0,0.0263709919089002,0,0,0,0,0.00119868145040456,0,0,0.0563380281690141,0.000899011087803416,0,0,0,0,0,0,9.98901208670463e-05,0,0.00629307761462391,0.000399560483468185,0,0,0.00199780241734093,0,0.000299670362601139,0.0206772550194786,0.00159824193387274,0,0,0.00938967136150235,0.00329637398861253,0.00109879132953751,0,0,0,0,0,0.389171910898012,0.00579362701028868,0,0,0,0,0.00219758265907502,0,0,0,0,0.000299670362601139,0,0,0,0,0,0.00159824193387274,0,9.98901208670463e-05,0,0,0,0.000199780241734093,0,0,0,0,0,9.98901208670463e-05,0,0.00459494555988413,0,0,0,0,0,0,0,0.0119868145040456,0,0,0,0.000499450604335231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98901208670463e-05,0,0,0,0,0.00369593447208071,0.0160823094595944,0,0,0,0,0,0,0,0,0,0,0,0,0.00179802217560683,9.98901208670463e-05,0,0,0,0,0,9.98901208670463e-05,0,0,0,0,0,0,0,9.98901208670463e-05,0,0.000199780241734093,9.98901208670463e-05,0,0,0,0,9.98901208670463e-05,0,0.0114873638997103,0,0.00499450604335231,0,0,0,0,0,9.98901208670463e-05,0,0,0,0.00369593447208071,0,0.000699230846069324,0,0,0.000499450604335231,0.00349615423034662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98901208670463e-05,0,0,0,0.000699230846069324,0,0,0,0,9.98901208670463e-05,0,0,0,0,0.0277694536010389,0,0,0.0164818699430626,0,0.000199780241734093,0,0,0,9.98901208670463e-05,0.263709919089002,0,0,0.000299670362601139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899011087803416,0,0,0.000899011087803416,0
